classification,dataset,target_table,product,year,candidate_start_date,candidate_end_date,writes_parquet,writes_market_data_files,writes_quality_status,before_count,status,after_count,rows_fetched,rows_upsert_attempted,error_type,error_message
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cj,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=cj year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cs,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=cs year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cu,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=cu year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cy,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=cy year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,eb,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=eb year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ec,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ec year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,eg,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=eg year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fb,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=fb year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fg,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=fg year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fu,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=fu year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,hc,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=hc year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,i,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=i year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ic,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ic year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,if,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=if year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ih,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ih year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,im,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=im year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,j,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=j year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jd,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=jd year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jm,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=jm year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jr,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=jr year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,l,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=l year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lc,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=lc year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lh,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=lh year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lu,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=lu year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,m,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=m year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ma,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ma year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ni,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ni year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,nr,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=nr year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,oi,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=oi year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,p,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=p year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pb,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=pb year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pf,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=pf year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pg,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=pg year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pk,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=pk year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pm,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=pm year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pp,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=pp year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,px,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=px year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rb,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=rb year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ri,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ri year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rm,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=rm year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rr,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=rr year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rs,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=rs year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ru,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ru year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sa,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=sa year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sc,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=sc year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sf,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=sf year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sh,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=sh year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,si,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=si year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sm,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=sm year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sn,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=sn year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sp,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=sp year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sr,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=sr year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ss,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ss year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,t,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=t year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ta,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ta year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,tf,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=tf year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,tl,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=tl year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ts,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ts year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ur,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=ur year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,v,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=v year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,wh,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=wh year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,wr,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=wr year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,y,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=y year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,zc,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=zc year=2023
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,zn,2023,2023-01-01,2023-12-31,False,False,False,0,no_data,0,0,0,NoRowsFetched,continuous_contract_map fetched zero rows for product=zn year=2023
