product,year,dataset,status,row_count,audit_status,issue_class,detail
hc,2021,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
hc,2021,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
hc,2021,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
hc,2021,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
hc,2022,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
hc,2022,contract_universe,covered_passed,,covered_passed,confirmed_passed,
hc,2022,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
hc,2022,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
hc,2022,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
hc,2022,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
hc,2023,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
hc,2023,contract_universe,covered_passed,,covered_passed,confirmed_passed,
hc,2023,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
hc,2023,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
hc,2023,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
hc,2023,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
hc,2024,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
hc,2024,contract_universe,covered_passed,,covered_passed,confirmed_passed,
hc,2024,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
hc,2024,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
hc,2024,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
hc,2024,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
hc,2025,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
hc,2025,contract_universe,covered_passed,,covered_passed,confirmed_passed,
hc,2025,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
hc,2025,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
hc,2025,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
hc,2025,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
hc,2026,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
hc,2026,contract_universe,covered_passed,,covered_passed,confirmed_passed,
hc,2026,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
hc,2026,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
hc,2026,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
hc,2026,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
i,2020,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
i,2020,contract_universe,covered_passed,,covered_passed,confirmed_passed,
i,2020,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
i,2020,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
i,2020,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
i,2020,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
i,2021,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
i,2021,contract_universe,covered_passed,,covered_passed,confirmed_passed,
i,2021,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
i,2021,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
i,2021,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
i,2021,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
i,2022,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
i,2022,contract_universe,covered_passed,,covered_passed,confirmed_passed,
i,2022,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
i,2022,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
i,2022,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
i,2022,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
i,2023,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
i,2023,contract_universe,covered_passed,,covered_passed,confirmed_passed,
i,2023,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
i,2023,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
i,2023,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
i,2023,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
i,2024,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
i,2024,contract_universe,covered_passed,,covered_passed,confirmed_passed,
i,2024,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
i,2024,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
i,2024,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
i,2024,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
i,2025,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
i,2025,contract_universe,covered_passed,,covered_passed,confirmed_passed,
i,2025,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
i,2025,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
i,2025,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
i,2025,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
i,2026,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
i,2026,contract_universe,covered_passed,,covered_passed,confirmed_passed,
i,2026,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
i,2026,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
i,2026,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
i,2026,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
ic,2020,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
ic,2020,contract_universe,covered_passed,,covered_passed,confirmed_passed,
ic,2020,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
ic,2020,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
ic,2020,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
ic,2020,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
ic,2021,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
ic,2021,contract_universe,covered_passed,,covered_passed,confirmed_passed,
ic,2021,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
ic,2021,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
ic,2021,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
ic,2021,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
ic,2022,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
ic,2022,contract_universe,covered_passed,,covered_passed,confirmed_passed,
ic,2022,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
ic,2022,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
ic,2022,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
ic,2022,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
ic,2023,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
ic,2023,contract_universe,covered_passed,,covered_passed,confirmed_passed,
ic,2023,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
ic,2023,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
ic,2023,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
ic,2023,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
ic,2024,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
ic,2024,contract_universe,covered_passed,,covered_passed,confirmed_passed,
ic,2024,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
ic,2024,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
ic,2024,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
ic,2024,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
ic,2025,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
ic,2025,contract_universe,covered_passed,,covered_passed,confirmed_passed,
ic,2025,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
ic,2025,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
ic,2025,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
ic,2025,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
ic,2026,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
ic,2026,contract_universe,covered_passed,,covered_passed,confirmed_passed,
ic,2026,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
ic,2026,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
ic,2026,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
ic,2026,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
if,2020,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
if,2020,contract_universe,covered_passed,,covered_passed,confirmed_passed,
if,2020,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
if,2020,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
if,2020,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
if,2020,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
if,2021,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
if,2021,contract_universe,covered_passed,,covered_passed,confirmed_passed,
if,2021,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
if,2021,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
if,2021,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
if,2021,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
if,2022,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
if,2022,contract_universe,covered_passed,,covered_passed,confirmed_passed,
if,2022,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
if,2022,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
if,2022,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
if,2022,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
if,2023,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
if,2023,contract_universe,covered_passed,,covered_passed,confirmed_passed,
if,2023,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
if,2023,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
if,2023,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
if,2023,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
if,2024,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
if,2024,contract_universe,covered_passed,,covered_passed,confirmed_passed,
if,2024,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
if,2024,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
if,2024,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
if,2024,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
if,2025,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
if,2025,contract_universe,covered_passed,,covered_passed,confirmed_passed,
if,2025,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
if,2025,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
if,2025,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
if,2025,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
if,2026,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
if,2026,contract_universe,covered_passed,,covered_passed,confirmed_passed,
if,2026,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
if,2026,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
if,2026,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
if,2026,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
ih,2020,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
ih,2020,contract_universe,covered_passed,,covered_passed,confirmed_passed,
ih,2020,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
ih,2020,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
ih,2020,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
ih,2020,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
ih,2021,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
ih,2021,contract_universe,covered_passed,,covered_passed,confirmed_passed,
ih,2021,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
ih,2021,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
ih,2021,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
ih,2021,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
ih,2022,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
ih,2022,contract_universe,covered_passed,,covered_passed,confirmed_passed,
ih,2022,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
ih,2022,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
ih,2022,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
ih,2022,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
ih,2023,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
ih,2023,contract_universe,covered_passed,,covered_passed,confirmed_passed,
ih,2023,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
ih,2023,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
ih,2023,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
ih,2023,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
ih,2024,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
ih,2024,contract_universe,covered_passed,,covered_passed,confirmed_passed,
ih,2024,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
ih,2024,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
ih,2024,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
ih,2024,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
ih,2025,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
ih,2025,contract_universe,covered_passed,,covered_passed,confirmed_passed,
ih,2025,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
ih,2025,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
ih,2025,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
ih,2025,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
ih,2026,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
ih,2026,contract_universe,covered_passed,,covered_passed,confirmed_passed,
ih,2026,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
ih,2026,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
ih,2026,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
ih,2026,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
im,2020,main_contract_map_rank1,not_applicable,,not_applicable,not_applicable,
im,2020,contract_universe,not_applicable,,not_applicable,not_applicable,
im,2020,continuous_contract_map,not_applicable,,not_applicable,not_applicable,
im,2020,trading_parameters,not_applicable,,not_applicable,not_applicable,
im,2020,trading_calendar,not_applicable,,not_applicable,not_applicable,
im,2020,trading_sessions,not_applicable,,not_applicable,not_applicable,
im,2021,main_contract_map_rank1,not_applicable,,not_applicable,not_applicable,
im,2021,contract_universe,not_applicable,,not_applicable,not_applicable,
im,2021,continuous_contract_map,not_applicable,,not_applicable,not_applicable,
im,2021,trading_parameters,not_applicable,,not_applicable,not_applicable,
im,2021,trading_calendar,not_applicable,,not_applicable,not_applicable,
im,2021,trading_sessions,not_applicable,,not_applicable,not_applicable,
im,2022,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
im,2022,contract_universe,covered_passed,,covered_passed,confirmed_passed,
im,2022,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
im,2022,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
im,2022,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
im,2022,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
im,2023,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
im,2023,contract_universe,covered_passed,,covered_passed,confirmed_passed,
im,2023,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
im,2023,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
im,2023,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
im,2023,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
im,2024,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
im,2024,contract_universe,covered_passed,,covered_passed,confirmed_passed,
im,2024,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
im,2024,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
im,2024,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
im,2024,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
im,2025,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
im,2025,contract_universe,covered_passed,,covered_passed,confirmed_passed,
im,2025,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
im,2025,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
im,2025,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
im,2025,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
im,2026,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
im,2026,contract_universe,covered_passed,,covered_passed,confirmed_passed,
im,2026,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
im,2026,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
im,2026,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
im,2026,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
j,2020,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
j,2020,contract_universe,covered_passed,,covered_passed,confirmed_passed,
j,2020,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
j,2020,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
j,2020,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
j,2020,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
j,2021,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
j,2021,contract_universe,covered_passed,,covered_passed,confirmed_passed,
j,2021,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
j,2021,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
j,2021,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
j,2021,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
j,2022,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
j,2022,contract_universe,covered_passed,,covered_passed,confirmed_passed,
j,2022,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
j,2022,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
j,2022,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
j,2022,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
j,2023,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
j,2023,contract_universe,covered_passed,,covered_passed,confirmed_passed,
j,2023,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
j,2023,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
j,2023,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
j,2023,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
j,2024,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
j,2024,contract_universe,covered_passed,,covered_passed,confirmed_passed,
j,2024,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
j,2024,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
j,2024,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
j,2024,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
j,2025,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
j,2025,contract_universe,covered_passed,,covered_passed,confirmed_passed,
j,2025,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
j,2025,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
j,2025,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
j,2025,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
j,2026,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
j,2026,contract_universe,covered_passed,,covered_passed,confirmed_passed,
j,2026,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
j,2026,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
j,2026,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
j,2026,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
jd,2020,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
jd,2020,contract_universe,covered_passed,,covered_passed,confirmed_passed,
jd,2020,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
jd,2020,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
jd,2020,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
jd,2020,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
jd,2021,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
jd,2021,contract_universe,covered_passed,,covered_passed,confirmed_passed,
jd,2021,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
jd,2021,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
jd,2021,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
jd,2021,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
jd,2022,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
jd,2022,contract_universe,covered_passed,,covered_passed,confirmed_passed,
jd,2022,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
jd,2022,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
jd,2022,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
jd,2022,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
jd,2023,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
jd,2023,contract_universe,covered_passed,,covered_passed,confirmed_passed,
jd,2023,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
jd,2023,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
jd,2023,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
jd,2023,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
jd,2024,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
jd,2024,contract_universe,covered_passed,,covered_passed,confirmed_passed,
jd,2024,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
jd,2024,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
jd,2024,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
jd,2024,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
jd,2025,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
jd,2025,contract_universe,covered_passed,,covered_passed,confirmed_passed,
jd,2025,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
jd,2025,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
jd,2025,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
jd,2025,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
jd,2026,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
jd,2026,contract_universe,covered_passed,,covered_passed,confirmed_passed,
jd,2026,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
jd,2026,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
jd,2026,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
jd,2026,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
jm,2020,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
jm,2020,contract_universe,covered_passed,,covered_passed,confirmed_passed,
jm,2020,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
jm,2020,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
jm,2020,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
jm,2020,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
jm,2021,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
jm,2021,contract_universe,covered_passed,,covered_passed,confirmed_passed,
jm,2021,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
jm,2021,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
jm,2021,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
jm,2021,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
jm,2022,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
jm,2022,contract_universe,covered_passed,,covered_passed,confirmed_passed,
jm,2022,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
jm,2022,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
jm,2022,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
jm,2022,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
jm,2023,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
jm,2023,contract_universe,covered_passed,,covered_passed,confirmed_passed,
jm,2023,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
jm,2023,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
jm,2023,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
jm,2023,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
jm,2024,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
jm,2024,contract_universe,covered_passed,,covered_passed,confirmed_passed,
jm,2024,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
jm,2024,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
jm,2024,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
jm,2024,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
jm,2025,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
jm,2025,contract_universe,covered_passed,,covered_passed,confirmed_passed,
jm,2025,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
jm,2025,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
jm,2025,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
jm,2025,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
jm,2026,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
jm,2026,contract_universe,covered_passed,,covered_passed,confirmed_passed,
jm,2026,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
jm,2026,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
jm,2026,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
jm,2026,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
jr,2020,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
jr,2020,contract_universe,covered_passed,,covered_passed,confirmed_passed,
jr,2020,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
jr,2020,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
jr,2020,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
jr,2020,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
jr,2021,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
jr,2021,contract_universe,covered_passed,,covered_passed,confirmed_passed,
jr,2021,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
jr,2021,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
jr,2021,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
jr,2021,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
jr,2022,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
jr,2022,contract_universe,covered_passed,,covered_passed,confirmed_passed,
jr,2022,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
jr,2022,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
jr,2022,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
jr,2022,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
jr,2023,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
jr,2023,contract_universe,covered_passed,,covered_passed,confirmed_passed,
jr,2023,continuous_contract_map,covered_passed,,covered_passed,confirmed_passed,
jr,2023,trading_parameters,covered_passed,,covered_passed,confirmed_passed,
jr,2023,trading_calendar,covered_passed,,covered_passed,confirmed_passed,
jr,2023,trading_sessions,covered_passed,,covered_passed,confirmed_passed,
jr,2024,main_contract_map_rank1,covered_passed,,covered_passed,confirmed_passed,
