profile_id,instrument_symbol,contract_code,period,market_data_file_id,checksum,checksum_ok
long_horizon_daily_v1,ic,ic.MAIN,1w,79786,73cb175dfbd05427a407e3fe23cf3e09b8f3464a50825989d098eb275eb7ca64,True
long_horizon_daily_v1,if,if.MAIN,1d,82687,3d4407758ed9eef0ab89af8bc5e7f0184d9932f5a6e9c95a1a98a74dfe0e3844,True
long_horizon_daily_v1,if,if.MAIN,1w,79787,f96e2784e010bb1ac08a5ddc7d5e08c4757f46a5566270af9595a9999bcd8f28,True
long_horizon_daily_v1,ih,ih.MAIN,1d,82717,fd5da63cb60752d50c6e7232e97095cacc7ed5256a8b97bb9d5f3bf5533af2b1,True
long_horizon_daily_v1,ih,ih.MAIN,1w,79788,0b9b59b179df164d25e5536b3e16d48577aeff7302d5550a30e01e690e012142,True
long_horizon_daily_v1,j,j.MAIN,1d,82690,a711973d1832aff74002626ea25db8ca00eb73ea99e639fbdc9b9b5aa561495e,True
long_horizon_daily_v1,j,j.MAIN,1w,79789,0fa03b41fe6f0311d64b4357583d7662f1ee59d7c008d00380b3c59aa75f18d5,True
long_horizon_daily_v1,jd,jd.MAIN,1d,82703,2297d884b7f734ae38bfcaac010d1eb11147547a670e41a6f18fa9e32b7a096a,True
long_horizon_daily_v1,jd,jd.MAIN,1w,79790,531fc7c85bf5b0f21b705dd842ddc7039bc30fcc69127ae05f64d45845b30ffe,True
long_horizon_daily_v1,l,l.MAIN,1d,82681,10acf6898c2c6bfe1609e3ef245bfd7a94cff3626283db18fc76b888c7212d43,True
long_horizon_daily_v1,l,l.MAIN,1w,79793,a47a12afbfe8f739d7f4cf9fdeb6821e184421318db1c964cebf61b1e759fafe,True
long_horizon_daily_v1,l_f,l_f.MAIN,1d,71661,748ec272f9a30c45438503c164e0796583d122c7372ff6e5fcd8a5ae39e79efc,True
long_horizon_daily_v1,l_f,l_f.MAIN,1w,71662,dc3bb1291df83b8eb918bea6106206ae774fabceb366069e7bc2df5bdffb7908,True
long_horizon_daily_v1,lc,lc.MAIN,1d,71664,108059f8c16b48e2aee3b2a918c720bf7bd5d5f943395caea334ad1d07ed83f8,True
long_horizon_daily_v1,lc,lc.MAIN,1w,71665,63ff88ad4b4892d4b8763531aaaa2ec0f5a87af2cfe7dc7c76b2e901e571968f,True
long_horizon_daily_v1,lg,lg.MAIN,1d,71667,1ac59d35a112e2369353bd35af49e4b684feb39481dddeeb5548fe2286c2d866,True
long_horizon_daily_v1,lg,lg.MAIN,1w,71668,fabba5b84e1a0fcee4d3793ec87d0501d626709a755f8c18968dd522813a2488,True
long_horizon_daily_v1,m,m.MAIN,1d,82672,4c50e8049eb23a4968a9787d9bd7d7ce17989fe474c266ee607481a8af46ea7d,True
long_horizon_daily_v1,m,m.MAIN,1w,79794,63a01eb346b04e61b66871d01f206464491582182cf8f7553e8c7be7eb4e47f9,True
long_horizon_daily_v1,ma,ma.MAIN,1d,82709,85b2d4ea0cd35b4a7749cb7e3b18e1f273c69f2190b321ad7a2c6febe14ea07a,True
long_horizon_daily_v1,ma,ma.MAIN,1w,79795,b899d8187107153a9c2bbbd8a535dcce8826ce28501ac5be09581d99a7c5e791,True
long_horizon_daily_v1,ni,ni.MAIN,1d,82714,e627c01cd1562a9e89f1be5f8c7516bb40d4bb4f67f2135be1c047149a03475a,True
long_horizon_daily_v1,ni,ni.MAIN,1w,79796,b0f3a7516bca76532ffc928c6a8a139569adfa17ad48cfe760a756f095520fa6,True
long_horizon_daily_v1,nr,nr.MAIN,1d,82727,04264a476a64a1bf1165f771b29981c814d46620dc973e029f4df69a540cecaf,True
long_horizon_daily_v1,nr,nr.MAIN,1w,79797,5e838273d1674ab5c6ba66936dbc952cc1d614a803e851997958724d579565d8,True
long_horizon_daily_v1,oi,oi.MAIN,1d,82693,7a29159ee4a227cf89765f579695639e06d7719a8e9ef0e60710e53b741a88f1,True
long_horizon_daily_v1,oi,oi.MAIN,1w,79798,18e3c566f0bc78280a29ca38a9461fabc10904254b90166e307b9cad572cf4fe,True
long_horizon_daily_v1,op,op.MAIN,1d,71670,74d833b9f59d217d12518c0c58a23d6172af624065e67cc8a6cbfa886c7ced21,True
long_horizon_daily_v1,op,op.MAIN,1w,71671,483550df18526c1616daab63041cd49f6e5ec0b2bd9b8d515ebadb6cb4da4616,True
long_horizon_daily_v1,p,p.MAIN,1d,82682,ca3badd72f0a014457d9e6d9788c5464869e90daa852ded0310f3a939fc2ddda,True
long_horizon_daily_v1,p,p.MAIN,1w,79799,4d7cb74ea5c2c68321189eae1af7b02c70498704dbd3029ecddce19637cc8205,True
long_horizon_daily_v1,pb,pb.MAIN,1d,82688,9ffb63c19b4fe18e7f5cd163456268557d954a735264042b0141a63e2444ea9b,True
long_horizon_daily_v1,pb,pb.MAIN,1w,79800,2913332c817638768affa466f33586c9efd70ca48d9ba7bece6316956b8793c8,True
long_horizon_daily_v1,pd,pd.MAIN,1d,71673,ddc40ab756de35c7cb3fe946d76113022ef8258caa9c94776a97238c3093f5c0,True
long_horizon_daily_v1,pd,pd.MAIN,1w,71674,d8c5f04bbc2645db2fddb100102a4bd35ed7cd407f6c9886586594e5bf8aaa22,True
long_horizon_daily_v1,pl,pl.MAIN,1d,71676,c9fec86d0c2b7830fee35263a1e93f1aecf3fafa51bed99e50d099bda726035c,True
long_horizon_daily_v1,pl,pl.MAIN,1w,71677,76d897254a9aa39e7ee1871746b3e60232287eecbd78da9fcd5e36d83a51ec6d,True
long_horizon_daily_v1,pp,pp.MAIN,1d,82707,84e281002e1a9ed1304c7a69edc8a76b33ea41cbc940e2a63a5a9bc0468fe380,True
long_horizon_daily_v1,pp,pp.MAIN,1w,79802,6a3790c2a2b53ca017bf9b175914e41a97a0c692cb558b4590b53b24f986e8dc,True
long_horizon_daily_v1,pp_f,pp_f.MAIN,1d,71679,922891869d03e7e70d1b151de17673a4281d1c32e71be2891708bc801cc2603c,True
long_horizon_daily_v1,pp_f,pp_f.MAIN,1w,71680,de637552cdeb7b5c5659cbf1fa963af45e3601d3bec665f9528df1d1c839637d,True
long_horizon_daily_v1,pr,pr.MAIN,1d,71682,811315d3bc5527a7e9766c86554d4c09ea3d8cedc50ded11df5060f739177ac3,True
long_horizon_daily_v1,pr,pr.MAIN,1w,71683,a234cea74b5826562f9a55afaccb4566e50dddc24ef78dd8e8a8f4d31d3acf5a,True
long_horizon_daily_v1,ps,ps.MAIN,1d,71685,ac99e0690901d9beff12b3194bd76293446b309ac5130bcbe6b89fddfb5c6c2e,True
long_horizon_daily_v1,ps,ps.MAIN,1w,71686,53c38dca9040c6a2da85deb1e278fc0cd1e58003b81345c54a23831073e5f42b,True
long_horizon_daily_v1,pt,pt.MAIN,1d,71688,766d44696ba83daf5ae7d49747c77f4e8d9e6edd774ff0ae1665b718d506d6c7,True
long_horizon_daily_v1,pt,pt.MAIN,1w,71689,f9082b5fcd54a332835bb4706c162b0107806101d0d57f7a30e341af3f2fe47f,True
long_horizon_daily_v1,px,px.MAIN,1d,71691,2b1804a176f423fd34a295d2e75abe3d9d2f710894e549f27475b5b3c4f66c1a,True
long_horizon_daily_v1,px,px.MAIN,1w,71692,31bbf8b8f65141e17418da214ad1862c94b25d91505ab9920bfcc6f97ccca307,True
long_horizon_daily_v1,rb,rb.MAIN,1d,82684,d054d2139d8ef866993494702c4259325acea7e89fad8399d9b78196082b81ed,True
long_horizon_daily_v1,rb,rb.MAIN,1w,79803,24ba3272c2408c7e2a095db2ded0e64774403cf1601f00fc8531bf88c1234e79,True
long_horizon_daily_v1,rm,rm.MAIN,1d,82697,96c0bc2dd3a06406711b6418e4c64c9007c4230a2d34fce68f4e0f5f6ee9d795,True
long_horizon_daily_v1,rm,rm.MAIN,1w,79805,3013981369db10856f78bdfbc3c37776dcf7bbe8c0465668826d0d1be2035adc,True
long_horizon_daily_v1,rr,rr.MAIN,1d,82728,c7acc2927477dd55df0b5fdcc6c3027d62620bc90425c2e50e5129774ae7abb7,True
long_horizon_daily_v1,rr,rr.MAIN,1w,79806,30f1198b5cf9ed0717f1f56e6b721bbd0d1d4c063df65c1d5aa9dee9ec1149fe,True
long_horizon_daily_v1,ru,ru.MAIN,1d,82671,50b096ff03643a94198ed654ad0bfa1d10027c38432948a671b2e5ebd68532c6,True
long_horizon_daily_v1,ru,ru.MAIN,1w,82668,c139b07339bfd1baeca4acc72ed0c0f9620dc5bad0deae44312499748ff53282,True
long_horizon_daily_v1,sa,sa.MAIN,1d,82731,c452458efe5c3e77e992713f9bdc1ee1769ae0918e2c64ee53363ea971ad6b1d,True
long_horizon_daily_v1,sa,sa.MAIN,1w,79809,cc4f7e1f587d64805f90eb08cfa9df710eecbddd154a4ce62eca69a83d61e3a8,True
long_horizon_daily_v1,sc,sc.MAIN,1d,82721,3a506cf41dacc80778cf4aeda833b9bf435b5803b361f4d2fcf7d46bd943b1b9,True
long_horizon_daily_v1,sc,sc.MAIN,1w,79810,fbf3654c8ae4a8bd31ce267424023a88d1d1c9afcaf658de3144cc4c0f356452,True
long_horizon_daily_v1,sf,sf.MAIN,1d,82710,b941ad5f16886ea68836d4a2f26934a4c3bc1b0b90142c1a44f54752163835b5,True
long_horizon_daily_v1,sf,sf.MAIN,1w,79811,c04c13b4f8d2773aca77e8bb829c6fb784e50b2c9d02ee2eba1192564607dd36,True
long_horizon_daily_v1,sh,sh.MAIN,1d,71694,82fd48bcd6f37a1d0ecd36430e9444b4a72f129939813c1df3134081b6756a3d,True
long_horizon_daily_v1,sh,sh.MAIN,1w,71695,257490ccee2843fcc8d8ed895b3c58c55e180dd021f874338ec9b0a09fe6353b,True
long_horizon_daily_v1,sm,sm.MAIN,1d,82711,58cee52276b77862f79215131a09bde26b028e319c2b16187b17e8bf218dbe64,True
long_horizon_daily_v1,sm,sm.MAIN,1w,79812,48fbaece0af02e02fa69deb35fcdba961855040e0be5499a6221ddfb15d0f9a6,True
long_horizon_daily_v1,sn,sn.MAIN,1d,82715,ae29d876dabd0ba4e19dd29b111242e7d61ad3752256ec97f10fb8475c93a754,True
long_horizon_daily_v1,sn,sn.MAIN,1w,79813,caec002e5d6c09f6cb0e953926ae8701988f4098e43782bb85f7516c4d79dc61,True
long_horizon_daily_v1,sp,sp.MAIN,1d,82723,83b2c12f2c7bb1b8c9cff968e7ad15cdd35dc797fabf1350a4dbecbe4f7b2560,True
long_horizon_daily_v1,sp,sp.MAIN,1w,79814,542884f02dc2bc234222b53497df014fb48a3c3c86c9e664fee84f01d1f8a05d,True
