datetime,datetime_nano,DCE.i2605.open,DCE.i2605.high,DCE.i2605.low,DCE.i2605.close,DCE.i2605.volume,DCE.i2605.open_oi,DCE.i2605.close_oi
2025-11-28 21:00:00.000000000,1764334800000000000,767.0,767.5,764.5,764.5,2292,279771,280371
2025-11-28 21:01:00.000000000,1764334860000000000,764.5,765.0,763.5,764.0,1401,280371,280849
2025-11-28 21:02:00.000000000,1764334920000000000,764.0,764.5,763.5,764.5,607,280849,280938
2025-11-28 21:03:00.000000000,1764334980000000000,764.5,765.0,764.0,764.5,826,280938,281181
2025-11-28 21:04:00.000000000,1764335040000000000,764.5,765.0,764.0,764.5,556,281181,281428
2025-11-28 21:05:00.000000000,1764335100000000000,764.5,765.0,764.0,765.0,668,281428,281683
2025-11-28 21:06:00.000000000,1764335160000000000,765.0,765.5,764.5,765.0,687,281683,281787
2025-11-28 21:07:00.000000000,1764335220000000000,765.0,765.5,764.5,764.5,830,281787,281625
2025-11-28 21:08:00.000000000,1764335280000000000,764.5,765.0,764.5,765.0,95,281625,281612
2025-11-28 21:09:00.000000000,1764335340000000000,765.0,765.5,764.5,765.5,521,281612,281572
2025-11-28 21:10:00.000000000,1764335400000000000,765.5,766.0,765.5,766.0,172,281572,281588
2025-11-28 21:11:00.000000000,1764335460000000000,766.0,766.0,765.5,766.0,143,281588,281561
2025-11-28 21:12:00.000000000,1764335520000000000,766.0,766.5,765.5,766.5,186,281561,281528
2025-11-28 21:13:00.000000000,1764335580000000000,766.5,766.5,766.0,766.0,347,281528,281553
2025-11-28 21:14:00.000000000,1764335640000000000,766.0,766.5,766.0,766.0,95,281553,281540
2025-11-28 21:15:00.000000000,1764335700000000000,766.0,767.0,766.0,766.5,322,281540,281491
2025-11-28 21:16:00.000000000,1764335760000000000,766.5,766.5,766.0,766.5,22,281491,281494
2025-11-28 21:17:00.000000000,1764335820000000000,766.5,766.5,765.5,765.5,319,281494,281496
2025-11-28 21:18:00.000000000,1764335880000000000,765.5,766.0,765.5,766.0,126,281496,281564
2025-11-28 21:19:00.000000000,1764335940000000000,766.0,766.0,765.0,765.0,293,281564,281655
2025-11-28 21:20:00.000000000,1764336000000000000,765.0,765.5,765.0,765.5,84,281655,281658
2025-11-28 21:21:00.000000000,1764336060000000000,765.5,766.0,765.0,765.0,278,281658,281669
2025-11-28 21:22:00.000000000,1764336120000000000,765.0,765.5,765.0,765.5,36,281669,281687
2025-11-28 21:23:00.000000000,1764336180000000000,765.5,766.0,765.0,765.5,86,281687,281752
2025-11-28 21:24:00.000000000,1764336240000000000,765.5,765.5,765.0,765.5,51,281752,281777
