datetime,datetime_nano,CZCE.TA409.open,CZCE.TA409.high,CZCE.TA409.low,CZCE.TA409.close,CZCE.TA409.volume,CZCE.TA409.open_oi,CZCE.TA409.close_oi
2024-05-06 09:00:00.000000000,1714957200000000000,5850,5856,5824,5846,43672,903977,908250
2024-05-06 09:01:00.000000000,1714957260000000000,5846,5848,5840,5846,11819,908250,910775
2024-05-06 09:02:00.000000000,1714957320000000000,5846,5852,5842,5850,9835,910775,912736
2024-05-06 09:03:00.000000000,1714957380000000000,5850,5856,5850,5854,9577,912736,913552
2024-05-06 09:04:00.000000000,1714957440000000000,5854,5856,5852,5854,5930,913552,914229
2024-05-06 09:05:00.000000000,1714957500000000000,5854,5858,5852,5854,7277,914229,915913
2024-05-06 09:06:00.000000000,1714957560000000000,5854,5858,5850,5852,8023,915913,915960
2024-05-06 09:07:00.000000000,1714957620000000000,5852,5856,5848,5852,4359,915960,916708
2024-05-06 09:08:00.000000000,1714957680000000000,5852,5852,5840,5840,8591,916708,918425
2024-05-06 09:09:00.000000000,1714957740000000000,5840,5844,5838,5844,8190,918425,919171
2024-05-06 09:10:00.000000000,1714957800000000000,5844,5846,5840,5846,3671,919171,920228
2024-05-06 09:11:00.000000000,1714957860000000000,5846,5848,5844,5844,4466,920228,921935
2024-05-06 09:12:00.000000000,1714957920000000000,5844,5846,5842,5844,2643,921935,922510
2024-05-06 09:13:00.000000000,1714957980000000000,5844,5846,5842,5844,3980,922510,922291
2024-05-06 09:14:00.000000000,1714958040000000000,5844,5844,5842,5844,2799,922291,923101
2024-05-06 09:15:00.000000000,1714958100000000000,5844,5844,5840,5842,3944,923101,924491
2024-05-06 09:16:00.000000000,1714958160000000000,5842,5842,5832,5834,12475,924491,927795
2024-05-06 09:17:00.000000000,1714958220000000000,5834,5834,5830,5832,5358,927795,929815
2024-05-06 09:18:00.000000000,1714958280000000000,5832,5834,5832,5834,1808,929815,930229
2024-05-06 09:19:00.000000000,1714958340000000000,5834,5836,5830,5834,4769,930229,931920
2024-05-06 09:20:00.000000000,1714958400000000000,5834,5836,5832,5834,2713,931920,932903
2024-05-06 09:21:00.000000000,1714958460000000000,5834,5836,5832,5834,1971,932903,933464
2024-05-06 09:22:00.000000000,1714958520000000000,5834,5836,5832,5834,2538,933464,933927
2024-05-06 09:23:00.000000000,1714958580000000000,5834,5834,5830,5832,6566,933927,933998
2024-05-06 09:24:00.000000000,1714958640000000000,5832,5834,5830,5834,3601,933998,935344
2024-05-06 09:25:00.000000000,1714958700000000000,5834,5834,5832,5832,1926,935344,935621
2024-05-06 09:26:00.000000000,1714958760000000000,5832,5834,5830,5830,3058,935621,936677
2024-05-06 09:27:00.000000000,1714958820000000000,5830,5832,5830,5830,946,936677,937261
2024-05-06 09:28:00.000000000,1714958880000000000,5830,5832,5830,5832,834,937261,937764
2024-05-06 09:29:00.000000000,1714958940000000000,5832,5832,5830,5830,2707,937764,938003
2024-05-06 09:30:00.000000000,1714959000000000000,5830,5832,5830,5830,2260,938003,938328
2024-05-06 09:31:00.000000000,1714959060000000000,5830,5832,5826,5828,8396,938328,941176
2024-05-06 09:32:00.000000000,1714959120000000000,5828,5830,5824,5828,5735,941176,941456
2024-05-06 09:33:00.000000000,1714959180000000000,5828,5832,5828,5832,3164,941456,942703
2024-05-06 09:34:00.000000000,1714959240000000000,5832,5832,5830,5830,1195,942703,943132
2024-05-06 09:35:00.000000000,1714959300000000000,5830,5832,5828,5832,2359,943132,943569
2024-05-06 09:36:00.000000000,1714959360000000000,5832,5834,5830,5832,2654,943569,943502
2024-05-06 09:37:00.000000000,1714959420000000000,5832,5832,5830,5830,786,943502,943627
2024-05-06 09:38:00.000000000,1714959480000000000,5830,5832,5830,5830,1018,943627,943127
2024-05-06 09:39:00.000000000,1714959540000000000,5830,5832,5828,5830,3494,943127,942452
2024-05-06 09:40:00.000000000,1714959600000000000,5830,5832,5830,5832,1740,942452,942642
2024-05-06 09:41:00.000000000,1714959660000000000,5832,5832,5828,5830,3152,942642,943504
2024-05-06 09:42:00.000000000,1714959720000000000,5830,5836,5830,5834,2217,943504,944205
2024-05-06 09:43:00.000000000,1714959780000000000,5834,5836,5832,5834,1063,944205,944572
2024-05-06 09:44:00.000000000,1714959840000000000,5834,5838,5834,5836,1747,944572,944483
2024-05-06 09:45:00.000000000,1714959900000000000,5836,5836,5834,5836,786,944483,944440
2024-05-06 09:46:00.000000000,1714959960000000000,5836,5838,5834,5838,1322,944440,944747
2024-05-06 09:47:00.000000000,1714960020000000000,5838,5840,5836,5838,2774,944747,945160
2024-05-06 09:48:00.000000000,1714960080000000000,5838,5838,5836,5838,1727,945160,945399
2024-05-06 09:49:00.000000000,1714960140000000000,5838,5838,5836,5838,717,945399,945651
2024-05-06 09:50:00.000000000,1714960200000000000,5838,5838,5834,5836,1572,945651,946544
2024-05-06 09:51:00.000000000,1714960260000000000,5836,5836,5834,5834,513,946544,946919
2024-05-06 09:52:00.000000000,1714960320000000000,5834,5836,5832,5832,2440,946919,949074
2024-05-06 09:53:00.000000000,1714960380000000000,5832,5836,5832,5834,2303,949074,949211
2024-05-06 09:54:00.000000000,1714960440000000000,5834,5836,5832,5834,1240,949211,949378
2024-05-06 09:55:00.000000000,1714960500000000000,5834,5834,5830,5830,1770,949378,950037
2024-05-06 09:56:00.000000000,1714960560000000000,5830,5832,5830,5830,870,950037,950342
2024-05-06 09:57:00.000000000,1714960620000000000,5830,5832,5830,5832,625,950342,950393
2024-05-06 09:58:00.000000000,1714960680000000000,5832,5832,5828,5830,5162,950393,952453
2024-05-06 09:59:00.000000000,1714960740000000000,5830,5832,5828,5832,2384,952453,953204
2024-05-06 10:00:00.000000000,1714960800000000000,5832,5832,5828,5830,2707,953204,954210
2024-05-06 10:01:00.000000000,1714960860000000000,5830,5832,5828,5830,2449,954210,955283
2024-05-06 10:02:00.000000000,1714960920000000000,5830,5832,5830,5830,684,955283,955695
2024-05-06 10:03:00.000000000,1714960980000000000,5830,5834,5828,5828,3727,955695,954765
2024-05-06 10:04:00.000000000,1714961040000000000,5828,5832,5828,5830,1187,954765,954835
2024-05-06 10:05:00.000000000,1714961100000000000,5830,5830,5826,5828,3377,954835,954128
2024-05-06 10:06:00.000000000,1714961160000000000,5828,5830,5826,5830,1410,954128,954480
2024-05-06 10:07:00.000000000,1714961220000000000,5830,5830,5828,5828,1029,954480,955223
2024-05-06 10:08:00.000000000,1714961280000000000,5828,5830,5828,5828,734,955223,955766
2024-05-06 10:09:00.000000000,1714961340000000000,5828,5830,5828,5828,1957,955766,956857
2024-05-06 10:10:00.000000000,1714961400000000000,5828,5830,5828,5828,1029,956857,956833
2024-05-06 10:11:00.000000000,1714961460000000000,5828,5830,5826,5826,1302,956833,957711
2024-05-06 10:12:00.000000000,1714961520000000000,5826,5828,5826,5826,1484,957711,958813
2024-05-06 10:13:00.000000000,1714961580000000000,5826,5828,5826,5826,1875,958813,960397
2024-05-06 10:14:00.000000000,1714961640000000000,5826,5828,5826,5826,2612,960397,961701
2024-05-06 10:30:00.000000000,1714962600000000000,5828,5830,5824,5830,3752,961701,962582
2024-05-06 10:31:00.000000000,1714962660000000000,5830,5832,5828,5830,4119,962582,964576
2024-05-06 10:32:00.000000000,1714962720000000000,5830,5830,5828,5830,660,964576,965098
2024-05-06 10:33:00.000000000,1714962780000000000,5830,5834,5828,5830,2964,965098,965238
2024-05-06 10:34:00.000000000,1714962840000000000,5830,5834,5828,5830,1746,965238,965144
2024-05-06 10:35:00.000000000,1714962900000000000,5830,5832,5828,5830,2033,965144,965320
2024-05-06 10:36:00.000000000,1714962960000000000,5830,5832,5828,5830,490,965320,965591
2024-05-06 10:37:00.000000000,1714963020000000000,5830,5832,5828,5830,1264,965591,965995
2024-05-06 10:38:00.000000000,1714963080000000000,5830,5832,5830,5830,269,965995,966147
