datetime,datetime_nano,CZCE.TA305.open,CZCE.TA305.high,CZCE.TA305.low,CZCE.TA305.close,CZCE.TA305.volume,CZCE.TA305.open_oi,CZCE.TA305.close_oi
2022-11-25 21:00:00.000000000,1669381200000000000,5110,5118,5102,5106,5985,616315,616502
2022-11-25 21:01:00.000000000,1669381260000000000,5106,5114,5104,5112,3319,616502,617438
2022-11-25 21:02:00.000000000,1669381320000000000,5112,5112,5104,5108,1474,617438,617731
2022-11-25 21:03:00.000000000,1669381380000000000,5108,5108,5100,5102,1175,617731,617653
2022-11-25 21:04:00.000000000,1669381440000000000,5102,5102,5092,5096,2946,617653,618039
2022-11-25 21:05:00.000000000,1669381500000000000,5096,5106,5096,5106,1405,618039,618399
2022-11-25 21:06:00.000000000,1669381560000000000,5106,5106,5100,5102,1040,618399,618841
2022-11-25 21:07:00.000000000,1669381620000000000,5102,5106,5102,5104,1768,618841,618850
2022-11-25 21:08:00.000000000,1669381680000000000,5104,5106,5100,5106,576,618850,618848
2022-11-25 21:09:00.000000000,1669381740000000000,5106,5106,5100,5102,686,618848,619006
2022-11-25 21:10:00.000000000,1669381800000000000,5102,5110,5102,5106,1866,619006,618923
2022-11-25 21:11:00.000000000,1669381860000000000,5106,5110,5106,5108,1129,618923,618685
2022-11-25 21:12:00.000000000,1669381920000000000,5108,5118,5108,5118,2060,618685,618539
2022-11-25 21:13:00.000000000,1669381980000000000,5118,5118,5108,5110,2875,618539,617948
2022-11-25 21:14:00.000000000,1669382040000000000,5110,5112,5106,5106,755,617948,617924
2022-11-25 21:15:00.000000000,1669382100000000000,5106,5110,5102,5104,1224,617924,618031
2022-11-25 21:16:00.000000000,1669382160000000000,5104,5106,5100,5106,1598,618031,617924
2022-11-25 21:17:00.000000000,1669382220000000000,5106,5106,5100,5102,736,617924,618183
2022-11-25 21:18:00.000000000,1669382280000000000,5102,5104,5100,5102,655,618183,618268
2022-11-25 21:19:00.000000000,1669382340000000000,5102,5108,5100,5104,972,618268,618148
2022-11-25 21:20:00.000000000,1669382400000000000,5104,5104,5100,5102,1710,618148,617578
2022-11-25 21:21:00.000000000,1669382460000000000,5102,5106,5102,5104,278,617578,617486
2022-11-25 21:22:00.000000000,1669382520000000000,5104,5108,5104,5108,839,617486,617199
2022-11-25 21:23:00.000000000,1669382580000000000,5108,5114,5106,5112,2449,617199,617071
2022-11-25 21:24:00.000000000,1669382640000000000,5112,5116,5110,5110,1784,617071,617038
2022-11-25 21:25:00.000000000,1669382700000000000,5110,5110,5102,5102,3215,617038,615830
2022-11-25 21:26:00.000000000,1669382760000000000,5102,5104,5100,5104,819,615830,615728
2022-11-25 21:27:00.000000000,1669382820000000000,5104,5106,5102,5104,241,615728,615724
2022-11-25 21:28:00.000000000,1669382880000000000,5104,5104,5100,5102,488,615724,615917
2022-11-25 21:29:00.000000000,1669382940000000000,5102,5108,5102,5104,457,615917,616146
2022-11-25 21:30:00.000000000,1669383000000000000,5104,5104,5100,5102,313,616146,616201
2022-11-25 21:31:00.000000000,1669383060000000000,5102,5102,5098,5098,603,616201,616346
2022-11-25 21:32:00.000000000,1669383120000000000,5098,5100,5090,5092,1491,616346,616449
2022-11-25 21:33:00.000000000,1669383180000000000,5092,5100,5090,5098,820,616449,616193
2022-11-25 21:34:00.000000000,1669383240000000000,5098,5102,5098,5098,1009,616193,616257
2022-11-25 21:35:00.000000000,1669383300000000000,5098,5098,5086,5090,1648,616257,615997
2022-11-25 21:36:00.000000000,1669383360000000000,5090,5094,5090,5092,549,615997,616035
2022-11-25 21:37:00.000000000,1669383420000000000,5092,5092,5090,5090,424,616035,616161
2022-11-25 21:38:00.000000000,1669383480000000000,5090,5092,5088,5088,525,616161,616277
