datetime,datetime_nano,CZCE.TA301.open,CZCE.TA301.high,CZCE.TA301.low,CZCE.TA301.close,CZCE.TA301.volume,CZCE.TA301.open_oi,CZCE.TA301.close_oi
2022-07-29 21:00:00.000000000,1659099600000000000,5650,5664,5650,5656,9990,543700,546334
2022-07-29 21:01:00.000000000,1659099660000000000,5656,5666,5650,5664,5730,546334,547738
2022-07-29 21:02:00.000000000,1659099720000000000,5664,5672,5662,5672,4074,547738,548351
2022-07-29 21:03:00.000000000,1659099780000000000,5672,5674,5666,5672,4086,548351,549471
2022-07-29 21:04:00.000000000,1659099840000000000,5672,5674,5668,5672,2565,549471,550203
2022-07-29 21:05:00.000000000,1659099900000000000,5672,5674,5668,5672,2037,550203,550192
2022-07-29 21:06:00.000000000,1659099960000000000,5672,5678,5668,5676,2843,550192,550773
2022-07-29 21:07:00.000000000,1659100020000000000,5676,5682,5672,5676,3558,550773,551352
2022-07-29 21:08:00.000000000,1659100080000000000,5676,5684,5670,5678,3366,551352,552060
2022-07-29 21:09:00.000000000,1659100140000000000,5678,5682,5672,5672,3147,552060,552259
2022-07-29 21:10:00.000000000,1659100200000000000,5672,5676,5660,5662,3953,552259,551928
2022-07-29 21:11:00.000000000,1659100260000000000,5662,5664,5654,5658,3515,551928,551369
2022-07-29 21:12:00.000000000,1659100320000000000,5658,5664,5652,5654,1905,551369,551054
2022-07-29 21:13:00.000000000,1659100380000000000,5654,5656,5648,5656,1958,551054,551017
2022-07-29 21:14:00.000000000,1659100440000000000,5656,5662,5654,5656,1225,551017,551073
2022-07-29 21:15:00.000000000,1659100500000000000,5656,5662,5652,5654,1915,551073,550984
2022-07-29 21:16:00.000000000,1659100560000000000,5654,5658,5652,5656,1275,550984,550925
2022-07-29 21:17:00.000000000,1659100620000000000,5656,5668,5654,5668,1832,550925,550947
2022-07-29 21:18:00.000000000,1659100680000000000,5668,5672,5656,5658,2053,550947,550856
2022-07-29 21:19:00.000000000,1659100740000000000,5658,5660,5654,5656,1828,550856,551107
2022-07-29 21:20:00.000000000,1659100800000000000,5656,5664,5656,5662,983,551107,551344
2022-07-29 21:21:00.000000000,1659100860000000000,5662,5666,5650,5650,1725,551344,551218
2022-07-29 21:22:00.000000000,1659100920000000000,5650,5656,5646,5652,1442,551218,551122
2022-07-29 21:23:00.000000000,1659100980000000000,5652,5652,5638,5640,2374,551122,551676
2022-07-29 21:24:00.000000000,1659101040000000000,5640,5642,5636,5642,978,551676,551693
2022-07-29 21:25:00.000000000,1659101100000000000,5642,5648,5636,5644,1791,551693,551955
2022-07-29 21:26:00.000000000,1659101160000000000,5644,5644,5638,5640,1404,551955,552144
2022-07-29 21:27:00.000000000,1659101220000000000,5640,5642,5634,5634,1909,552144,552382
2022-07-29 21:28:00.000000000,1659101280000000000,5634,5640,5630,5638,2085,552382,552541
2022-07-29 21:29:00.000000000,1659101340000000000,5638,5642,5636,5638,1145,552541,552747
2022-07-29 21:30:00.000000000,1659101400000000000,5638,5646,5636,5640,1452,552747,552702
2022-07-29 21:31:00.000000000,1659101460000000000,5640,5650,5640,5650,1932,552702,552359
2022-07-29 21:32:00.000000000,1659101520000000000,5650,5656,5644,5646,1613,552359,552389
2022-07-29 21:33:00.000000000,1659101580000000000,5646,5646,5640,5640,1590,552389,552749
2022-07-29 21:34:00.000000000,1659101640000000000,5640,5642,5636,5636,1613,552749,552950
2022-07-29 21:35:00.000000000,1659101700000000000,5636,5642,5636,5638,1183,552950,553270
2022-07-29 21:36:00.000000000,1659101760000000000,5638,5640,5636,5636,944,553270,553536
2022-07-29 21:37:00.000000000,1659101820000000000,5636,5642,5634,5638,1329,553536,553155
2022-07-29 21:38:00.000000000,1659101880000000000,5638,5642,5636,5636,781,553155,553154
2022-07-29 21:39:00.000000000,1659101940000000000,5636,5640,5636,5638,837,553154,553163
2022-07-29 21:40:00.000000000,1659102000000000000,5638,5644,5636,5640,1385,553163,553368
2022-07-29 21:41:00.000000000,1659102060000000000,5640,5644,5636,5638,1378,553368,553365
2022-07-29 21:42:00.000000000,1659102120000000000,5638,5638,5632,5632,1355,553365,553755
2022-07-29 21:43:00.000000000,1659102180000000000,5632,5636,5630,5632,850,553755,553875
2022-07-29 21:44:00.000000000,1659102240000000000,5632,5636,5632,5636,787,553875,553857
2022-07-29 21:45:00.000000000,1659102300000000000,5636,5638,5632,5636,906,553857,553925
2022-07-29 21:46:00.000000000,1659102360000000000,5636,5642,5634,5642,1156,553925,554241
2022-07-29 21:47:00.000000000,1659102420000000000,5642,5642,5638,5642,1009,554241,554285
2022-07-29 21:48:00.000000000,1659102480000000000,5642,5646,5640,5642,887,554285,554283
2022-07-29 21:49:00.000000000,1659102540000000000,5642,5642,5636,5642,944,554283,554479
2022-07-29 21:50:00.000000000,1659102600000000000,5642,5652,5638,5648,1413,554479,554607
2022-07-29 21:51:00.000000000,1659102660000000000,5648,5654,5646,5650,1166,554607,554558
2022-07-29 21:52:00.000000000,1659102720000000000,5650,5652,5648,5650,775,554558,554577
2022-07-29 21:53:00.000000000,1659102780000000000,5650,5652,5644,5644,964,554577,554694
2022-07-29 21:54:00.000000000,1659102840000000000,5644,5646,5640,5644,849,554694,554691
2022-07-29 21:55:00.000000000,1659102900000000000,5644,5646,5640,5642,764,554691,554653
2022-07-29 21:56:00.000000000,1659102960000000000,5642,5646,5640,5642,585,554653,554695
2022-07-29 21:57:00.000000000,1659103020000000000,5642,5642,5636,5638,1028,554695,554851
2022-07-29 21:58:00.000000000,1659103080000000000,5638,5642,5636,5642,595,554851,554773
2022-07-29 21:59:00.000000000,1659103140000000000,5642,5642,5640,5642,601,554773,554969
2022-07-29 22:00:00.000000000,1659103200000000000,5642,5646,5640,5644,881,554969,554920
2022-07-29 22:01:00.000000000,1659103260000000000,5644,5648,5642,5644,684,554920,555086
2022-07-29 22:02:00.000000000,1659103320000000000,5644,5646,5642,5644,405,555086,555071
