datetime,datetime_nano,CZCE.TA401.open,CZCE.TA401.high,CZCE.TA401.low,CZCE.TA401.close,CZCE.TA401.volume,CZCE.TA401.open_oi,CZCE.TA401.close_oi
2023-07-28 21:00:00.000000000,1690549200000000000,6020,6026,6002,6004,7529,727761,729847
2023-07-28 21:01:00.000000000,1690549260000000000,6004,6008,5994,5998,4946,729847,731096
2023-07-28 21:02:00.000000000,1690549320000000000,5998,6010,5996,6008,4826,731096,731968
2023-07-28 21:03:00.000000000,1690549380000000000,6008,6010,6002,6010,5102,731968,733380
2023-07-28 21:04:00.000000000,1690549440000000000,6010,6010,6004,6008,2684,733380,734178
2023-07-28 21:05:00.000000000,1690549500000000000,6008,6012,6004,6010,3124,734178,734310
2023-07-28 21:06:00.000000000,1690549560000000000,6010,6010,6002,6004,3342,734310,734599
2023-07-28 21:07:00.000000000,1690549620000000000,6004,6006,6000,6002,3905,734599,735379
2023-07-28 21:08:00.000000000,1690549680000000000,6002,6006,6000,6004,1514,735379,735277
2023-07-28 21:09:00.000000000,1690549740000000000,6004,6008,6000,6002,1878,735277,735228
2023-07-28 21:10:00.000000000,1690549800000000000,6002,6002,5996,6000,2394,735228,736127
2023-07-28 21:11:00.000000000,1690549860000000000,6000,6010,6000,6004,2012,736127,735678
2023-07-28 21:12:00.000000000,1690549920000000000,6004,6008,6000,6006,2580,735678,735432
2023-07-28 21:13:00.000000000,1690549980000000000,6006,6012,6004,6012,2597,735432,735172
2023-07-28 21:14:00.000000000,1690550040000000000,6012,6012,6006,6008,1839,735172,735607
2023-07-28 21:15:00.000000000,1690550100000000000,6008,6016,6006,6014,2502,735607,735755
2023-07-28 21:16:00.000000000,1690550160000000000,6014,6026,6012,6024,2400,735755,736042
2023-07-28 21:17:00.000000000,1690550220000000000,6024,6024,6010,6014,2246,736042,736268
2023-07-28 21:18:00.000000000,1690550280000000000,6014,6014,6010,6012,873,736268,736320
2023-07-28 21:19:00.000000000,1690550340000000000,6012,6012,6008,6010,1672,736320,736775
2023-07-28 21:20:00.000000000,1690550400000000000,6010,6016,6010,6016,2224,736775,735914
2023-07-28 21:21:00.000000000,1690550460000000000,6016,6020,6014,6016,1849,735914,735968
2023-07-28 21:22:00.000000000,1690550520000000000,6016,6024,6016,6022,1517,735968,735874
2023-07-28 21:23:00.000000000,1690550580000000000,6022,6026,6018,6026,1465,735874,736240
2023-07-28 21:24:00.000000000,1690550640000000000,6026,6038,6024,6036,4607,736240,736338
2023-07-28 21:25:00.000000000,1690550700000000000,6036,6042,6034,6040,2810,736338,736905
2023-07-28 21:26:00.000000000,1690550760000000000,6040,6042,6034,6034,2315,736905,737589
2023-07-28 21:27:00.000000000,1690550820000000000,6034,6038,6034,6034,1421,737589,737883
2023-07-28 21:28:00.000000000,1690550880000000000,6034,6034,6032,6034,1722,737883,737652
2023-07-28 21:29:00.000000000,1690550940000000000,6034,6034,6030,6032,1067,737652,737795
2023-07-28 21:30:00.000000000,1690551000000000000,6032,6032,6024,6026,1537,737795,738087
2023-07-28 21:31:00.000000000,1690551060000000000,6026,6028,6024,6028,973,738087,737866
2023-07-28 21:32:00.000000000,1690551120000000000,6028,6028,6020,6020,1541,737866,737811
2023-07-28 21:33:00.000000000,1690551180000000000,6020,6022,6016,6018,1861,737811,738542
2023-07-28 21:34:00.000000000,1690551240000000000,6018,6020,6004,6008,5284,738542,738888
2023-07-28 21:35:00.000000000,1690551300000000000,6008,6008,5992,5996,5106,738888,739057
2023-07-28 21:36:00.000000000,1690551360000000000,5996,6004,5994,6002,2626,739057,739013
2023-07-28 21:37:00.000000000,1690551420000000000,6002,6004,5996,5998,1611,739013,739085
2023-07-28 21:38:00.000000000,1690551480000000000,5998,6000,5994,5996,1810,739085,738559
2023-07-28 21:39:00.000000000,1690551540000000000,5996,6000,5996,5998,1413,738559,738514
2023-07-28 21:40:00.000000000,1690551600000000000,5998,6002,5998,6000,1555,738514,738807
2023-07-28 21:41:00.000000000,1690551660000000000,6000,6002,5994,5994,1363,738807,738958
2023-07-28 21:42:00.000000000,1690551720000000000,5994,5998,5986,5988,4291,738958,738255
2023-07-28 21:43:00.000000000,1690551780000000000,5988,5992,5988,5990,886,738255,738069
2023-07-28 21:44:00.000000000,1690551840000000000,5990,5992,5986,5986,1237,738069,737933
2023-07-28 21:45:00.000000000,1690551900000000000,5986,5994,5986,5994,1465,737933,737866
2023-07-28 21:46:00.000000000,1690551960000000000,5994,6002,5994,6002,1559,737866,737733
2023-07-28 21:47:00.000000000,1690552020000000000,6002,6010,6002,6006,1971,737733,737564
2023-07-28 21:48:00.000000000,1690552080000000000,6006,6008,6004,6004,1322,737564,737416
2023-07-28 21:49:00.000000000,1690552140000000000,6004,6006,6000,6006,616,737416,737622
2023-07-28 21:50:00.000000000,1690552200000000000,6006,6008,6002,6004,1090,737622,737762
2023-07-28 21:51:00.000000000,1690552260000000000,6004,6014,6004,6012,1389,737762,737749
2023-07-28 21:52:00.000000000,1690552320000000000,6012,6016,6010,6012,1222,737749,737427
2023-07-28 21:53:00.000000000,1690552380000000000,6012,6014,6006,6012,650,737427,737659
2023-07-28 21:54:00.000000000,1690552440000000000,6012,6014,6008,6012,416,737659,737593
2023-07-28 21:55:00.000000000,1690552500000000000,6012,6014,6010,6012,424,737593,737670
2023-07-28 21:56:00.000000000,1690552560000000000,6012,6018,6012,6018,646,737670,737579
2023-07-28 21:57:00.000000000,1690552620000000000,6018,6020,6016,6020,795,737579,737445
2023-07-28 21:58:00.000000000,1690552680000000000,6020,6026,6020,6022,1867,737445,737219
2023-07-28 21:59:00.000000000,1690552740000000000,6022,6026,6022,6024,713,737219,737153
2023-07-28 22:00:00.000000000,1690552800000000000,6024,6026,6022,6024,1633,737153,737063
2023-07-28 22:01:00.000000000,1690552860000000000,6024,6032,6024,6032,1867,737063,737398
2023-07-28 22:02:00.000000000,1690552920000000000,6032,6032,6028,6030,1082,737398,737663
2023-07-28 22:03:00.000000000,1690552980000000000,6030,6030,6024,6026,1142,737663,737730
2023-07-28 22:04:00.000000000,1690553040000000000,6026,6030,6024,6028,587,737730,737761
2023-07-28 22:05:00.000000000,1690553100000000000,6028,6028,6024,6024,527,737761,737874
2023-07-28 22:06:00.000000000,1690553160000000000,6024,6028,6024,6028,662,737874,737984
2023-07-28 22:07:00.000000000,1690553220000000000,6028,6032,6026,6032,732,737984,737998
2023-07-28 22:08:00.000000000,1690553280000000000,6032,6036,6028,6028,881,737998,738291
2023-07-28 22:09:00.000000000,1690553340000000000,6028,6032,6028,6030,432,738291,738228
2023-07-28 22:10:00.000000000,1690553400000000000,6030,6032,6024,6026,554,738228,738268
2023-07-28 22:11:00.000000000,1690553460000000000,6026,6028,6022,6026,1207,738268,738131
2023-07-28 22:12:00.000000000,1690553520000000000,6026,6028,6022,6024,706,738131,737955
2023-07-28 22:13:00.000000000,1690553580000000000,6024,6026,6018,6018,377,737955,738044
2023-07-28 22:14:00.000000000,1690553640000000000,6018,6022,6016,6022,788,738044,738047
2023-07-28 22:15:00.000000000,1690553700000000000,6022,6026,6020,6026,531,738047,738196
2023-07-28 22:16:00.000000000,1690553760000000000,6026,6028,6024,6026,473,738196,738084
2023-07-28 22:17:00.000000000,1690553820000000000,6026,6036,6026,6032,1255,738084,738054
2023-07-28 22:18:00.000000000,1690553880000000000,6032,6032,6030,6030,1223,738054,738018
2023-07-28 22:19:00.000000000,1690553940000000000,6030,6036,6028,6034,1036,738018,738177
2023-07-28 22:20:00.000000000,1690554000000000000,6034,6034,6024,6026,1018,738177,738490
2023-07-28 22:21:00.000000000,1690554060000000000,6026,6026,6020,6022,1228,738490,738778
2023-07-28 22:22:00.000000000,1690554120000000000,6022,6024,6020,6022,626,738778,738946
2023-07-28 22:23:00.000000000,1690554180000000000,6022,6026,6022,6022,358,738946,739030
2023-07-28 22:24:00.000000000,1690554240000000000,6022,6030,6022,6024,1169,739030,739487
2023-07-28 22:25:00.000000000,1690554300000000000,6024,6026,6020,6020,1277,739487,739998
2023-07-28 22:26:00.000000000,1690554360000000000,6020,6022,6016,6018,686,739998,739888
2023-07-28 22:27:00.000000000,1690554420000000000,6018,6020,6016,6018,437,739888,740014
2023-07-28 22:28:00.000000000,1690554480000000000,6018,6020,6014,6016,848,740014,739729
2023-07-28 22:29:00.000000000,1690554540000000000,6016,6016,6010,6010,1024,739729,739727
2023-07-28 22:30:00.000000000,1690554600000000000,6010,6014,6004,6010,1633,739727,739530
2023-07-28 22:31:00.000000000,1690554660000000000,6010,6010,6000,6002,1563,739530,739335
2023-07-28 22:32:00.000000000,1690554720000000000,6002,6004,6000,6002,652,739335,739199
2023-07-28 22:33:00.000000000,1690554780000000000,6002,6008,6000,6006,831,739199,739119
2023-07-28 22:34:00.000000000,1690554840000000000,6006,6010,6006,6008,524,739119,739177
2023-07-28 22:35:00.000000000,1690554900000000000,6008,6010,6004,6004,734,739177,739396
2023-07-28 22:36:00.000000000,1690554960000000000,6004,6006,6002,6006,927,739396,739554
2023-07-28 22:37:00.000000000,1690555020000000000,6006,6010,6006,6006,601,739554,739674
2023-07-28 22:38:00.000000000,1690555080000000000,6006,6008,6004,6004,671,739674,739449
2023-07-28 22:39:00.000000000,1690555140000000000,6004,6006,6002,6004,659,739449,739295
2023-07-28 22:40:00.000000000,1690555200000000000,6004,6004,6000,6004,1194,739295,739304
2023-07-28 22:41:00.000000000,1690555260000000000,6004,6004,5994,5998,1889,739304,739461
2023-07-28 22:42:00.000000000,1690555320000000000,5998,6000,5994,6000,999,739461,739370
2023-07-28 22:43:00.000000000,1690555380000000000,6000,6002,5998,6002,631,739370,739494
2023-07-28 22:44:00.000000000,1690555440000000000,6002,6002,5998,6002,589,739494,739557
2023-07-28 22:45:00.000000000,1690555500000000000,6002,6006,6000,6006,1186,739557,739267
2023-07-28 22:46:00.000000000,1690555560000000000,6006,6006,5994,5994,1315,739267,738915
2023-07-28 22:47:00.000000000,1690555620000000000,5994,5998,5994,5996,724,738915,738876
2023-07-28 22:48:00.000000000,1690555680000000000,5996,5996,5990,5994,1181,738876,738855
2023-07-28 22:49:00.000000000,1690555740000000000,5994,5998,5994,5996,892,738855,738541
2023-07-28 22:50:00.000000000,1690555800000000000,5996,5996,5992,5996,488,738541,738416
2023-07-28 22:51:00.000000000,1690555860000000000,5996,5996,5992,5992,867,738416,738141
2023-07-28 22:52:00.000000000,1690555920000000000,5992,5994,5990,5992,619,738141,738049
2023-07-28 22:53:00.000000000,1690555980000000000,5992,5996,5990,5996,424,738049,738113
2023-07-28 22:54:00.000000000,1690556040000000000,5996,5996,5992,5994,594,738113,738079
2023-07-28 22:55:00.000000000,1690556100000000000,5994,5996,5992,5996,451,738079,737904
2023-07-28 22:56:00.000000000,1690556160000000000,5996,5998,5994,5998,724,737904,737696
2023-07-28 22:57:00.000000000,1690556220000000000,5998,5998,5996,5998,384,737696,737553
2023-07-28 22:58:00.000000000,1690556280000000000,5998,5998,5994,5998,1016,737553,737233
2023-07-28 22:59:00.000000000,1690556340000000000,5998,5998,5994,5996,1745,737233,736730
2023-07-31 09:00:00.000000000,1690765200000000000,5996,6020,5996,6010,7374,736730,738663
2023-07-31 09:01:00.000000000,1690765260000000000,6010,6010,5990,5990,4279,738663,739314
2023-07-31 09:02:00.000000000,1690765320000000000,5990,6002,5990,5998,2366,739314,739178
2023-07-31 09:03:00.000000000,1690765380000000000,5998,6012,5998,6010,1847,739178,739407
