datetime,datetime_nano,DCE.i2605.open,DCE.i2605.high,DCE.i2605.low,DCE.i2605.close,DCE.i2605.volume,DCE.i2605.open_oi,DCE.i2605.close_oi
2026-01-30 21:00:00.000000000,1769778000000000000,788.5,789.5,786.5,787.0,10315,541228,543141
2026-01-30 21:01:00.000000000,1769778060000000000,787.0,789.0,787.0,789.0,3323,543141,542965
2026-01-30 21:02:00.000000000,1769778120000000000,789.0,789.0,788.0,789.0,1819,542965,543042
2026-01-30 21:03:00.000000000,1769778180000000000,789.0,789.0,788.0,788.5,1754,543042,542621
2026-01-30 21:04:00.000000000,1769778240000000000,788.5,790.0,788.5,789.0,1825,542621,542691
2026-01-30 21:05:00.000000000,1769778300000000000,789.0,789.5,788.5,788.5,1164,542691,542928
2026-01-30 21:06:00.000000000,1769778360000000000,788.5,790.0,788.5,789.5,819,542928,542960
2026-01-30 21:07:00.000000000,1769778420000000000,789.5,790.0,789.0,790.0,847,542960,542936
2026-01-30 21:08:00.000000000,1769778480000000000,790.0,791.0,790.0,790.5,1704,542936,543090
2026-01-30 21:09:00.000000000,1769778540000000000,790.5,790.5,790.0,790.5,419,543090,543232
2026-01-30 21:10:00.000000000,1769778600000000000,790.5,790.5,790.0,790.5,549,543232,543399
2026-01-30 21:11:00.000000000,1769778660000000000,790.5,790.5,790.0,790.5,714,543399,543334
2026-01-30 21:12:00.000000000,1769778720000000000,790.5,791.0,790.0,791.0,481,543334,543421
2026-01-30 21:13:00.000000000,1769778780000000000,791.0,791.0,790.5,791.0,758,543421,543491
2026-01-30 21:14:00.000000000,1769778840000000000,791.0,791.0,790.5,791.0,358,543491,543591
2026-01-30 21:15:00.000000000,1769778900000000000,791.0,791.0,789.5,789.5,1225,543591,543884
2026-01-30 21:16:00.000000000,1769778960000000000,789.5,790.5,789.5,790.5,384,543884,543956
2026-01-30 21:17:00.000000000,1769779020000000000,790.5,790.5,789.5,790.0,571,543956,544165
2026-01-30 21:18:00.000000000,1769779080000000000,790.0,791.0,789.5,790.5,1052,544165,544244
2026-01-30 21:19:00.000000000,1769779140000000000,790.5,791.0,790.5,791.0,383,544244,544355
2026-01-30 21:20:00.000000000,1769779200000000000,791.0,791.0,790.0,790.5,576,544355,544289
2026-01-30 21:21:00.000000000,1769779260000000000,790.5,790.5,790.0,790.5,568,544289,544099
2026-01-30 21:22:00.000000000,1769779320000000000,790.5,791.0,790.0,791.0,620,544099,543780
2026-01-30 21:23:00.000000000,1769779380000000000,791.0,791.0,790.5,790.5,557,543780,543598
2026-01-30 21:24:00.000000000,1769779440000000000,790.5,790.5,790.0,790.0,131,543598,543611
2026-01-30 21:25:00.000000000,1769779500000000000,790.0,790.5,790.0,790.5,411,543611,543507
2026-01-30 21:26:00.000000000,1769779560000000000,790.5,791.0,790.0,791.0,366,543507,543639
2026-01-30 21:27:00.000000000,1769779620000000000,791.0,791.5,790.5,791.5,469,543639,543730
2026-01-30 21:28:00.000000000,1769779680000000000,791.5,792.5,791.5,792.5,1752,543730,543397
2026-01-30 21:29:00.000000000,1769779740000000000,792.5,792.5,791.5,792.0,658,543397,543327
2026-01-30 21:30:00.000000000,1769779800000000000,792.0,792.5,791.5,791.5,567,543327,543262
2026-01-30 21:31:00.000000000,1769779860000000000,791.5,792.0,791.5,792.0,309,543262,543388
2026-01-30 21:32:00.000000000,1769779920000000000,792.0,792.5,791.5,792.0,800,543388,543215
2026-01-30 21:33:00.000000000,1769779980000000000,792.0,792.5,792.0,792.5,371,543215,543139
2026-01-30 21:34:00.000000000,1769780040000000000,792.5,793.0,792.0,793.0,1138,543139,543006
2026-01-30 21:35:00.000000000,1769780100000000000,793.0,793.0,792.0,792.5,1072,543006,542776
2026-01-30 21:36:00.000000000,1769780160000000000,792.5,792.5,791.5,792.0,549,542776,542758
2026-01-30 21:37:00.000000000,1769780220000000000,792.0,792.5,791.5,792.0,650,542758,542509
2026-01-30 21:38:00.000000000,1769780280000000000,792.0,792.5,791.5,791.5,524,542509,542259
2026-01-30 21:39:00.000000000,1769780340000000000,791.5,792.5,791.5,791.5,637,542259,542327
2026-01-30 21:40:00.000000000,1769780400000000000,791.5,792.5,791.5,792.0,221,542327,542217
2026-01-30 21:41:00.000000000,1769780460000000000,792.0,792.5,791.5,791.5,361,542217,542148
2026-01-30 21:42:00.000000000,1769780520000000000,791.5,792.5,791.5,792.0,257,542148,542173
2026-01-30 21:43:00.000000000,1769780580000000000,792.0,793.0,792.0,793.0,560,542173,542044
2026-01-30 21:44:00.000000000,1769780640000000000,793.0,793.5,793.0,793.0,2181,542044,541587
2026-01-30 21:45:00.000000000,1769780700000000000,793.0,793.5,791.5,792.5,1616,541587,541186
2026-01-30 21:46:00.000000000,1769780760000000000,792.5,792.5,791.0,791.0,889,541186,541075
2026-01-30 21:47:00.000000000,1769780820000000000,791.0,791.5,790.5,790.5,798,541075,541383
2026-01-30 21:48:00.000000000,1769780880000000000,790.5,791.0,790.0,790.5,723,541383,541142
2026-01-30 21:49:00.000000000,1769780940000000000,790.5,790.5,789.5,789.5,790,541142,541214
2026-01-30 21:50:00.000000000,1769781000000000000,789.5,790.0,789.5,789.5,426,541214,541118
2026-01-30 21:51:00.000000000,1769781060000000000,789.5,791.0,789.5,791.0,711,541118,541171
2026-01-30 21:52:00.000000000,1769781120000000000,791.0,791.5,790.5,791.5,492,541171,541180
2026-01-30 21:53:00.000000000,1769781180000000000,791.5,791.5,790.0,790.5,422,541180,541246
2026-01-30 21:54:00.000000000,1769781240000000000,790.5,790.5,790.0,790.0,325,541246,541209
2026-01-30 21:55:00.000000000,1769781300000000000,790.0,790.5,790.0,790.0,170,541209,541281
2026-01-30 21:56:00.000000000,1769781360000000000,790.0,790.5,790.0,790.0,55,541281,541276
2026-01-30 21:57:00.000000000,1769781420000000000,790.0,790.5,790.0,790.5,122,541276,541330
2026-01-30 21:58:00.000000000,1769781480000000000,790.5,790.5,790.0,790.5,251,541330,541394
2026-01-30 21:59:00.000000000,1769781540000000000,790.5,791.0,790.5,790.5,244,541394,541301
2026-01-30 22:00:00.000000000,1769781600000000000,790.5,790.5,790.0,790.0,347,541301,541277
2026-01-30 22:01:00.000000000,1769781660000000000,790.0,791.0,790.0,790.5,382,541277,541142
2026-01-30 22:02:00.000000000,1769781720000000000,790.5,791.0,790.5,791.0,57,541142,541143
2026-01-30 22:03:00.000000000,1769781780000000000,791.0,791.0,790.0,790.0,257,541143,541066
2026-01-30 22:04:00.000000000,1769781840000000000,790.0,790.5,790.0,790.5,194,541066,541015
2026-01-30 22:05:00.000000000,1769781900000000000,790.5,790.5,789.5,790.0,521,541015,541190
2026-01-30 22:06:00.000000000,1769781960000000000,790.0,790.0,789.5,789.5,67,541190,541193
2026-01-30 22:07:00.000000000,1769782020000000000,789.5,790.0,789.0,789.0,1068,541193,541257
2026-01-30 22:08:00.000000000,1769782080000000000,789.0,790.0,789.0,790.0,347,541257,541315
2026-01-30 22:09:00.000000000,1769782140000000000,790.0,791.0,790.0,791.0,499,541315,541281
2026-01-30 22:10:00.000000000,1769782200000000000,791.0,791.0,790.5,791.0,261,541281,541202
2026-01-30 22:11:00.000000000,1769782260000000000,791.0,791.0,790.0,790.0,420,541202,541271
2026-01-30 22:12:00.000000000,1769782320000000000,790.0,791.0,789.5,789.5,1464,541271,542025
2026-01-30 22:13:00.000000000,1769782380000000000,789.5,790.0,789.5,789.5,178,542025,542044
2026-01-30 22:14:00.000000000,1769782440000000000,789.5,790.5,789.5,790.0,263,542044,542126
2026-01-30 22:15:00.000000000,1769782500000000000,790.0,790.5,790.0,790.0,174,542126,542100
2026-01-30 22:16:00.000000000,1769782560000000000,790.0,790.5,790.0,790.0,147,542100,542134
2026-01-30 22:17:00.000000000,1769782620000000000,790.0,790.5,790.0,790.0,43,542134,542107
2026-01-30 22:18:00.000000000,1769782680000000000,790.0,790.5,790.0,790.5,16,542107,542100
2026-01-30 22:19:00.000000000,1769782740000000000,790.5,790.5,790.0,790.5,135,542100,542118
2026-01-30 22:20:00.000000000,1769782800000000000,790.5,790.5,790.0,790.0,61,542118,542096
2026-01-30 22:21:00.000000000,1769782860000000000,790.0,791.5,790.0,791.5,660,542096,542107
2026-01-30 22:22:00.000000000,1769782920000000000,791.5,791.5,790.0,790.5,583,542107,542091
2026-01-30 22:23:00.000000000,1769782980000000000,790.5,790.5,790.0,790.0,14,542091,542088
2026-01-30 22:24:00.000000000,1769783040000000000,790.0,790.5,790.0,790.5,115,542088,542093
2026-01-30 22:25:00.000000000,1769783100000000000,790.5,791.0,790.0,791.0,377,542093,542332
2026-01-30 22:26:00.000000000,1769783160000000000,791.0,791.0,790.5,791.0,157,542332,542271
2026-01-30 22:27:00.000000000,1769783220000000000,791.0,791.0,790.5,791.0,85,542271,542253
2026-01-30 22:28:00.000000000,1769783280000000000,791.0,791.0,790.5,790.5,85,542253,542274
2026-01-30 22:29:00.000000000,1769783340000000000,790.5,791.0,790.5,790.5,150,542274,542201
2026-01-30 22:30:00.000000000,1769783400000000000,790.5,791.0,790.5,790.5,80,542201,542153
2026-01-30 22:31:00.000000000,1769783460000000000,790.5,791.0,790.0,791.0,300,542153,542119
2026-01-30 22:32:00.000000000,1769783520000000000,791.0,791.0,790.5,790.5,45,542119,542118
2026-01-30 22:33:00.000000000,1769783580000000000,790.5,791.0,790.5,790.5,29,542118,542133
2026-01-30 22:34:00.000000000,1769783640000000000,790.5,791.0,790.5,791.0,50,542133,542133
2026-01-30 22:35:00.000000000,1769783700000000000,791.0,791.0,790.0,790.0,246,542133,542143
2026-01-30 22:36:00.000000000,1769783760000000000,790.0,790.5,790.0,790.5,317,542143,542163
2026-01-30 22:37:00.000000000,1769783820000000000,790.5,790.5,790.0,790.0,56,542163,542123
2026-01-30 22:38:00.000000000,1769783880000000000,790.0,790.5,790.0,790.0,53,542123,542083
2026-01-30 22:39:00.000000000,1769783940000000000,790.0,790.5,790.0,790.5,41,542083,542066
2026-01-30 22:40:00.000000000,1769784000000000000,790.5,790.5,790.0,790.5,42,542066,542040
2026-01-30 22:41:00.000000000,1769784060000000000,790.5,790.5,790.0,790.5,359,542040,541920
2026-01-30 22:42:00.000000000,1769784120000000000,790.5,790.5,789.5,789.5,924,541920,542287
2026-01-30 22:43:00.000000000,1769784180000000000,789.5,790.0,789.0,789.5,303,542287,542144
2026-01-30 22:44:00.000000000,1769784240000000000,789.5,790.0,789.5,790.0,44,542144,542135
2026-01-30 22:45:00.000000000,1769784300000000000,790.0,790.0,789.5,790.0,675,542135,542271
2026-01-30 22:46:00.000000000,1769784360000000000,790.0,790.0,789.5,790.0,163,542271,542218
2026-01-30 22:47:00.000000000,1769784420000000000,790.0,790.5,790.0,790.0,102,542218,542153
2026-01-30 22:48:00.000000000,1769784480000000000,790.0,790.0,790.0,790.0,39,542153,542129
2026-01-30 22:49:00.000000000,1769784540000000000,790.0,790.5,790.0,790.5,30,542129,542135
2026-01-30 22:50:00.000000000,1769784600000000000,790.5,790.5,790.0,790.0,44,542135,542135
2026-01-30 22:51:00.000000000,1769784660000000000,790.0,791.0,790.0,791.0,360,542135,542205
2026-01-30 22:52:00.000000000,1769784720000000000,791.0,791.0,790.5,791.0,52,542205,542181
2026-01-30 22:53:00.000000000,1769784780000000000,791.0,791.0,790.5,791.0,40,542181,542164
2026-01-30 22:54:00.000000000,1769784840000000000,791.0,791.0,790.0,790.0,287,542164,542148
2026-01-30 22:55:00.000000000,1769784900000000000,790.0,790.5,790.0,790.5,67,542148,542117
2026-01-30 22:56:00.000000000,1769784960000000000,790.5,790.5,790.0,790.0,204,542117,542096
2026-01-30 22:57:00.000000000,1769785020000000000,790.0,790.5,790.0,790.0,127,542096,542076
2026-01-30 22:58:00.000000000,1769785080000000000,790.0,790.5,790.0,790.5,581,542076,542007
2026-01-30 22:59:00.000000000,1769785140000000000,790.5,790.5,790.0,790.5,1064,542007,541353
2026-02-02 09:00:00.000000000,1769994000000000000,788.0,788.5,785.0,786.0,10383,541353,540912
2026-02-02 09:01:00.000000000,1769994060000000000,786.0,787.5,786.0,786.5,3479,540912,541114
2026-02-02 09:02:00.000000000,1769994120000000000,786.5,786.5,785.5,786.0,2557,541114,541114
2026-02-02 09:03:00.000000000,1769994180000000000,786.0,786.0,784.0,784.5,6289,541114,540330
