datetime,datetime_nano,DCE.i2409.open,DCE.i2409.high,DCE.i2409.low,DCE.i2409.close,DCE.i2409.volume,DCE.i2409.open_oi,DCE.i2409.close_oi
2024-03-15 21:00:00.000000000,1710507600000000000,756.0,759.5,754.5,758.5,3323,313972,314385
2024-03-15 21:01:00.000000000,1710507660000000000,758.5,760.0,758.0,759.5,1638,314385,314596
2024-03-15 21:02:00.000000000,1710507720000000000,759.5,760.0,759.0,759.0,1388,314596,314877
2024-03-15 21:03:00.000000000,1710507780000000000,759.0,760.0,757.5,757.5,1364,314877,315018
2024-03-15 21:04:00.000000000,1710507840000000000,757.5,758.5,757.0,757.5,962,315018,315381
2024-03-15 21:05:00.000000000,1710507900000000000,757.5,758.0,756.0,756.5,1126,315381,315852
2024-03-15 21:06:00.000000000,1710507960000000000,756.5,759.5,756.0,759.0,1116,315852,316035
2024-03-15 21:07:00.000000000,1710508020000000000,759.0,760.0,758.5,759.5,701,316035,316020
2024-03-15 21:08:00.000000000,1710508080000000000,759.5,760.0,758.5,759.0,435,316020,316031
2024-03-15 21:09:00.000000000,1710508140000000000,759.0,759.0,757.5,758.0,1249,316031,316366
2024-03-15 21:10:00.000000000,1710508200000000000,758.0,759.0,757.5,758.5,1230,316366,316644
2024-03-15 21:11:00.000000000,1710508260000000000,758.5,759.0,757.5,757.5,771,316644,316931
2024-03-15 21:12:00.000000000,1710508320000000000,757.5,758.0,756.0,756.0,1254,316931,317163
2024-03-15 21:13:00.000000000,1710508380000000000,756.0,757.5,756.0,757.0,748,317163,317269
2024-03-15 21:14:00.000000000,1710508440000000000,757.0,757.5,755.5,755.5,1076,317269,317615
2024-03-15 21:15:00.000000000,1710508500000000000,755.5,757.0,755.5,755.5,854,317615,317761
2024-03-15 21:16:00.000000000,1710508560000000000,755.5,756.5,754.5,756.5,1824,317761,318457
2024-03-15 21:17:00.000000000,1710508620000000000,756.5,758.0,755.5,757.5,1068,318457,318546
2024-03-15 21:18:00.000000000,1710508680000000000,757.5,758.0,755.0,755.0,902,318546,318877
2024-03-15 21:19:00.000000000,1710508740000000000,755.0,755.5,753.5,754.0,1544,318877,319056
2024-03-15 21:20:00.000000000,1710508800000000000,754.0,754.0,752.5,752.5,1919,319056,319566
2024-03-15 21:21:00.000000000,1710508860000000000,752.5,754.0,752.5,753.5,1168,319566,319947
2024-03-15 21:22:00.000000000,1710508920000000000,753.5,753.5,751.5,752.0,1829,319947,320322
2024-03-15 21:23:00.000000000,1710508980000000000,752.0,752.5,750.5,751.0,2286,320322,320995
2024-03-15 21:24:00.000000000,1710509040000000000,751.0,753.0,750.0,753.0,1220,320995,321069
2024-03-15 21:25:00.000000000,1710509100000000000,753.0,754.0,752.0,753.0,1229,321069,321072
2024-03-15 21:26:00.000000000,1710509160000000000,753.0,754.5,753.0,753.5,1240,321072,321166
2024-03-15 21:27:00.000000000,1710509220000000000,753.5,753.5,752.0,752.5,695,321166,321292
2024-03-15 21:28:00.000000000,1710509280000000000,752.5,752.5,750.5,751.0,1084,321292,321395
2024-03-15 21:29:00.000000000,1710509340000000000,751.0,751.5,750.5,750.5,801,321395,321594
2024-03-15 21:30:00.000000000,1710509400000000000,750.5,751.0,749.5,750.5,2202,321594,321922
2024-03-15 21:31:00.000000000,1710509460000000000,750.5,751.5,749.5,750.5,1050,321922,322018
2024-03-15 21:32:00.000000000,1710509520000000000,750.5,751.0,749.0,749.0,1434,322018,322687
2024-03-15 21:33:00.000000000,1710509580000000000,749.0,750.5,748.5,750.5,1264,322687,322866
2024-03-15 21:34:00.000000000,1710509640000000000,750.5,751.0,750.0,750.0,230,322866,322919
2024-03-15 21:35:00.000000000,1710509700000000000,750.0,751.0,749.0,749.0,418,322919,323124
2024-03-15 21:36:00.000000000,1710509760000000000,749.0,750.0,749.0,749.5,624,323124,323249
2024-03-15 21:37:00.000000000,1710509820000000000,749.5,751.0,749.5,750.5,285,323249,323324
2024-03-15 21:38:00.000000000,1710509880000000000,750.5,751.0,749.5,750.5,641,323324,323457
2024-03-15 21:39:00.000000000,1710509940000000000,750.5,751.0,749.0,750.0,573,323457,323727
2024-03-15 21:40:00.000000000,1710510000000000000,750.0,751.5,750.0,751.5,833,323727,323809
2024-03-15 21:41:00.000000000,1710510060000000000,751.5,751.5,749.0,750.0,874,323809,323873
2024-03-15 21:42:00.000000000,1710510120000000000,750.0,750.5,748.0,749.0,1016,323873,324183
2024-03-15 21:43:00.000000000,1710510180000000000,749.0,749.0,748.0,748.5,823,324183,324365
2024-03-15 21:44:00.000000000,1710510240000000000,748.5,749.5,748.0,748.0,597,324365,324394
2024-03-15 21:45:00.000000000,1710510300000000000,748.0,749.0,748.0,748.5,365,324394,324502
2024-03-15 21:46:00.000000000,1710510360000000000,748.5,749.5,748.0,749.5,496,324502,324447
2024-03-15 21:47:00.000000000,1710510420000000000,749.5,750.5,749.0,750.0,1066,324447,324177
2024-03-15 21:48:00.000000000,1710510480000000000,750.0,750.5,749.5,750.0,436,324177,324187
2024-03-15 21:49:00.000000000,1710510540000000000,750.0,751.0,749.5,751.0,660,324187,324108
2024-03-15 21:50:00.000000000,1710510600000000000,751.0,751.5,750.0,751.5,586,324108,324104
2024-03-15 21:51:00.000000000,1710510660000000000,751.5,752.0,751.0,751.5,738,324104,324199
2024-03-15 21:52:00.000000000,1710510720000000000,751.5,752.0,750.0,750.5,914,324199,323867
2024-03-15 21:53:00.000000000,1710510780000000000,750.5,751.5,750.5,751.0,507,323867,323890
2024-03-15 21:54:00.000000000,1710510840000000000,751.0,751.0,750.0,751.0,172,323890,323857
2024-03-15 21:55:00.000000000,1710510900000000000,751.0,752.0,751.0,752.0,590,323857,323795
2024-03-15 21:56:00.000000000,1710510960000000000,752.0,753.0,751.5,752.0,1014,323795,323475
2024-03-15 21:57:00.000000000,1710511020000000000,752.0,752.0,751.0,752.0,409,323475,323474
2024-03-15 21:58:00.000000000,1710511080000000000,752.0,752.0,751.5,751.5,299,323474,323522
2024-03-15 21:59:00.000000000,1710511140000000000,751.5,751.5,749.5,749.5,641,323522,323483
2024-03-15 22:00:00.000000000,1710511200000000000,749.5,750.5,749.5,750.5,258,323483,323471
2024-03-15 22:01:00.000000000,1710511260000000000,750.5,750.5,749.0,749.5,457,323471,323478
2024-03-15 22:02:00.000000000,1710511320000000000,749.5,749.5,748.5,749.0,474,323478,323646
2024-03-15 22:03:00.000000000,1710511380000000000,749.0,750.0,749.0,749.5,255,323646,323716
2024-03-15 22:04:00.000000000,1710511440000000000,749.5,750.0,748.5,749.0,400,323716,323659
2024-03-15 22:05:00.000000000,1710511500000000000,749.0,750.0,749.0,750.0,318,323659,323700
2024-03-15 22:06:00.000000000,1710511560000000000,750.0,750.0,748.0,749.0,1011,323700,323662
2024-03-15 22:07:00.000000000,1710511620000000000,749.0,749.0,748.0,748.5,521,323662,323795
2024-03-15 22:08:00.000000000,1710511680000000000,748.5,748.5,746.5,747.0,1098,323795,323739
2024-03-15 22:09:00.000000000,1710511740000000000,747.0,748.0,746.0,747.5,998,323739,323637
2024-03-15 22:10:00.000000000,1710511800000000000,747.5,750.0,747.5,750.0,518,323637,323486
2024-03-15 22:11:00.000000000,1710511860000000000,750.0,750.0,749.0,749.0,505,323486,323387
2024-03-15 22:12:00.000000000,1710511920000000000,749.0,749.5,748.5,749.5,147,323387,323372
2024-03-15 22:13:00.000000000,1710511980000000000,749.5,749.5,749.0,749.0,198,323372,323349
2024-03-15 22:14:00.000000000,1710512040000000000,749.0,750.0,748.5,749.0,271,323349,323293
2024-03-15 22:15:00.000000000,1710512100000000000,749.0,750.5,749.0,750.5,628,323293,323231
2024-03-15 22:16:00.000000000,1710512160000000000,750.5,751.0,750.0,750.5,279,323231,323174
2024-03-15 22:17:00.000000000,1710512220000000000,750.5,751.0,749.5,750.0,185,323174,323144
2024-03-15 22:18:00.000000000,1710512280000000000,750.0,751.0,749.5,750.5,276,323144,323217
2024-03-15 22:19:00.000000000,1710512340000000000,750.5,750.5,749.5,749.5,195,323217,323198
2024-03-15 22:20:00.000000000,1710512400000000000,749.5,750.0,749.5,749.5,126,323198,323159
2024-03-15 22:21:00.000000000,1710512460000000000,749.5,750.5,749.0,750.0,213,323159,323106
2024-03-15 22:22:00.000000000,1710512520000000000,750.0,750.5,749.5,750.0,187,323106,323033
2024-03-15 22:23:00.000000000,1710512580000000000,750.0,750.0,748.0,749.0,418,323033,323063
2024-03-15 22:24:00.000000000,1710512640000000000,749.0,749.0,747.5,748.0,246,323063,323085
2024-03-15 22:25:00.000000000,1710512700000000000,748.0,749.0,748.0,748.0,347,323085,323003
2024-03-15 22:26:00.000000000,1710512760000000000,748.0,749.5,748.0,748.5,424,323003,322916
2024-03-15 22:27:00.000000000,1710512820000000000,748.5,748.5,747.5,748.0,125,322916,322918
2024-03-15 22:28:00.000000000,1710512880000000000,748.0,748.0,747.5,748.0,154,322918,322921
2024-03-15 22:29:00.000000000,1710512940000000000,748.0,749.0,747.5,749.0,285,322921,322956
2024-03-15 22:30:00.000000000,1710513000000000000,749.0,749.0,748.5,749.0,105,322956,322957
2024-03-15 22:31:00.000000000,1710513060000000000,749.0,749.0,748.0,748.5,140,322957,322908
2024-03-15 22:32:00.000000000,1710513120000000000,748.5,749.0,747.5,747.5,358,322908,322909
2024-03-15 22:33:00.000000000,1710513180000000000,747.5,747.5,745.5,746.0,859,322909,322800
2024-03-15 22:34:00.000000000,1710513240000000000,746.0,747.5,745.5,747.0,627,322800,322903
2024-03-15 22:35:00.000000000,1710513300000000000,747.0,747.0,744.0,744.5,1665,322903,322826
2024-03-15 22:36:00.000000000,1710513360000000000,744.5,745.5,744.5,745.5,1000,322826,323112
2024-03-15 22:37:00.000000000,1710513420000000000,745.5,745.5,743.5,743.5,877,323112,323167
2024-03-15 22:38:00.000000000,1710513480000000000,743.5,744.0,742.0,743.0,1830,323167,323701
2024-03-15 22:39:00.000000000,1710513540000000000,743.0,745.0,743.0,743.5,833,323701,323537
2024-03-15 22:40:00.000000000,1710513600000000000,743.5,743.5,740.0,741.0,2817,323537,323602
2024-03-15 22:41:00.000000000,1710513660000000000,741.0,743.5,741.0,743.5,527,323602,323540
2024-03-15 22:42:00.000000000,1710513720000000000,743.5,745.5,743.0,745.0,863,323540,323387
2024-03-15 22:43:00.000000000,1710513780000000000,745.0,749.0,745.0,749.0,2148,323387,322950
2024-03-15 22:44:00.000000000,1710513840000000000,749.0,751.0,749.0,750.0,1986,322950,322704
2024-03-15 22:45:00.000000000,1710513900000000000,750.0,753.5,749.5,753.0,2330,322704,322303
2024-03-15 22:46:00.000000000,1710513960000000000,753.0,753.0,751.0,752.0,1424,322303,322018
2024-03-15 22:47:00.000000000,1710514020000000000,752.0,754.5,752.0,753.5,1981,322018,321935
2024-03-15 22:48:00.000000000,1710514080000000000,753.5,755.0,752.5,754.0,1944,321935,321234
2024-03-15 22:49:00.000000000,1710514140000000000,754.0,754.0,752.5,753.5,716,321234,321245
2024-03-15 22:50:00.000000000,1710514200000000000,753.5,756.0,753.5,755.5,1650,321245,320904
2024-03-15 22:51:00.000000000,1710514260000000000,755.5,759.0,755.5,759.0,3104,320904,319810
2024-03-15 22:52:00.000000000,1710514320000000000,759.0,762.0,758.5,761.0,3887,319810,318714
2024-03-15 22:53:00.000000000,1710514380000000000,761.0,761.5,758.0,759.0,1498,318714,318535
2024-03-15 22:54:00.000000000,1710514440000000000,759.0,759.0,755.5,756.0,1779,318535,318788
2024-03-15 22:55:00.000000000,1710514500000000000,756.0,759.0,756.0,758.5,1198,318788,318757
2024-03-15 22:56:00.000000000,1710514560000000000,758.5,759.5,757.0,759.0,1912,318757,318730
2024-03-15 22:57:00.000000000,1710514620000000000,759.0,763.5,758.0,763.0,2898,318730,318029
2024-03-15 22:58:00.000000000,1710514680000000000,763.0,764.5,762.0,764.0,3079,318029,317178
2024-03-15 22:59:00.000000000,1710514740000000000,764.0,765.5,763.5,764.0,2988,317178,316528
2024-03-18 09:00:00.000000000,1710723600000000000,760.0,760.5,758.5,759.5,6291,316528,317550
2024-03-18 09:01:00.000000000,1710723660000000000,759.5,761.0,759.0,759.5,1569,317550,317656
