datetime,datetime_nano,DCE.i2409.open,DCE.i2409.high,DCE.i2409.low,DCE.i2409.close,DCE.i2409.volume,DCE.i2409.open_oi,DCE.i2409.close_oi
2024-03-29 21:00:00.000000000,1711717200000000000,737.0,742.0,737.0,740.5,10012,442134,443307
2024-03-29 21:01:00.000000000,1711717260000000000,740.5,745.5,740.5,743.0,8126,443307,442868
2024-03-29 21:02:00.000000000,1711717320000000000,743.0,744.0,741.5,742.5,2397,442868,443306
2024-03-29 21:03:00.000000000,1711717380000000000,742.5,743.5,741.5,743.5,2229,443306,443709
2024-03-29 21:04:00.000000000,1711717440000000000,743.5,744.0,742.5,743.0,1211,443709,443671
2024-03-29 21:05:00.000000000,1711717500000000000,743.0,743.0,741.5,742.5,2313,443671,444151
2024-03-29 21:06:00.000000000,1711717560000000000,742.5,745.5,742.5,745.0,4373,444151,444359
2024-03-29 21:07:00.000000000,1711717620000000000,745.0,746.0,743.5,746.0,2963,444359,444465
2024-03-29 21:08:00.000000000,1711717680000000000,746.0,746.5,744.0,745.0,2707,444465,444590
2024-03-29 21:09:00.000000000,1711717740000000000,745.0,745.5,744.5,744.5,812,444590,444678
2024-03-29 21:10:00.000000000,1711717800000000000,744.5,745.5,744.5,745.5,1370,444678,444789
2024-03-29 21:11:00.000000000,1711717860000000000,745.5,745.5,744.5,745.0,1626,444789,444758
2024-03-29 21:12:00.000000000,1711717920000000000,745.0,746.5,744.5,745.0,2632,444758,444770
2024-03-29 21:13:00.000000000,1711717980000000000,745.0,746.0,744.5,746.0,1069,444770,444892
2024-03-29 21:14:00.000000000,1711718040000000000,746.0,746.0,744.5,745.5,1693,444892,444690
2024-03-29 21:15:00.000000000,1711718100000000000,745.5,746.0,745.0,746.0,1423,444690,444586
2024-03-29 21:16:00.000000000,1711718160000000000,746.0,746.0,744.5,744.5,1372,444586,444388
2024-03-29 21:17:00.000000000,1711718220000000000,744.5,745.0,744.0,744.0,3321,444388,443238
2024-03-29 21:18:00.000000000,1711718280000000000,744.0,745.0,743.5,745.0,3010,443238,443825
2024-03-29 21:19:00.000000000,1711718340000000000,745.0,746.0,744.5,745.0,1415,443825,444356
2024-03-29 21:20:00.000000000,1711718400000000000,745.0,746.0,745.0,746.0,830,444356,444694
2024-03-29 21:21:00.000000000,1711718460000000000,746.0,746.0,745.5,745.5,1023,444694,444851
2024-03-29 21:22:00.000000000,1711718520000000000,745.5,746.0,745.0,745.0,1242,444851,444883
2024-03-29 21:23:00.000000000,1711718580000000000,745.0,746.0,745.0,746.0,938,444883,445047
2024-03-29 21:24:00.000000000,1711718640000000000,746.0,748.0,745.5,747.0,3472,445047,445550
2024-03-29 21:25:00.000000000,1711718700000000000,747.0,749.0,747.0,748.5,4166,445550,445411
2024-03-29 21:26:00.000000000,1711718760000000000,748.5,751.0,748.5,749.5,6657,445411,444100
2024-03-29 21:27:00.000000000,1711718820000000000,749.5,750.5,749.5,749.5,1809,444100,443889
2024-03-29 21:28:00.000000000,1711718880000000000,749.5,750.5,749.5,750.0,2252,443889,444004
2024-03-29 21:29:00.000000000,1711718940000000000,750.0,750.0,748.5,749.0,1980,444004,444264
2024-03-29 21:30:00.000000000,1711719000000000000,749.0,749.5,748.5,748.5,1087,444264,444374
2024-03-29 21:31:00.000000000,1711719060000000000,748.5,751.0,748.5,750.5,3040,444374,444856
2024-03-29 21:32:00.000000000,1711719120000000000,750.5,750.5,748.5,749.0,1786,444856,444936
2024-03-29 21:33:00.000000000,1711719180000000000,749.0,749.5,748.0,748.0,1175,444936,444860
2024-03-29 21:34:00.000000000,1711719240000000000,748.0,748.5,747.5,748.0,1346,444860,444853
2024-03-29 21:35:00.000000000,1711719300000000000,748.0,748.0,746.5,747.5,1792,444853,444755
2024-03-29 21:36:00.000000000,1711719360000000000,747.5,747.5,746.0,746.5,1444,444755,444903
2024-03-29 21:37:00.000000000,1711719420000000000,746.5,747.5,746.0,747.5,1554,444903,445478
2024-03-29 21:38:00.000000000,1711719480000000000,747.5,747.5,746.0,746.5,834,445478,445662
2024-03-29 21:39:00.000000000,1711719540000000000,746.5,747.5,746.0,746.0,880,445662,445586
2024-03-29 21:40:00.000000000,1711719600000000000,746.0,747.5,746.0,747.0,788,445586,445549
2024-03-29 21:41:00.000000000,1711719660000000000,747.0,748.0,746.5,746.5,531,445549,445519
2024-03-29 21:42:00.000000000,1711719720000000000,746.5,747.0,746.0,746.0,667,445519,445614
2024-03-29 21:43:00.000000000,1711719780000000000,746.0,747.0,746.0,747.0,379,445614,445594
2024-03-29 21:44:00.000000000,1711719840000000000,747.0,747.0,745.5,746.5,904,445594,445425
2024-03-29 21:45:00.000000000,1711719900000000000,746.5,746.5,745.0,746.0,1090,445425,445523
2024-03-29 21:46:00.000000000,1711719960000000000,746.0,746.0,744.5,745.0,1489,445523,445563
2024-03-29 21:47:00.000000000,1711720020000000000,745.0,746.0,745.0,746.0,424,445563,445621
2024-03-29 21:48:00.000000000,1711720080000000000,746.0,746.5,745.5,746.0,566,445621,445650
2024-03-29 21:49:00.000000000,1711720140000000000,746.0,746.5,745.0,745.5,737,445650,445688
2024-03-29 21:50:00.000000000,1711720200000000000,745.5,746.0,745.0,746.0,204,445688,445678
2024-03-29 21:51:00.000000000,1711720260000000000,746.0,747.0,745.5,747.0,610,445678,445593
2024-03-29 21:52:00.000000000,1711720320000000000,747.0,747.0,746.0,746.5,585,445593,445439
