datetime,datetime_nano,DCE.i2201.open,DCE.i2201.high,DCE.i2201.low,DCE.i2201.close,DCE.i2201.volume,DCE.i2201.open_oi,DCE.i2201.close_oi
2021-07-30 21:00:00.000000000,1627650000000000000,932.0,936.0,928.0,936.0,7442,270761,268991
2021-07-30 21:01:00.000000000,1627650060000000000,936.0,939.5,935.5,937.5,4704,268991,267858
2021-07-30 21:02:00.000000000,1627650120000000000,937.5,937.5,933.5,936.0,2441,267858,267007
2021-07-30 21:03:00.000000000,1627650180000000000,936.0,937.5,933.5,937.5,2867,267007,266363
2021-07-30 21:04:00.000000000,1627650240000000000,937.5,944.0,937.0,943.0,5413,266363,264686
2021-07-30 21:05:00.000000000,1627650300000000000,943.0,944.0,939.5,941.0,4214,264686,263509
2021-07-30 21:06:00.000000000,1627650360000000000,941.0,942.5,938.0,939.5,2056,263509,263645
2021-07-30 21:07:00.000000000,1627650420000000000,939.5,940.0,938.0,939.0,1236,263645,263765
2021-07-30 21:08:00.000000000,1627650480000000000,939.0,939.5,935.5,935.5,1308,263765,263884
2021-07-30 21:09:00.000000000,1627650540000000000,935.5,936.5,934.5,935.5,1204,263884,264079
2021-07-30 21:10:00.000000000,1627650600000000000,935.5,938.0,934.5,938.0,815,264079,263982
2021-07-30 21:11:00.000000000,1627650660000000000,938.0,938.5,936.5,937.0,1170,263982,263831
2021-07-30 21:12:00.000000000,1627650720000000000,937.0,938.0,936.0,937.5,940,263831,264067
2021-07-30 21:13:00.000000000,1627650780000000000,937.5,940.0,937.0,940.0,1247,264067,264284
2021-07-30 21:14:00.000000000,1627650840000000000,940.0,944.5,940.0,943.5,2558,264284,263840
2021-07-30 21:15:00.000000000,1627650900000000000,943.5,946.5,942.5,946.5,2607,263840,263629
2021-07-30 21:16:00.000000000,1627650960000000000,946.5,947.0,945.0,946.0,1515,263629,263506
2021-07-30 21:17:00.000000000,1627651020000000000,946.0,955.0,946.0,954.0,5680,263506,262017
2021-07-30 21:18:00.000000000,1627651080000000000,954.0,958.5,953.5,957.5,4508,262017,260775
2021-07-30 21:19:00.000000000,1627651140000000000,957.5,957.5,953.0,953.0,2347,260775,260830
2021-07-30 21:20:00.000000000,1627651200000000000,953.0,955.0,950.5,950.5,2024,260830,260797
2021-07-30 21:21:00.000000000,1627651260000000000,950.5,953.5,949.5,952.0,1793,260797,260698
2021-07-30 21:22:00.000000000,1627651320000000000,952.0,952.0,950.0,951.5,918,260698,260667
2021-07-30 21:23:00.000000000,1627651380000000000,951.5,954.0,951.5,952.5,1114,260667,260628
2021-07-30 21:24:00.000000000,1627651440000000000,952.5,952.5,950.5,951.5,1579,260628,260639
2021-07-30 21:25:00.000000000,1627651500000000000,951.5,952.5,948.5,948.5,1239,260639,260745
2021-07-30 21:26:00.000000000,1627651560000000000,948.5,950.0,948.5,949.0,940,260745,260703
2021-07-30 21:27:00.000000000,1627651620000000000,949.0,949.5,946.5,946.5,916,260703,260671
2021-07-30 21:28:00.000000000,1627651680000000000,946.5,947.5,946.0,946.5,1205,260671,260924
2021-07-30 21:29:00.000000000,1627651740000000000,946.5,947.0,944.0,945.0,1321,260924,260894
2021-07-30 21:30:00.000000000,1627651800000000000,945.0,948.0,945.0,947.0,1107,260894,261078
2021-07-30 21:31:00.000000000,1627651860000000000,947.0,948.0,944.5,944.5,542,261078,261057
2021-07-30 21:32:00.000000000,1627651920000000000,944.5,946.0,943.5,945.5,1208,261057,260941
2021-07-30 21:33:00.000000000,1627651980000000000,945.5,947.0,945.0,947.0,912,260941,261128
2021-07-30 21:34:00.000000000,1627652040000000000,947.0,948.5,946.5,948.5,402,261128,261089
2021-07-30 21:35:00.000000000,1627652100000000000,948.5,950.0,948.0,950.0,821,261089,260961
2021-07-30 21:36:00.000000000,1627652160000000000,950.0,951.0,949.0,949.0,622,260961,261073
2021-07-30 21:37:00.000000000,1627652220000000000,949.0,949.0,947.0,948.0,776,261073,261306
2021-07-30 21:38:00.000000000,1627652280000000000,948.0,949.5,948.0,948.5,249,261306,261400
2021-07-30 21:39:00.000000000,1627652340000000000,948.5,950.5,948.5,950.0,373,261400,261558
2021-07-30 21:40:00.000000000,1627652400000000000,950.0,951.0,949.0,949.5,439,261558,261648
2021-07-30 21:41:00.000000000,1627652460000000000,949.5,949.5,948.0,949.0,348,261648,261671
2021-07-30 21:42:00.000000000,1627652520000000000,949.0,949.5,945.0,945.5,845,261671,261668
2021-07-30 21:43:00.000000000,1627652580000000000,945.5,945.5,943.0,943.0,1131,261668,261765
2021-07-30 21:44:00.000000000,1627652640000000000,943.0,944.0,942.5,943.0,656,261765,262013
2021-07-30 21:45:00.000000000,1627652700000000000,943.0,943.0,937.5,938.0,2691,262013,262022
2021-07-30 21:46:00.000000000,1627652760000000000,938.0,938.5,936.0,938.0,1505,262022,262235
2021-07-30 21:47:00.000000000,1627652820000000000,938.0,938.0,936.5,936.5,671,262235,262282
2021-07-30 21:48:00.000000000,1627652880000000000,936.5,939.5,936.5,939.0,820,262282,262540
2021-07-30 21:49:00.000000000,1627652940000000000,939.0,939.0,938.0,938.5,487,262540,262633
2021-07-30 21:50:00.000000000,1627653000000000000,938.5,938.5,936.5,937.5,752,262633,262773
