datetime,datetime_nano,CZCE.TA505.open,CZCE.TA505.high,CZCE.TA505.low,CZCE.TA505.close,CZCE.TA505.volume,CZCE.TA505.open_oi,CZCE.TA505.close_oi
2025-02-28 21:00:00.000000000,1740747600000000000,4990,4998,4982,4986,13999,1172873,1174371
2025-02-28 21:01:00.000000000,1740747660000000000,4986,4990,4984,4990,4670,1174371,1174763
2025-02-28 21:02:00.000000000,1740747720000000000,4990,4992,4988,4992,2932,1174763,1175779
2025-02-28 21:03:00.000000000,1740747780000000000,4992,4994,4990,4990,1275,1175779,1176029
2025-02-28 21:04:00.000000000,1740747840000000000,4990,4992,4988,4992,2561,1176029,1177029
2025-02-28 21:05:00.000000000,1740747900000000000,4992,4992,4990,4990,929,1177029,1177180
2025-02-28 21:06:00.000000000,1740747960000000000,4990,4994,4990,4994,1927,1177180,1177787
2025-02-28 21:07:00.000000000,1740748020000000000,4994,4996,4992,4994,2525,1177787,1178078
2025-02-28 21:08:00.000000000,1740748080000000000,4994,4996,4992,4992,1223,1178078,1178184
2025-02-28 21:09:00.000000000,1740748140000000000,4992,4994,4990,4994,1893,1178184,1178394
2025-02-28 21:10:00.000000000,1740748200000000000,4994,4996,4992,4992,1226,1178394,1178446
2025-02-28 21:11:00.000000000,1740748260000000000,4992,4994,4990,4992,1295,1178446,1178458
2025-02-28 21:12:00.000000000,1740748320000000000,4992,4992,4990,4992,461,1178458,1178671
2025-02-28 21:13:00.000000000,1740748380000000000,4992,4992,4988,4990,2669,1178671,1179679
2025-02-28 21:14:00.000000000,1740748440000000000,4990,4992,4988,4990,793,1179679,1179734
2025-02-28 21:15:00.000000000,1740748500000000000,4990,4994,4990,4994,2149,1179734,1179696
2025-02-28 21:16:00.000000000,1740748560000000000,4994,4994,4988,4988,2389,1179696,1180136
2025-02-28 21:17:00.000000000,1740748620000000000,4988,4992,4988,4992,1398,1180136,1180135
2025-02-28 21:18:00.000000000,1740748680000000000,4992,4992,4990,4992,339,1180135,1180213
2025-02-28 21:19:00.000000000,1740748740000000000,4992,4992,4988,4990,1172,1180213,1180406
2025-02-28 21:20:00.000000000,1740748800000000000,4990,4990,4988,4988,781,1180406,1180837
2025-02-28 21:21:00.000000000,1740748860000000000,4988,4990,4984,4984,3284,1180837,1182143
2025-02-28 21:22:00.000000000,1740748920000000000,4984,4986,4984,4984,1487,1182143,1182160
2025-02-28 21:23:00.000000000,1740748980000000000,4984,4986,4982,4984,2342,1182160,1182488
2025-02-28 21:24:00.000000000,1740749040000000000,4984,4984,4978,4978,3831,1182488,1183540
2025-02-28 21:25:00.000000000,1740749100000000000,4978,4978,4974,4978,4642,1183540,1183176
2025-02-28 21:26:00.000000000,1740749160000000000,4978,4980,4974,4978,4937,1183176,1184058
2025-02-28 21:27:00.000000000,1740749220000000000,4978,4980,4976,4978,1857,1184058,1184008
2025-02-28 21:28:00.000000000,1740749280000000000,4978,4980,4976,4978,1314,1184008,1184260
2025-02-28 21:29:00.000000000,1740749340000000000,4978,4980,4978,4980,620,1184260,1184406
2025-02-28 21:30:00.000000000,1740749400000000000,4980,4982,4978,4978,2850,1184406,1184754
