datetime,datetime_nano,DCE.j2609.open,DCE.j2609.high,DCE.j2609.low,DCE.j2609.close,DCE.j2609.volume,DCE.j2609.open_oi,DCE.j2609.close_oi
2026-04-10 21:00:00.000000000,1775826000000000000,1732.5,1741.0,1729.5,1738.5,219,14320,14316
2026-04-10 21:01:00.000000000,1775826060000000000,1738.5,1741.5,1737.5,1739.5,56,14316,14333
2026-04-10 21:02:00.000000000,1775826120000000000,1739.5,1743.0,1739.5,1743.0,31,14333,14342
2026-04-10 21:03:00.000000000,1775826180000000000,1743.0,1746.0,1742.0,1745.0,31,14342,14337
2026-04-10 21:04:00.000000000,1775826240000000000,1745.0,1745.5,1745.0,1745.5,6,14337,14338
2026-04-10 21:05:00.000000000,1775826300000000000,1745.5,1747.5,1744.0,1744.0,71,14338,14324
2026-04-10 21:06:00.000000000,1775826360000000000,1744.0,1744.0,1742.0,1742.5,22,14324,14329
2026-04-10 21:07:00.000000000,1775826420000000000,1742.5,1742.5,1742.5,1742.5,0,14329,14329
2026-04-10 21:08:00.000000000,1775826480000000000,1742.5,1744.5,1742.5,1744.5,12,14329,14332
2026-04-10 21:09:00.000000000,1775826540000000000,1744.5,1748.0,1744.5,1748.0,46,14332,14324
2026-04-10 21:10:00.000000000,1775826600000000000,1748.0,1748.0,1745.0,1745.5,14,14324,14316
2026-04-10 21:11:00.000000000,1775826660000000000,1745.5,1747.0,1745.5,1746.0,11,14316,14310
2026-04-10 21:12:00.000000000,1775826720000000000,1746.0,1746.0,1743.5,1743.5,11,14310,14301
2026-04-10 21:13:00.000000000,1775826780000000000,1743.5,1745.5,1743.5,1744.0,24,14301,14284
2026-04-10 21:14:00.000000000,1775826840000000000,1744.0,1746.0,1744.0,1745.5,5,14284,14283
2026-04-10 21:15:00.000000000,1775826900000000000,1745.5,1747.5,1745.5,1747.5,3,14283,14282
2026-04-10 21:16:00.000000000,1775826960000000000,1747.5,1747.5,1747.0,1747.0,7,14282,14285
2026-04-10 21:17:00.000000000,1775827020000000000,1747.0,1748.0,1745.5,1745.5,10,14285,14283
2026-04-10 21:18:00.000000000,1775827080000000000,1745.5,1745.5,1744.0,1744.0,4,14283,14284
2026-04-10 21:19:00.000000000,1775827140000000000,1744.0,1744.5,1744.0,1744.5,5,14284,14282
2026-04-10 21:20:00.000000000,1775827200000000000,1744.5,1744.5,1743.5,1743.5,7,14282,14278
2026-04-10 21:21:00.000000000,1775827260000000000,1743.5,1743.5,1741.5,1741.5,10,14278,14276
2026-04-10 21:22:00.000000000,1775827320000000000,1741.5,1741.5,1741.5,1741.5,1,14276,14276
2026-04-10 21:23:00.000000000,1775827380000000000,1741.5,1743.5,1741.5,1742.5,5,14276,14272
2026-04-10 21:24:00.000000000,1775827440000000000,1742.5,1743.5,1742.5,1743.5,4,14272,14272
2026-04-10 21:25:00.000000000,1775827500000000000,1743.5,1743.5,1743.0,1743.5,3,14272,14271
2026-04-10 21:26:00.000000000,1775827560000000000,1743.5,1744.0,1742.5,1744.0,4,14271,14269
2026-04-10 21:27:00.000000000,1775827620000000000,1744.0,1744.0,1744.0,1744.0,0,14269,14269
2026-04-10 21:28:00.000000000,1775827680000000000,1744.0,1746.5,1744.0,1745.5,6,14269,14269
2026-04-10 21:29:00.000000000,1775827740000000000,1745.5,1748.0,1745.0,1745.5,33,14269,14288
2026-04-10 21:30:00.000000000,1775827800000000000,1745.5,1746.0,1745.0,1746.0,5,14288,14287
