datetime,datetime_nano,DCE.i2405.open,DCE.i2405.high,DCE.i2405.low,DCE.i2405.close,DCE.i2405.volume,DCE.i2405.open_oi,DCE.i2405.close_oi
2023-11-27 21:00:00.000000000,1701090000000000000,937.0,940.0,937.0,938.0,4354,427318,425521
2023-11-27 21:01:00.000000000,1701090060000000000,938.0,939.0,937.5,938.5,1024,425521,425877
2023-11-27 21:02:00.000000000,1701090120000000000,938.5,938.5,937.0,937.0,902,425877,425849
2023-11-27 21:03:00.000000000,1701090180000000000,937.0,937.5,935.0,936.0,1314,425849,425889
2023-11-27 21:04:00.000000000,1701090240000000000,936.0,936.5,935.0,936.0,795,425889,425835
2023-11-27 21:05:00.000000000,1701090300000000000,936.0,938.0,935.0,938.0,864,425835,425801
2023-11-27 21:06:00.000000000,1701090360000000000,938.0,938.0,936.0,937.0,761,425801,425720
2023-11-27 21:07:00.000000000,1701090420000000000,937.0,938.5,937.0,938.0,644,425720,426047
2023-11-27 21:08:00.000000000,1701090480000000000,938.0,938.5,937.5,938.0,462,426047,426254
2023-11-27 21:09:00.000000000,1701090540000000000,938.0,938.5,937.5,937.5,311,426254,426498
2023-11-27 21:10:00.000000000,1701090600000000000,937.5,939.0,937.5,938.5,714,426498,426434
2023-11-27 21:11:00.000000000,1701090660000000000,938.5,938.5,937.0,937.5,229,426434,426415
2023-11-27 21:12:00.000000000,1701090720000000000,937.5,938.0,936.5,938.0,465,426415,426314
2023-11-27 21:13:00.000000000,1701090780000000000,938.0,938.0,937.0,937.5,364,426314,426287
2023-11-27 21:14:00.000000000,1701090840000000000,937.5,938.5,937.0,938.0,364,426287,426249
2023-11-27 21:15:00.000000000,1701090900000000000,938.0,938.5,937.5,938.0,255,426249,426225
2023-11-27 21:16:00.000000000,1701090960000000000,938.0,938.5,937.5,938.0,121,426225,426192
2023-11-27 21:17:00.000000000,1701091020000000000,938.0,938.0,937.5,937.5,88,426192,426242
2023-11-27 21:18:00.000000000,1701091080000000000,937.5,940.0,937.5,940.0,1168,426242,426598
2023-11-27 21:19:00.000000000,1701091140000000000,940.0,941.0,939.5,940.0,467,426598,426605
2023-11-27 21:20:00.000000000,1701091200000000000,940.0,941.0,940.0,940.5,380,426605,426606
2023-11-27 21:21:00.000000000,1701091260000000000,940.5,941.5,940.0,941.0,662,426606,426640
2023-11-27 21:22:00.000000000,1701091320000000000,941.0,941.0,940.0,940.0,207,426640,426593
2023-11-27 21:23:00.000000000,1701091380000000000,940.0,941.5,940.0,940.5,265,426593,426630
2023-11-27 21:24:00.000000000,1701091440000000000,940.5,940.5,940.0,940.0,203,426630,426734
2023-11-27 21:25:00.000000000,1701091500000000000,940.0,941.0,940.0,940.5,256,426734,426779
2023-11-27 21:26:00.000000000,1701091560000000000,940.5,941.0,940.5,941.0,202,426779,426872
2023-11-27 21:27:00.000000000,1701091620000000000,941.0,941.0,940.0,940.5,197,426872,426818
2023-11-27 21:28:00.000000000,1701091680000000000,940.5,941.0,940.0,940.5,137,426818,426833
2023-11-27 21:29:00.000000000,1701091740000000000,940.5,941.0,940.0,940.0,90,426833,426850
2023-11-27 21:30:00.000000000,1701091800000000000,940.0,941.0,940.0,941.0,424,426850,427060
2023-11-27 21:31:00.000000000,1701091860000000000,941.0,941.5,940.5,941.5,388,427060,427242
2023-11-27 21:32:00.000000000,1701091920000000000,941.5,941.5,941.0,941.0,141,427242,427244
2023-11-27 21:33:00.000000000,1701091980000000000,941.0,941.0,940.5,940.5,174,427244,427324
2023-11-27 21:34:00.000000000,1701092040000000000,940.5,941.0,940.5,940.5,154,427324,427418
2023-11-27 21:35:00.000000000,1701092100000000000,940.5,940.5,939.5,939.5,385,427418,427314
2023-11-27 21:36:00.000000000,1701092160000000000,939.5,940.0,939.0,939.5,191,427314,427381
2023-11-27 21:37:00.000000000,1701092220000000000,939.5,939.5,938.5,938.5,240,427381,427405
2023-11-27 21:38:00.000000000,1701092280000000000,938.5,939.0,938.5,938.5,153,427405,427383
2023-11-27 21:39:00.000000000,1701092340000000000,938.5,938.5,938.0,938.0,141,427383,427407
2023-11-27 21:40:00.000000000,1701092400000000000,938.0,938.5,938.0,938.5,124,427407,427408
2023-11-27 21:41:00.000000000,1701092460000000000,938.5,939.5,938.0,939.0,455,427408,427306
2023-11-27 21:42:00.000000000,1701092520000000000,939.0,939.0,938.0,938.5,128,427306,427318
2023-11-27 21:43:00.000000000,1701092580000000000,938.5,940.0,938.5,939.5,270,427318,427400
2023-11-27 21:44:00.000000000,1701092640000000000,939.5,939.5,939.0,939.5,40,427400,427398
2023-11-27 21:45:00.000000000,1701092700000000000,939.5,939.5,938.0,938.5,209,427398,427355
2023-11-27 21:46:00.000000000,1701092760000000000,938.5,939.0,938.5,939.0,101,427355,427348
2023-11-27 21:47:00.000000000,1701092820000000000,939.0,939.5,938.5,938.5,49,427348,427334
2023-11-27 21:48:00.000000000,1701092880000000000,938.5,938.5,937.0,937.5,545,427334,427110
2023-11-27 21:49:00.000000000,1701092940000000000,937.5,937.5,936.5,936.5,330,427110,427006
2023-11-27 21:50:00.000000000,1701093000000000000,936.5,937.5,936.5,937.0,224,427006,426983
2023-11-27 21:51:00.000000000,1701093060000000000,937.0,937.5,935.5,936.0,567,426983,426732
2023-11-27 21:52:00.000000000,1701093120000000000,936.0,936.0,935.0,935.0,824,426732,426596
2023-11-27 21:53:00.000000000,1701093180000000000,935.0,936.0,935.0,935.5,370,426596,426606
2023-11-27 21:54:00.000000000,1701093240000000000,935.5,937.5,935.5,937.0,425,426606,426556
2023-11-27 21:55:00.000000000,1701093300000000000,937.0,937.0,936.0,936.5,300,426556,426522
2023-11-27 21:56:00.000000000,1701093360000000000,936.5,936.5,936.0,936.0,129,426522,426501
2023-11-27 21:57:00.000000000,1701093420000000000,936.0,936.5,936.0,936.0,244,426501,426536
2023-11-27 21:58:00.000000000,1701093480000000000,936.0,936.5,936.0,936.5,128,426536,426550
2023-11-27 21:59:00.000000000,1701093540000000000,936.5,937.0,936.0,937.0,105,426550,426561
2023-11-27 22:00:00.000000000,1701093600000000000,937.0,937.0,936.0,936.5,248,426561,426556
2023-11-27 22:01:00.000000000,1701093660000000000,936.5,937.0,936.0,936.5,68,426556,426552
2023-11-27 22:02:00.000000000,1701093720000000000,936.5,937.5,936.5,937.0,373,426552,426743
2023-11-27 22:03:00.000000000,1701093780000000000,937.0,938.5,937.0,938.5,319,426743,426810
2023-11-27 22:04:00.000000000,1701093840000000000,938.5,939.0,937.5,938.0,306,426810,426755
2023-11-27 22:05:00.000000000,1701093900000000000,938.0,938.5,937.0,937.5,146,426755,426764
2023-11-27 22:06:00.000000000,1701093960000000000,937.5,937.5,936.5,936.5,105,426764,426770
2023-11-27 22:07:00.000000000,1701094020000000000,936.5,937.0,936.0,936.5,204,426770,426711
2023-11-27 22:08:00.000000000,1701094080000000000,936.5,937.5,936.5,936.5,152,426711,426662
2023-11-27 22:09:00.000000000,1701094140000000000,936.5,937.0,936.5,936.5,69,426662,426616
2023-11-27 22:10:00.000000000,1701094200000000000,936.5,937.0,936.5,937.0,133,426616,426526
2023-11-27 22:11:00.000000000,1701094260000000000,937.0,937.0,936.5,936.5,26,426526,426524
2023-11-27 22:12:00.000000000,1701094320000000000,936.5,937.0,936.5,937.0,16,426524,426523
2023-11-27 22:13:00.000000000,1701094380000000000,937.0,937.0,936.5,936.5,41,426523,426502
2023-11-27 22:14:00.000000000,1701094440000000000,936.5,937.5,936.5,937.0,91,426502,426487
2023-11-27 22:15:00.000000000,1701094500000000000,937.0,937.5,936.5,937.0,72,426487,426447
2023-11-27 22:16:00.000000000,1701094560000000000,937.0,937.0,935.5,935.5,436,426447,426286
2023-11-27 22:17:00.000000000,1701094620000000000,935.5,936.5,935.5,936.0,141,426286,426248
2023-11-27 22:18:00.000000000,1701094680000000000,936.0,936.5,936.0,936.0,125,426248,426165
2023-11-27 22:19:00.000000000,1701094740000000000,936.0,936.5,936.0,936.5,71,426165,426144
