datetime,datetime_nano,DCE.v2201.open,DCE.v2201.high,DCE.v2201.low,DCE.v2201.close,DCE.v2201.volume,DCE.v2201.open_oi,DCE.v2201.close_oi
2021-10-08 09:00:00.000000000,1633654800000000000,12500,12500,12330,12365,26039,422248,419470
2021-10-08 09:01:00.000000000,1633654860000000000,12365,12490,12360,12455,9333,419470,419739
2021-10-08 09:02:00.000000000,1633654920000000000,12455,12545,12440,12455,13287,419739,417079
2021-10-08 09:03:00.000000000,1633654980000000000,12455,12475,12380,12400,10821,417079,414951
2021-10-08 09:04:00.000000000,1633655040000000000,12400,12435,12385,12430,8591,414951,412682
2021-10-08 09:05:00.000000000,1633655100000000000,12430,12430,12360,12390,7832,412682,411608
2021-10-08 09:06:00.000000000,1633655160000000000,12390,12410,12365,12370,5209,411608,411729
2021-10-08 09:07:00.000000000,1633655220000000000,12370,12400,12370,12395,4519,411729,411740
2021-10-08 09:08:00.000000000,1633655280000000000,12395,12420,12385,12385,3474,411740,411657
2021-10-08 09:09:00.000000000,1633655340000000000,12385,12500,12385,12470,8488,411657,410365
2021-10-08 09:10:00.000000000,1633655400000000000,12470,12615,12470,12595,9737,410365,410825
2021-10-08 09:11:00.000000000,1633655460000000000,12595,12610,12545,12550,4711,410825,410738
2021-10-08 09:12:00.000000000,1633655520000000000,12550,12570,12530,12550,4295,410738,411570
2021-10-08 09:13:00.000000000,1633655580000000000,12550,12550,12490,12500,4186,411570,410878
2021-10-08 09:14:00.000000000,1633655640000000000,12500,12550,12500,12515,4166,410878,410435
2021-10-08 09:15:00.000000000,1633655700000000000,12515,12545,12505,12520,5446,410435,409476
2021-10-08 09:16:00.000000000,1633655760000000000,12520,12545,12505,12525,3565,409476,408597
2021-10-08 09:17:00.000000000,1633655820000000000,12525,12550,12525,12540,2889,408597,408778
2021-10-08 09:18:00.000000000,1633655880000000000,12540,12545,12460,12465,4002,408778,408220
2021-10-08 09:19:00.000000000,1633655940000000000,12465,12485,12410,12415,3700,408220,407150
2021-10-08 09:20:00.000000000,1633656000000000000,12415,12430,12375,12385,6695,407150,406504
2021-10-08 09:21:00.000000000,1633656060000000000,12385,12435,12380,12385,4654,406504,406435
2021-10-08 09:22:00.000000000,1633656120000000000,12385,12400,12365,12370,2982,406435,406255
2021-10-08 09:23:00.000000000,1633656180000000000,12370,12395,12360,12375,2881,406255,406436
2021-10-08 09:24:00.000000000,1633656240000000000,12375,12385,12340,12340,4287,406436,406279
2021-10-08 09:25:00.000000000,1633656300000000000,12340,12345,12300,12320,5935,406279,406021
2021-10-08 09:26:00.000000000,1633656360000000000,12320,12345,12315,12340,4106,406021,406611
2021-10-08 09:27:00.000000000,1633656420000000000,12340,12340,12300,12310,2733,406611,406150
2021-10-08 09:28:00.000000000,1633656480000000000,12310,12325,12285,12290,8583,406150,405613
2021-10-08 09:29:00.000000000,1633656540000000000,12290,12295,12245,12270,7002,405613,405157
2021-10-08 09:30:00.000000000,1633656600000000000,12270,12305,12265,12290,5616,405157,404980
2021-10-08 09:31:00.000000000,1633656660000000000,12290,12335,12290,12330,2389,404980,405183
2021-10-08 09:32:00.000000000,1633656720000000000,12330,12360,12325,12355,3009,405183,405275
2021-10-08 09:33:00.000000000,1633656780000000000,12355,12400,12355,12365,6822,405275,405858
2021-10-08 09:34:00.000000000,1633656840000000000,12365,12390,12360,12390,4067,405858,406110
2021-10-08 09:35:00.000000000,1633656900000000000,12390,12420,12380,12415,3531,406110,406927
2021-10-08 09:36:00.000000000,1633656960000000000,12415,12420,12385,12395,4029,406927,407482
2021-10-08 09:37:00.000000000,1633657020000000000,12395,12415,12385,12385,3684,407482,407188
2021-10-08 09:38:00.000000000,1633657080000000000,12385,12400,12370,12385,1582,407188,407220
2021-10-08 09:39:00.000000000,1633657140000000000,12385,12395,12370,12380,1481,407220,407245
2021-10-08 09:40:00.000000000,1633657200000000000,12380,12385,12360,12360,2992,407245,407329
2021-10-08 09:41:00.000000000,1633657260000000000,12360,12380,12355,12370,1541,407329,407373
2021-10-08 09:42:00.000000000,1633657320000000000,12370,12380,12355,12370,1235,407373,407410
2021-10-08 09:43:00.000000000,1633657380000000000,12370,12375,12360,12360,706,407410,407304
2021-10-08 09:44:00.000000000,1633657440000000000,12360,12375,12355,12370,937,407304,407154
2021-10-08 09:45:00.000000000,1633657500000000000,12370,12370,12350,12365,1511,407154,407198
2021-10-08 09:46:00.000000000,1633657560000000000,12365,12375,12355,12370,1304,407198,407274
2021-10-08 09:47:00.000000000,1633657620000000000,12370,12410,12365,12395,2432,407274,407529
2021-10-08 09:48:00.000000000,1633657680000000000,12395,12405,12385,12395,927,407529,407515
2021-10-08 09:49:00.000000000,1633657740000000000,12395,12405,12375,12380,1550,407515,407557
2021-10-08 09:50:00.000000000,1633657800000000000,12380,12385,12330,12330,2382,407557,407290
