datetime,datetime_nano,DCE.i2401.open,DCE.i2401.high,DCE.i2401.low,DCE.i2401.close,DCE.i2401.volume,DCE.i2401.open_oi,DCE.i2401.close_oi
2023-10-31 21:00:00.000000000,1698757200000000000,897.5,899.0,897.0,898.0,10726,918305,917956
2023-10-31 21:01:00.000000000,1698757260000000000,898.0,898.0,897.5,898.0,3832,917956,919134
2023-10-31 21:02:00.000000000,1698757320000000000,898.0,898.0,896.0,896.0,6003,919134,919757
2023-10-31 21:03:00.000000000,1698757380000000000,896.0,897.0,895.5,896.5,4099,919757,920118
2023-10-31 21:04:00.000000000,1698757440000000000,896.5,897.5,896.0,897.5,1950,920118,920356
2023-10-31 21:05:00.000000000,1698757500000000000,897.5,898.0,897.0,897.0,2257,920356,920702
2023-10-31 21:06:00.000000000,1698757560000000000,897.0,898.0,897.0,897.0,1237,920702,920917
2023-10-31 21:07:00.000000000,1698757620000000000,897.0,898.5,897.0,898.5,1384,920917,921278
2023-10-31 21:08:00.000000000,1698757680000000000,898.5,899.0,898.0,899.0,1833,921278,921394
2023-10-31 21:09:00.000000000,1698757740000000000,899.0,899.0,897.5,897.5,2355,921394,921394
2023-10-31 21:10:00.000000000,1698757800000000000,897.5,898.0,897.0,897.0,1353,921394,921607
2023-10-31 21:11:00.000000000,1698757860000000000,897.0,897.5,897.0,897.5,1367,921607,921742
2023-10-31 21:12:00.000000000,1698757920000000000,897.5,897.5,895.0,896.0,5093,921742,922311
2023-10-31 21:13:00.000000000,1698757980000000000,896.0,896.0,895.5,896.0,2115,922311,922911
2023-10-31 21:14:00.000000000,1698758040000000000,896.0,896.0,895.0,895.5,2479,922911,922139
2023-10-31 21:15:00.000000000,1698758100000000000,895.5,896.0,895.0,896.0,1528,922139,922568
2023-10-31 21:16:00.000000000,1698758160000000000,896.0,896.0,895.0,896.0,1697,922568,922628
2023-10-31 21:17:00.000000000,1698758220000000000,896.0,896.0,895.5,895.5,356,922628,922751
2023-10-31 21:18:00.000000000,1698758280000000000,895.5,896.5,895.5,896.5,1161,922751,922530
2023-10-31 21:19:00.000000000,1698758340000000000,896.5,896.5,896.0,896.5,352,922530,922494
2023-10-31 21:20:00.000000000,1698758400000000000,896.5,897.0,896.0,897.0,658,922494,922350
2023-10-31 21:21:00.000000000,1698758460000000000,897.0,897.0,896.5,897.0,362,922350,922253
2023-10-31 21:22:00.000000000,1698758520000000000,897.0,898.0,897.0,898.0,1573,922253,922413
2023-10-31 21:23:00.000000000,1698758580000000000,898.0,898.0,897.5,898.0,725,922413,922288
2023-10-31 21:24:00.000000000,1698758640000000000,898.0,899.5,897.5,899.5,2523,922288,922166
2023-10-31 21:25:00.000000000,1698758700000000000,899.5,900.0,899.0,900.0,3475,922166,922966
2023-10-31 21:26:00.000000000,1698758760000000000,900.0,901.5,899.5,901.0,3993,922966,924151
2023-10-31 21:27:00.000000000,1698758820000000000,901.0,901.0,899.5,899.5,2565,924151,924910
2023-10-31 21:28:00.000000000,1698758880000000000,899.5,900.5,899.5,900.5,933,924910,925343
2023-10-31 21:29:00.000000000,1698758940000000000,900.5,901.0,900.0,901.0,1931,925343,925253
2023-10-31 21:30:00.000000000,1698759000000000000,901.0,903.0,901.0,902.0,9464,925253,926153
