datetime,datetime_nano,DCE.i2405.open,DCE.i2405.high,DCE.i2405.low,DCE.i2405.close,DCE.i2405.volume,DCE.i2405.open_oi,DCE.i2405.close_oi
2024-01-02 09:00:00.000000000,1704157200000000000,972.5,975.5,968.0,969.0,8736,525791,523032
2024-01-02 09:01:00.000000000,1704157260000000000,969.0,971.5,967.0,970.5,5143,523032,521253
2024-01-02 09:02:00.000000000,1704157320000000000,970.5,979.0,970.0,977.0,4482,521253,520727
2024-01-02 09:03:00.000000000,1704157380000000000,977.0,977.5,975.5,976.0,2641,520727,520345
2024-01-02 09:04:00.000000000,1704157440000000000,976.0,976.5,974.5,975.0,1057,520345,520555
2024-01-02 09:05:00.000000000,1704157500000000000,975.0,977.0,974.5,976.5,1455,520555,520769
2024-01-02 09:06:00.000000000,1704157560000000000,976.5,985.0,976.5,984.0,6969,520769,520458
2024-01-02 09:07:00.000000000,1704157620000000000,984.0,984.5,982.0,982.0,2740,520458,520716
2024-01-02 09:08:00.000000000,1704157680000000000,982.0,983.5,982.0,982.5,1432,520716,521066
2024-01-02 09:09:00.000000000,1704157740000000000,982.5,984.0,982.5,983.0,1893,521066,521577
2024-01-02 09:10:00.000000000,1704157800000000000,983.0,984.0,982.0,982.5,1282,521577,521705
2024-01-02 09:11:00.000000000,1704157860000000000,982.5,983.0,982.0,982.0,965,521705,521736
2024-01-02 09:12:00.000000000,1704157920000000000,982.0,982.5,981.5,982.0,671,521736,521751
2024-01-02 09:13:00.000000000,1704157980000000000,982.0,984.5,982.0,984.0,1990,521751,521857
2024-01-02 09:14:00.000000000,1704158040000000000,984.0,986.5,984.0,986.5,4874,521857,522288
2024-01-02 09:15:00.000000000,1704158100000000000,986.5,987.5,986.0,986.0,2980,522288,522853
2024-01-02 09:16:00.000000000,1704158160000000000,986.0,987.5,986.0,986.5,1739,522853,523397
2024-01-02 09:17:00.000000000,1704158220000000000,986.5,987.5,986.5,987.0,1005,523397,523646
2024-01-02 09:18:00.000000000,1704158280000000000,987.0,988.0,985.5,986.0,2567,523646,524084
2024-01-02 09:19:00.000000000,1704158340000000000,986.0,986.5,982.0,983.5,3249,524084,523071
2024-01-02 09:20:00.000000000,1704158400000000000,983.5,985.0,982.0,982.0,1407,523071,522965
2024-01-02 09:21:00.000000000,1704158460000000000,982.0,982.5,979.0,979.5,3492,522965,522206
2024-01-02 09:22:00.000000000,1704158520000000000,979.5,979.5,978.0,979.5,2556,522206,521551
2024-01-02 09:23:00.000000000,1704158580000000000,979.5,979.5,978.5,979.5,865,521551,521501
2024-01-02 09:24:00.000000000,1704158640000000000,979.5,980.5,979.0,980.5,896,521501,521453
2024-01-02 09:25:00.000000000,1704158700000000000,980.5,980.5,980.0,980.0,864,521453,521344
2024-01-02 09:26:00.000000000,1704158760000000000,980.0,980.5,979.0,980.5,721,521344,521337
2024-01-02 09:27:00.000000000,1704158820000000000,980.5,981.0,980.0,981.0,380,521337,521301
2024-01-02 09:28:00.000000000,1704158880000000000,981.0,981.0,980.0,981.0,359,521301,521315
2024-01-02 09:29:00.000000000,1704158940000000000,981.0,981.5,980.5,981.5,438,521315,521415
2024-01-02 09:30:00.000000000,1704159000000000000,981.5,981.5,981.0,981.5,462,521415,521410
2024-01-02 09:31:00.000000000,1704159060000000000,981.5,981.5,980.5,980.5,262,521410,521458
2024-01-02 09:32:00.000000000,1704159120000000000,980.5,981.0,979.5,980.0,497,521458,521437
2024-01-02 09:33:00.000000000,1704159180000000000,980.0,981.0,979.5,980.0,533,521437,521492
2024-01-02 09:34:00.000000000,1704159240000000000,980.0,981.0,979.5,981.0,570,521492,521536
2024-01-02 09:35:00.000000000,1704159300000000000,981.0,981.0,980.0,980.0,237,521536,521601
2024-01-02 09:36:00.000000000,1704159360000000000,980.0,981.0,980.0,980.0,393,521601,521745
2024-01-02 09:37:00.000000000,1704159420000000000,980.0,981.0,979.5,980.0,468,521745,521829
2024-01-02 09:38:00.000000000,1704159480000000000,980.0,981.0,980.0,981.0,376,521829,521884
2024-01-02 09:39:00.000000000,1704159540000000000,981.0,981.0,980.5,980.5,183,521884,521969
2024-01-02 09:40:00.000000000,1704159600000000000,980.5,983.0,980.5,983.0,867,521969,522071
2024-01-02 09:41:00.000000000,1704159660000000000,983.0,983.0,982.0,982.5,473,522071,522202
2024-01-02 09:42:00.000000000,1704159720000000000,982.5,982.5,981.5,982.5,274,522202,522290
2024-01-02 09:43:00.000000000,1704159780000000000,982.5,983.0,982.0,982.5,214,522290,522313
2024-01-02 09:44:00.000000000,1704159840000000000,982.5,983.0,982.0,982.0,390,522313,522401
2024-01-02 09:45:00.000000000,1704159900000000000,982.0,983.5,982.0,983.5,433,522401,522432
2024-01-02 09:46:00.000000000,1704159960000000000,983.5,983.5,982.5,983.0,344,522432,522529
2024-01-02 09:47:00.000000000,1704160020000000000,983.0,984.5,982.5,984.5,559,522529,522748
2024-01-02 09:48:00.000000000,1704160080000000000,984.5,984.5,983.5,984.0,562,522748,522994
2024-01-02 09:49:00.000000000,1704160140000000000,984.0,984.5,982.5,982.5,659,522994,523145
2024-01-02 09:50:00.000000000,1704160200000000000,982.5,984.0,982.0,984.0,343,523145,523296
2024-01-02 09:51:00.000000000,1704160260000000000,984.0,984.5,983.5,984.0,475,523296,523290
2024-01-02 09:52:00.000000000,1704160320000000000,984.0,984.5,983.5,983.5,224,523290,523410
2024-01-02 09:53:00.000000000,1704160380000000000,983.5,984.5,983.5,984.0,477,523410,523510
