datetime,datetime_nano,DCE.jm2509.open,DCE.jm2509.high,DCE.jm2509.low,DCE.jm2509.close,DCE.jm2509.volume,DCE.jm2509.open_oi,DCE.jm2509.close_oi
2025-06-03 09:00:00.000000000,1748912400000000000,726.0,729.5,725.0,727.0,20966,552525,553825
2025-06-03 09:01:00.000000000,1748912460000000000,727.0,727.0,720.0,723.0,17786,553825,556271
2025-06-03 09:02:00.000000000,1748912520000000000,723.0,724.0,722.5,722.5,7644,556271,557384
2025-06-03 09:03:00.000000000,1748912580000000000,722.5,724.5,721.0,721.0,8186,557384,558465
2025-06-03 09:04:00.000000000,1748912640000000000,721.0,721.0,716.5,717.5,16706,558465,559893
2025-06-03 09:05:00.000000000,1748912700000000000,717.5,719.0,717.0,717.5,10477,559893,560588
2025-06-03 09:06:00.000000000,1748912760000000000,717.5,718.5,716.0,718.5,8439,560588,562437
2025-06-03 09:07:00.000000000,1748912820000000000,718.5,718.5,716.5,717.0,5983,562437,563709
2025-06-03 09:08:00.000000000,1748912880000000000,717.0,717.5,715.0,715.0,5884,563709,564769
2025-06-03 09:09:00.000000000,1748912940000000000,715.0,715.5,714.0,714.5,8027,564769,565826
2025-06-03 09:10:00.000000000,1748913000000000000,714.5,715.0,711.5,712.5,10339,565826,567625
2025-06-03 09:11:00.000000000,1748913060000000000,712.5,714.0,712.0,714.0,6876,567625,568471
2025-06-03 09:12:00.000000000,1748913120000000000,714.0,714.0,710.5,711.0,6728,568471,570111
2025-06-03 09:13:00.000000000,1748913180000000000,711.0,711.5,710.0,710.5,8984,570111,572673
2025-06-03 09:14:00.000000000,1748913240000000000,710.5,711.0,709.0,711.0,11688,572673,574411
2025-06-03 09:15:00.000000000,1748913300000000000,711.0,714.5,711.0,713.5,9763,574411,573644
2025-06-03 09:16:00.000000000,1748913360000000000,713.5,714.0,711.5,711.5,5258,573644,574599
2025-06-03 09:17:00.000000000,1748913420000000000,711.5,715.5,711.5,715.5,9402,574599,574363
