datetime,datetime_nano,DCE.pp2205.open,DCE.pp2205.high,DCE.pp2205.low,DCE.pp2205.close,DCE.pp2205.volume,DCE.pp2205.open_oi,DCE.pp2205.close_oi
2022-02-28 21:00:00.000000000,1646053200000000000,8650,8656,8603,8611,20196,357606,357919
2022-02-28 21:01:00.000000000,1646053260000000000,8611,8629,8608,8620,9972,357919,357585
2022-02-28 21:02:00.000000000,1646053320000000000,8620,8623,8606,8616,10221,357585,357492
2022-02-28 21:03:00.000000000,1646053380000000000,8616,8618,8608,8618,4127,357492,357669
2022-02-28 21:04:00.000000000,1646053440000000000,8618,8620,8613,8614,3630,357669,357328
2022-02-28 21:05:00.000000000,1646053500000000000,8614,8619,8609,8611,3781,357328,357228
2022-02-28 21:06:00.000000000,1646053560000000000,8611,8614,8602,8611,4930,357228,357558
2022-02-28 21:07:00.000000000,1646053620000000000,8611,8612,8605,8607,2895,357558,357153
2022-02-28 21:08:00.000000000,1646053680000000000,8607,8610,8603,8603,2951,357153,357172
2022-02-28 21:09:00.000000000,1646053740000000000,8603,8607,8600,8607,2359,357172,357216
2022-02-28 21:10:00.000000000,1646053800000000000,8607,8616,8606,8612,3134,357216,357541
2022-02-28 21:11:00.000000000,1646053860000000000,8612,8614,8609,8612,1782,357541,357572
2022-02-28 21:12:00.000000000,1646053920000000000,8612,8614,8610,8613,1440,357572,357543
2022-02-28 21:13:00.000000000,1646053980000000000,8613,8616,8609,8616,2060,357543,357854
2022-02-28 21:14:00.000000000,1646054040000000000,8616,8619,8608,8609,2063,357854,357997
2022-02-28 21:15:00.000000000,1646054100000000000,8609,8617,8607,8616,1924,357997,357999
2022-02-28 21:16:00.000000000,1646054160000000000,8616,8619,8612,8617,1868,357999,358210
2022-02-28 21:17:00.000000000,1646054220000000000,8617,8619,8612,8614,2274,358210,358383
2022-02-28 21:18:00.000000000,1646054280000000000,8614,8615,8609,8614,2404,358383,358522
2022-02-28 21:19:00.000000000,1646054340000000000,8614,8621,8614,8620,2676,358522,359166
2022-02-28 21:20:00.000000000,1646054400000000000,8620,8623,8613,8614,2260,359166,359388
2022-02-28 21:21:00.000000000,1646054460000000000,8614,8620,8613,8616,1515,359388,359198
2022-02-28 21:22:00.000000000,1646054520000000000,8616,8621,8616,8618,1008,359198,359095
2022-02-28 21:23:00.000000000,1646054580000000000,8618,8619,8614,8615,1018,359095,359130
2022-02-28 21:24:00.000000000,1646054640000000000,8615,8618,8612,8617,1158,359130,359068
2022-02-28 21:25:00.000000000,1646054700000000000,8617,8617,8612,8615,1654,359068,358921
2022-02-28 21:26:00.000000000,1646054760000000000,8615,8616,8611,8615,1936,358921,358753
2022-02-28 21:27:00.000000000,1646054820000000000,8615,8619,8615,8617,1620,358753,358466
2022-02-28 21:28:00.000000000,1646054880000000000,8617,8620,8615,8618,1181,358466,358308
2022-02-28 21:29:00.000000000,1646054940000000000,8618,8620,8615,8620,1054,358308,358259
2022-02-28 21:30:00.000000000,1646055000000000000,8620,8632,8620,8631,3581,358259,358334
2022-02-28 21:31:00.000000000,1646055060000000000,8631,8641,8629,8641,2451,358334,358294
2022-02-28 21:32:00.000000000,1646055120000000000,8641,8641,8635,8639,1994,358294,358182
2022-02-28 21:33:00.000000000,1646055180000000000,8639,8649,8638,8648,2699,358182,358047
2022-02-28 21:34:00.000000000,1646055240000000000,8648,8648,8636,8637,1684,358047,358117
2022-02-28 21:35:00.000000000,1646055300000000000,8637,8639,8631,8633,1755,358117,357855
2022-02-28 21:36:00.000000000,1646055360000000000,8633,8635,8631,8633,1079,357855,357735
2022-02-28 21:37:00.000000000,1646055420000000000,8633,8637,8632,8635,879,357735,357873
2022-02-28 21:38:00.000000000,1646055480000000000,8635,8637,8632,8635,802,357873,357719
2022-02-28 21:39:00.000000000,1646055540000000000,8635,8642,8635,8639,1196,357719,357693
2022-02-28 21:40:00.000000000,1646055600000000000,8639,8646,8638,8645,1971,357693,357951
2022-02-28 21:41:00.000000000,1646055660000000000,8645,8655,8644,8653,3384,357951,357783
2022-02-28 21:42:00.000000000,1646055720000000000,8653,8654,8637,8640,2399,357783,357896
2022-02-28 21:43:00.000000000,1646055780000000000,8640,8640,8635,8639,1401,357896,358164
2022-02-28 21:44:00.000000000,1646055840000000000,8639,8642,8637,8637,1387,358164,358220
2022-02-28 21:45:00.000000000,1646055900000000000,8637,8641,8635,8640,1440,358220,358134
2022-02-28 21:46:00.000000000,1646055960000000000,8640,8646,8639,8644,1086,358134,358292
2022-02-28 21:47:00.000000000,1646056020000000000,8644,8645,8638,8641,894,358292,358296
2022-02-28 21:48:00.000000000,1646056080000000000,8641,8642,8635,8636,1100,358296,358260
2022-02-28 21:49:00.000000000,1646056140000000000,8636,8640,8633,8637,1645,358260,357926
2022-02-28 21:50:00.000000000,1646056200000000000,8637,8639,8634,8636,1440,357926,357818
2022-02-28 21:51:00.000000000,1646056260000000000,8636,8640,8635,8638,1093,357818,357987
2022-02-28 21:52:00.000000000,1646056320000000000,8638,8641,8636,8641,654,357987,358054
2022-02-28 21:53:00.000000000,1646056380000000000,8641,8648,8639,8644,1856,358054,358122
2022-02-28 21:54:00.000000000,1646056440000000000,8644,8647,8642,8645,904,358122,358157
2022-02-28 21:55:00.000000000,1646056500000000000,8645,8650,8642,8647,2010,358157,358348
2022-02-28 21:56:00.000000000,1646056560000000000,8647,8647,8640,8646,962,358348,358239
2022-02-28 21:57:00.000000000,1646056620000000000,8646,8646,8642,8645,900,358239,358239
2022-02-28 21:58:00.000000000,1646056680000000000,8645,8647,8643,8646,1050,358239,358379
2022-02-28 21:59:00.000000000,1646056740000000000,8646,8654,8645,8653,1616,358379,358452
2022-02-28 22:00:00.000000000,1646056800000000000,8653,8655,8647,8647,1548,358452,358603
2022-02-28 22:01:00.000000000,1646056860000000000,8647,8649,8645,8648,1246,358603,358411
2022-02-28 22:02:00.000000000,1646056920000000000,8648,8650,8646,8648,1254,358411,358174
2022-02-28 22:03:00.000000000,1646056980000000000,8648,8654,8648,8653,1394,358174,358354
2022-02-28 22:04:00.000000000,1646057040000000000,8653,8659,8651,8656,2434,358354,358264
2022-02-28 22:05:00.000000000,1646057100000000000,8656,8658,8651,8651,1553,358264,358653
2022-02-28 22:06:00.000000000,1646057160000000000,8651,8653,8647,8650,1366,358653,358795
2022-02-28 22:07:00.000000000,1646057220000000000,8650,8653,8648,8653,1461,358795,358937
2022-02-28 22:08:00.000000000,1646057280000000000,8653,8658,8651,8657,1516,358937,358951
2022-02-28 22:09:00.000000000,1646057340000000000,8657,8664,8656,8663,1926,358951,359223
2022-02-28 22:10:00.000000000,1646057400000000000,8663,8664,8657,8661,1792,359223,359251
2022-02-28 22:11:00.000000000,1646057460000000000,8661,8661,8657,8658,1159,359251,359435
2022-02-28 22:12:00.000000000,1646057520000000000,8658,8660,8650,8650,2317,359435,359291
2022-02-28 22:13:00.000000000,1646057580000000000,8650,8656,8650,8652,1239,359291,359393
2022-02-28 22:14:00.000000000,1646057640000000000,8652,8657,8651,8652,1442,359393,359295
2022-02-28 22:15:00.000000000,1646057700000000000,8652,8657,8651,8654,1033,359295,359361
2022-02-28 22:16:00.000000000,1646057760000000000,8654,8655,8651,8654,887,359361,359365
2022-02-28 22:17:00.000000000,1646057820000000000,8654,8657,8653,8656,785,359365,359583
2022-02-28 22:18:00.000000000,1646057880000000000,8656,8660,8651,8653,1443,359583,359589
2022-02-28 22:19:00.000000000,1646057940000000000,8653,8654,8648,8648,1471,359589,359583
2022-02-28 22:20:00.000000000,1646058000000000000,8648,8653,8647,8648,1502,359583,359677
2022-02-28 22:21:00.000000000,1646058060000000000,8648,8653,8645,8648,2055,359677,359453
2022-02-28 22:22:00.000000000,1646058120000000000,8648,8649,8644,8646,941,359453,359375
2022-02-28 22:23:00.000000000,1646058180000000000,8646,8654,8644,8653,1745,359375,359039
2022-02-28 22:24:00.000000000,1646058240000000000,8653,8656,8648,8649,1217,359039,358811
2022-02-28 22:25:00.000000000,1646058300000000000,8649,8649,8644,8645,892,358811,358646
2022-02-28 22:26:00.000000000,1646058360000000000,8645,8646,8643,8644,1407,358646,358502
2022-02-28 22:27:00.000000000,1646058420000000000,8644,8644,8633,8636,2483,358502,358027
2022-02-28 22:28:00.000000000,1646058480000000000,8636,8641,8635,8638,1075,358027,357700
2022-02-28 22:29:00.000000000,1646058540000000000,8638,8640,8638,8639,443,357700,357693
2022-02-28 22:30:00.000000000,1646058600000000000,8639,8642,8633,8634,1068,357693,357624
2022-02-28 22:31:00.000000000,1646058660000000000,8634,8639,8634,8638,864,357624,357461
2022-02-28 22:32:00.000000000,1646058720000000000,8638,8640,8635,8637,492,357461,357419
2022-02-28 22:33:00.000000000,1646058780000000000,8637,8637,8631,8631,1236,357419,357237
2022-02-28 22:34:00.000000000,1646058840000000000,8631,8633,8630,8630,860,357237,357058
2022-02-28 22:35:00.000000000,1646058900000000000,8630,8635,8629,8631,1253,357058,356851
2022-02-28 22:36:00.000000000,1646058960000000000,8631,8635,8630,8633,637,356851,356911
2022-02-28 22:37:00.000000000,1646059020000000000,8633,8640,8632,8638,1013,356911,356953
2022-02-28 22:38:00.000000000,1646059080000000000,8638,8638,8632,8636,684,356953,356940
2022-02-28 22:39:00.000000000,1646059140000000000,8636,8637,8634,8635,597,356940,356943
2022-02-28 22:40:00.000000000,1646059200000000000,8635,8635,8632,8635,646,356943,356949
2022-02-28 22:41:00.000000000,1646059260000000000,8635,8637,8632,8636,699,356949,356851
2022-02-28 22:42:00.000000000,1646059320000000000,8636,8636,8632,8634,895,356851,356895
2022-02-28 22:43:00.000000000,1646059380000000000,8634,8635,8633,8633,350,356895,356885
2022-02-28 22:44:00.000000000,1646059440000000000,8633,8635,8633,8633,256,356885,356887
2022-02-28 22:45:00.000000000,1646059500000000000,8633,8636,8630,8631,914,356887,356684
2022-02-28 22:46:00.000000000,1646059560000000000,8631,8633,8628,8633,685,356684,356518
2022-02-28 22:47:00.000000000,1646059620000000000,8633,8634,8632,8634,536,356518,356546
2022-02-28 22:48:00.000000000,1646059680000000000,8634,8635,8629,8630,529,356546,356493
2022-02-28 22:49:00.000000000,1646059740000000000,8630,8631,8623,8626,1335,356493,356517
2022-02-28 22:50:00.000000000,1646059800000000000,8626,8627,8623,8625,841,356517,356636
2022-02-28 22:51:00.000000000,1646059860000000000,8625,8626,8619,8620,1403,356636,356553
2022-02-28 22:52:00.000000000,1646059920000000000,8620,8623,8618,8618,1120,356553,356454
2022-02-28 22:53:00.000000000,1646059980000000000,8618,8621,8617,8617,1647,356454,356134
2022-02-28 22:54:00.000000000,1646060040000000000,8617,8619,8610,8612,2570,356134,355479
2022-02-28 22:55:00.000000000,1646060100000000000,8612,8614,8609,8611,2348,355479,355031
2022-02-28 22:56:00.000000000,1646060160000000000,8611,8612,8608,8610,1039,355031,354732
2022-02-28 22:57:00.000000000,1646060220000000000,8610,8610,8607,8608,1055,354732,354693
2022-02-28 22:58:00.000000000,1646060280000000000,8608,8608,8604,8606,1749,354693,354161
2022-02-28 22:59:00.000000000,1646060340000000000,8606,8612,8605,8606,1711,354161,353690
2022-03-01 09:00:00.000000000,1646096400000000000,8631,8635,8609,8621,5433,353690,353935
2022-03-01 09:01:00.000000000,1646096460000000000,8621,8624,8616,8618,3759,353935,354171
2022-03-01 09:02:00.000000000,1646096520000000000,8618,8620,8614,8614,2270,354171,354098
2022-03-01 09:03:00.000000000,1646096580000000000,8614,8620,8614,8616,2059,354098,354509
2022-03-01 09:04:00.000000000,1646096640000000000,8616,8616,8609,8612,2013,354509,354684
2022-03-01 09:05:00.000000000,1646096700000000000,8612,8618,8608,8612,2051,354684,354604
2022-03-01 09:06:00.000000000,1646096760000000000,8612,8617,8607,8617,1925,354604,354435
2022-03-01 09:07:00.000000000,1646096820000000000,8617,8625,8614,8621,3137,354435,353785
2022-03-01 09:08:00.000000000,1646096880000000000,8621,8627,8618,8625,2722,353785,353375
2022-03-01 09:09:00.000000000,1646096940000000000,8625,8633,8625,8629,2472,353375,353039
2022-03-01 09:10:00.000000000,1646097000000000000,8629,8637,8627,8634,2476,353039,352947
2022-03-01 09:11:00.000000000,1646097060000000000,8634,8638,8627,8627,2117,352947,353135
2022-03-01 09:12:00.000000000,1646097120000000000,8627,8631,8620,8623,2489,353135,353401
2022-03-01 09:13:00.000000000,1646097180000000000,8623,8623,8618,8622,1508,353401,353595
2022-03-01 09:14:00.000000000,1646097240000000000,8622,8631,8621,8630,2698,353595,353221
2022-03-01 09:15:00.000000000,1646097300000000000,8630,8634,8625,8634,3751,353221,352811
2022-03-01 09:16:00.000000000,1646097360000000000,8634,8640,8632,8639,2481,352811,352628
2022-03-01 09:17:00.000000000,1646097420000000000,8639,8640,8635,8635,1454,352628,352827
2022-03-01 09:18:00.000000000,1646097480000000000,8635,8643,8633,8641,1790,352827,352579
2022-03-01 09:19:00.000000000,1646097540000000000,8641,8643,8637,8639,1841,352579,352710
2022-03-01 09:20:00.000000000,1646097600000000000,8639,8645,8639,8641,1730,352710,352661
2022-03-01 09:21:00.000000000,1646097660000000000,8641,8641,8637,8638,1046,352661,352771
2022-03-01 09:22:00.000000000,1646097720000000000,8638,8638,8634,8637,1038,352771,352723
2022-03-01 09:23:00.000000000,1646097780000000000,8637,8642,8637,8642,982,352723,352792
2022-03-01 09:24:00.000000000,1646097840000000000,8642,8644,8640,8640,1130,352792,352976
2022-03-01 09:25:00.000000000,1646097900000000000,8640,8643,8637,8641,1260,352976,353014
2022-03-01 09:26:00.000000000,1646097960000000000,8641,8643,8638,8640,1729,353014,353159
2022-03-01 09:27:00.000000000,1646098020000000000,8640,8646,8638,8644,1717,353159,353613
2022-03-01 09:28:00.000000000,1646098080000000000,8644,8646,8641,8643,893,353613,353583
2022-03-01 09:29:00.000000000,1646098140000000000,8643,8650,8643,8650,2500,353583,354228
2022-03-01 09:30:00.000000000,1646098200000000000,8650,8653,8646,8647,2757,354228,354192
