datetime,datetime_nano,DCE.v2109.open,DCE.v2109.high,DCE.v2109.low,DCE.v2109.close,DCE.v2109.volume,DCE.v2109.open_oi,DCE.v2109.close_oi
2021-06-30 21:00:00.000000000,1625058000000000000,8695,8700,8680,8690,5924,403505,403910
2021-06-30 21:01:00.000000000,1625058060000000000,8690,8695,8675,8685,3701,403910,403554
2021-06-30 21:02:00.000000000,1625058120000000000,8685,8690,8680,8685,1181,403554,403400
2021-06-30 21:03:00.000000000,1625058180000000000,8685,8690,8680,8685,1417,403400,403547
2021-06-30 21:04:00.000000000,1625058240000000000,8685,8690,8680,8690,303,403547,403523
2021-06-30 21:05:00.000000000,1625058300000000000,8690,8695,8675,8690,3410,403523,404016
2021-06-30 21:06:00.000000000,1625058360000000000,8690,8690,8675,8675,900,404016,404204
2021-06-30 21:07:00.000000000,1625058420000000000,8675,8685,8675,8680,376,404204,404130
2021-06-30 21:08:00.000000000,1625058480000000000,8680,8685,8680,8685,125,404130,404186
2021-06-30 21:09:00.000000000,1625058540000000000,8685,8695,8685,8695,1430,404186,404386
2021-06-30 21:10:00.000000000,1625058600000000000,8695,8695,8685,8690,488,404386,404234
2021-06-30 21:11:00.000000000,1625058660000000000,8690,8695,8685,8690,1284,404234,404592
2021-06-30 21:12:00.000000000,1625058720000000000,8690,8695,8685,8690,500,404592,404558
2021-06-30 21:13:00.000000000,1625058780000000000,8690,8690,8675,8675,1256,404558,404755
2021-06-30 21:14:00.000000000,1625058840000000000,8675,8685,8675,8680,1961,404755,405069
2021-06-30 21:15:00.000000000,1625058900000000000,8680,8685,8665,8675,4030,405069,405110
2021-06-30 21:16:00.000000000,1625058960000000000,8675,8675,8660,8665,1849,405110,405413
2021-06-30 21:17:00.000000000,1625059020000000000,8665,8675,8665,8675,2063,405413,405242
2021-06-30 21:18:00.000000000,1625059080000000000,8675,8675,8670,8670,756,405242,405454
2021-06-30 21:19:00.000000000,1625059140000000000,8670,8680,8670,8675,600,405454,405834
2021-06-30 21:20:00.000000000,1625059200000000000,8675,8680,8670,8675,1084,405834,405990
2021-06-30 21:21:00.000000000,1625059260000000000,8675,8680,8670,8670,773,405990,406181
2021-06-30 21:22:00.000000000,1625059320000000000,8670,8675,8670,8675,222,406181,406382
2021-06-30 21:23:00.000000000,1625059380000000000,8675,8675,8670,8675,330,406382,406582
2021-06-30 21:24:00.000000000,1625059440000000000,8675,8680,8665,8680,1370,406582,407151
2021-06-30 21:25:00.000000000,1625059500000000000,8680,8685,8675,8680,502,407151,407389
2021-06-30 21:26:00.000000000,1625059560000000000,8680,8690,8680,8690,1407,407389,407513
2021-06-30 21:27:00.000000000,1625059620000000000,8690,8690,8685,8685,635,407513,407560
2021-06-30 21:28:00.000000000,1625059680000000000,8685,8690,8685,8685,396,407560,407542
2021-06-30 21:29:00.000000000,1625059740000000000,8685,8690,8680,8685,934,407542,407683
2021-06-30 21:30:00.000000000,1625059800000000000,8685,8690,8685,8690,112,407683,407706
2021-06-30 21:31:00.000000000,1625059860000000000,8690,8690,8685,8690,58,407706,407711
2021-06-30 21:32:00.000000000,1625059920000000000,8690,8690,8680,8680,409,407711,407781
2021-06-30 21:33:00.000000000,1625059980000000000,8680,8685,8675,8675,461,407781,407881
2021-06-30 21:34:00.000000000,1625060040000000000,8675,8685,8675,8680,526,407881,407879
2021-06-30 21:35:00.000000000,1625060100000000000,8680,8680,8675,8675,88,407879,407894
2021-06-30 21:36:00.000000000,1625060160000000000,8675,8680,8670,8675,1015,407894,407894
2021-06-30 21:37:00.000000000,1625060220000000000,8675,8680,8675,8680,95,407894,407875
2021-06-30 21:38:00.000000000,1625060280000000000,8680,8685,8675,8680,849,407875,407946
2021-06-30 21:39:00.000000000,1625060340000000000,8680,8685,8680,8680,153,407946,408015
2021-06-30 21:40:00.000000000,1625060400000000000,8680,8690,8680,8685,644,408015,408083
2021-06-30 21:41:00.000000000,1625060460000000000,8685,8690,8685,8685,300,408083,407928
2021-06-30 21:42:00.000000000,1625060520000000000,8685,8685,8680,8680,1030,407928,407620
2021-06-30 21:43:00.000000000,1625060580000000000,8680,8680,8670,8675,1180,407620,407473
2021-06-30 21:44:00.000000000,1625060640000000000,8675,8675,8670,8670,244,407473,407402
