datetime,datetime_nano,DCE.i2201.open,DCE.i2201.high,DCE.i2201.low,DCE.i2201.close,DCE.i2201.volume,DCE.i2201.open_oi,DCE.i2201.close_oi
2021-10-29 21:00:00.000000000,1635512400000000000,631.5,633.5,627.0,631.5,19512,460288,464564
2021-10-29 21:01:00.000000000,1635512460000000000,631.5,634.0,631.5,633.0,5637,464564,465520
2021-10-29 21:02:00.000000000,1635512520000000000,633.0,635.0,632.5,634.0,4418,465520,466969
2021-10-29 21:03:00.000000000,1635512580000000000,634.0,635.0,631.0,632.0,4729,466969,467682
2021-10-29 21:04:00.000000000,1635512640000000000,632.0,633.0,630.0,630.0,4473,467682,469205
2021-10-29 21:05:00.000000000,1635512700000000000,630.0,632.0,630.0,631.0,5486,469205,471008
2021-10-29 21:06:00.000000000,1635512760000000000,631.0,631.5,628.0,629.5,4830,471008,472379
2021-10-29 21:07:00.000000000,1635512820000000000,629.5,630.0,628.0,629.0,4450,472379,474041
2021-10-29 21:08:00.000000000,1635512880000000000,629.0,631.5,628.5,631.0,3501,474041,474051
2021-10-29 21:09:00.000000000,1635512940000000000,631.0,633.0,630.0,632.5,2735,474051,474352
2021-10-29 21:10:00.000000000,1635513000000000000,632.5,633.5,631.5,632.5,2451,474352,474738
2021-10-29 21:11:00.000000000,1635513060000000000,632.5,634.5,631.0,633.5,2781,474738,474769
2021-10-29 21:12:00.000000000,1635513120000000000,633.5,635.5,633.0,635.0,2705,474769,474834
2021-10-29 21:13:00.000000000,1635513180000000000,635.0,636.0,634.5,634.5,3054,474834,474784
2021-10-29 21:14:00.000000000,1635513240000000000,634.5,635.0,632.5,632.5,2756,474784,475461
2021-10-29 21:15:00.000000000,1635513300000000000,632.5,635.5,632.5,634.0,2866,475461,476424
2021-10-29 21:16:00.000000000,1635513360000000000,634.0,634.5,633.0,634.0,963,476424,476817
2021-10-29 21:17:00.000000000,1635513420000000000,634.0,635.0,633.5,634.0,1091,476817,476952
2021-10-29 21:18:00.000000000,1635513480000000000,634.0,634.0,632.5,632.5,996,476952,477006
2021-10-29 21:19:00.000000000,1635513540000000000,632.5,633.0,631.0,631.5,1959,477006,477327
2021-10-29 21:20:00.000000000,1635513600000000000,631.5,631.5,630.0,631.0,2930,477327,477437
2021-10-29 21:21:00.000000000,1635513660000000000,631.0,633.5,631.0,633.5,2306,477437,477694
2021-10-29 21:22:00.000000000,1635513720000000000,633.5,633.5,631.5,632.0,1446,477694,477790
2021-10-29 21:23:00.000000000,1635513780000000000,632.0,632.5,631.5,632.0,1076,477790,477822
2021-10-29 21:24:00.000000000,1635513840000000000,632.0,633.0,632.0,633.0,501,477822,477916
2021-10-29 21:25:00.000000000,1635513900000000000,633.0,633.0,631.0,632.0,1080,477916,478125
2021-10-29 21:26:00.000000000,1635513960000000000,632.0,632.5,631.0,632.5,965,478125,478306
2021-10-29 21:27:00.000000000,1635514020000000000,632.5,633.5,632.0,633.5,1047,478306,478520
2021-10-29 21:28:00.000000000,1635514080000000000,633.5,634.0,633.0,633.0,1049,478520,478390
2021-10-29 21:29:00.000000000,1635514140000000000,633.0,635.0,633.0,634.5,1453,478390,478279
2021-10-29 21:30:00.000000000,1635514200000000000,634.5,635.0,634.0,635.0,1051,478279,478304
2021-10-29 21:31:00.000000000,1635514260000000000,635.0,635.0,633.5,633.5,1014,478304,478332
2021-10-29 21:32:00.000000000,1635514320000000000,633.5,634.0,632.5,633.5,1049,478332,478610
2021-10-29 21:33:00.000000000,1635514380000000000,633.5,633.5,631.5,632.0,1299,478610,478484
2021-10-29 21:34:00.000000000,1635514440000000000,632.0,633.5,632.0,633.0,1028,478484,478551
2021-10-29 21:35:00.000000000,1635514500000000000,633.0,633.0,631.5,632.0,583,478551,478494
2021-10-29 21:36:00.000000000,1635514560000000000,632.0,632.5,630.5,631.5,1403,478494,478579
2021-10-29 21:37:00.000000000,1635514620000000000,631.5,632.0,631.0,631.0,746,478579,478720
2021-10-29 21:38:00.000000000,1635514680000000000,631.0,631.0,628.5,630.5,3148,478720,479275
2021-10-29 21:39:00.000000000,1635514740000000000,630.5,630.5,628.5,630.0,1496,479275,479441
2021-10-29 21:40:00.000000000,1635514800000000000,630.0,631.0,628.5,628.5,1334,479441,479686
2021-10-29 21:41:00.000000000,1635514860000000000,628.5,629.0,625.5,628.0,5512,479686,478927
2021-10-29 21:42:00.000000000,1635514920000000000,628.0,630.0,627.5,629.5,1854,478927,479014
2021-10-29 21:43:00.000000000,1635514980000000000,629.5,629.5,627.5,628.5,1466,479014,479331
2021-10-29 21:44:00.000000000,1635515040000000000,628.5,630.0,628.0,628.5,1877,479331,479494
2021-10-29 21:45:00.000000000,1635515100000000000,628.5,630.5,628.0,629.5,1496,479494,479772
2021-10-29 21:46:00.000000000,1635515160000000000,629.5,630.5,629.5,630.0,1020,479772,480028
2021-10-29 21:47:00.000000000,1635515220000000000,630.0,630.0,628.0,629.0,1007,480028,480214
2021-10-29 21:48:00.000000000,1635515280000000000,629.0,629.5,628.5,629.5,869,480214,480259
2021-10-29 21:49:00.000000000,1635515340000000000,629.5,630.0,629.0,630.0,848,480259,480396
2021-10-29 21:50:00.000000000,1635515400000000000,630.0,631.0,629.5,630.5,1416,480396,480460
2021-10-29 21:51:00.000000000,1635515460000000000,630.5,630.5,629.5,630.0,763,480460,480512
2021-10-29 21:52:00.000000000,1635515520000000000,630.0,630.5,629.5,630.0,657,480512,480682
2021-10-29 21:53:00.000000000,1635515580000000000,630.0,630.5,629.5,629.5,826,480682,480799
2021-10-29 21:54:00.000000000,1635515640000000000,629.5,630.0,628.5,629.5,1110,480799,480691
2021-10-29 21:55:00.000000000,1635515700000000000,629.5,630.0,629.0,629.0,559,480691,480805
2021-10-29 21:56:00.000000000,1635515760000000000,629.0,629.5,628.5,629.0,689,480805,480821
2021-10-29 21:57:00.000000000,1635515820000000000,629.0,629.0,627.5,627.5,788,480821,480982
2021-10-29 21:58:00.000000000,1635515880000000000,627.5,628.5,627.0,628.0,1840,480982,481469
2021-10-29 21:59:00.000000000,1635515940000000000,628.0,628.0,627.0,627.0,848,481469,481754
2021-10-29 22:00:00.000000000,1635516000000000000,627.0,627.5,622.0,623.5,9763,481754,483106
2021-10-29 22:01:00.000000000,1635516060000000000,623.5,623.5,622.0,622.5,4439,483106,482896
2021-10-29 22:02:00.000000000,1635516120000000000,622.5,623.5,621.0,621.5,4350,482896,483702
2021-10-29 22:03:00.000000000,1635516180000000000,621.5,622.0,618.0,618.5,8232,483702,485961
2021-10-29 22:04:00.000000000,1635516240000000000,618.5,620.5,617.0,620.0,6099,485961,486019
2021-10-29 22:05:00.000000000,1635516300000000000,620.0,620.5,618.5,619.0,2982,486019,486402
2021-10-29 22:06:00.000000000,1635516360000000000,619.0,619.0,616.5,618.5,4249,486402,487369
2021-10-29 22:07:00.000000000,1635516420000000000,618.5,620.5,618.5,620.0,3557,487369,487514
2021-10-29 22:08:00.000000000,1635516480000000000,620.0,621.5,619.0,621.0,3039,487514,487705
2021-10-29 22:09:00.000000000,1635516540000000000,621.0,621.5,619.5,620.0,2198,487705,487811
2021-10-29 22:10:00.000000000,1635516600000000000,620.0,621.0,619.0,620.5,2218,487811,487587
