datetime,datetime_nano,DCE.i2309.open,DCE.i2309.high,DCE.i2309.low,DCE.i2309.close,DCE.i2309.volume,DCE.i2309.open_oi,DCE.i2309.close_oi
2023-05-04 09:00:00.000000000,1683162000000000000,705.0,711.0,702.0,705.5,24853,750611,753905
2023-05-04 09:01:00.000000000,1683162060000000000,705.5,705.5,698.0,700.5,22667,753905,756721
2023-05-04 09:02:00.000000000,1683162120000000000,700.5,704.5,700.0,703.5,13528,756721,757279
2023-05-04 09:03:00.000000000,1683162180000000000,703.5,705.5,701.5,704.5,9965,757279,757104
2023-05-04 09:04:00.000000000,1683162240000000000,704.5,707.0,703.5,703.5,8320,757104,756334
2023-05-04 09:05:00.000000000,1683162300000000000,703.5,707.0,703.5,706.5,9274,756334,756059
2023-05-04 09:06:00.000000000,1683162360000000000,706.5,707.5,705.5,706.5,5317,756059,756278
2023-05-04 09:07:00.000000000,1683162420000000000,706.5,708.5,706.5,707.5,6226,756278,756636
2023-05-04 09:08:00.000000000,1683162480000000000,707.5,709.5,707.5,708.5,8080,756636,757747
2023-05-04 09:09:00.000000000,1683162540000000000,708.5,709.0,708.0,709.0,3348,757747,757746
2023-05-04 09:10:00.000000000,1683162600000000000,709.0,709.0,707.0,707.0,3985,757746,757998
2023-05-04 09:11:00.000000000,1683162660000000000,707.0,708.0,706.0,707.5,3709,757998,758406
2023-05-04 09:12:00.000000000,1683162720000000000,707.5,708.5,706.5,706.5,3190,758406,758828
2023-05-04 09:13:00.000000000,1683162780000000000,706.5,706.5,705.0,705.5,3839,758828,759498
2023-05-04 09:14:00.000000000,1683162840000000000,705.5,706.0,704.5,705.0,2735,759498,759994
2023-05-04 09:15:00.000000000,1683162900000000000,705.0,706.5,704.0,706.0,4991,759994,760296
2023-05-04 09:16:00.000000000,1683162960000000000,706.0,706.5,705.0,705.5,2607,760296,760437
2023-05-04 09:17:00.000000000,1683163020000000000,705.5,706.0,705.0,705.5,1966,760437,760712
2023-05-04 09:18:00.000000000,1683163080000000000,705.5,706.5,705.5,706.0,1187,760712,760951
2023-05-04 09:19:00.000000000,1683163140000000000,706.0,707.5,705.5,707.0,2423,760951,761380
2023-05-04 09:20:00.000000000,1683163200000000000,707.0,707.5,706.0,706.5,1515,761380,761470
2023-05-04 09:21:00.000000000,1683163260000000000,706.5,707.0,705.5,706.0,1571,761470,761429
2023-05-04 09:22:00.000000000,1683163320000000000,706.0,706.0,705.0,705.5,1473,761429,761649
2023-05-04 09:23:00.000000000,1683163380000000000,705.5,705.5,703.0,703.5,5319,761649,762328
2023-05-04 09:24:00.000000000,1683163440000000000,703.5,703.5,701.5,702.0,5836,762328,762207
2023-05-04 09:25:00.000000000,1683163500000000000,702.0,702.5,700.5,702.5,7728,762207,763260
2023-05-04 09:26:00.000000000,1683163560000000000,702.5,703.0,701.0,702.5,2713,763260,763532
2023-05-04 09:27:00.000000000,1683163620000000000,702.5,704.5,702.5,704.0,3982,763532,763124
2023-05-04 09:28:00.000000000,1683163680000000000,704.0,704.0,703.0,704.0,1585,763124,763149
2023-05-04 09:29:00.000000000,1683163740000000000,704.0,704.0,703.0,703.5,2171,763149,763391
2023-05-04 09:30:00.000000000,1683163800000000000,703.5,704.5,703.5,704.0,2235,763391,763266
2023-05-04 09:31:00.000000000,1683163860000000000,704.0,704.5,703.5,703.5,1894,763266,763380
2023-05-04 09:32:00.000000000,1683163920000000000,703.5,704.0,703.5,703.5,916,763380,763580
2023-05-04 09:33:00.000000000,1683163980000000000,703.5,703.5,702.0,702.5,1821,763580,763613
2023-05-04 09:34:00.000000000,1683164040000000000,702.5,703.5,702.5,703.0,1159,763613,763987
2023-05-04 09:35:00.000000000,1683164100000000000,703.0,706.0,703.0,705.5,3483,763987,763713
2023-05-04 09:36:00.000000000,1683164160000000000,705.5,705.5,704.0,704.5,1594,763713,763546
2023-05-04 09:37:00.000000000,1683164220000000000,704.5,705.0,703.0,704.0,1563,763546,763956
2023-05-04 09:38:00.000000000,1683164280000000000,704.0,705.5,704.0,705.0,1032,763956,763728
2023-05-04 09:39:00.000000000,1683164340000000000,705.0,706.0,704.5,705.5,1462,763728,763523
2023-05-04 09:40:00.000000000,1683164400000000000,705.5,705.5,704.5,705.0,1487,763523,763442
2023-05-04 09:41:00.000000000,1683164460000000000,705.0,707.5,705.0,707.0,3842,763442,763478
2023-05-04 09:42:00.000000000,1683164520000000000,707.0,708.0,706.5,707.5,2343,763478,763314
2023-05-04 09:43:00.000000000,1683164580000000000,707.5,708.0,706.5,707.5,2393,763314,763430
2023-05-04 09:44:00.000000000,1683164640000000000,707.5,708.0,707.0,707.5,1657,763430,763689
2023-05-04 09:45:00.000000000,1683164700000000000,707.5,708.0,707.0,707.5,1440,763689,763818
2023-05-04 09:46:00.000000000,1683164760000000000,707.5,709.0,707.5,708.0,4907,763818,763584
2023-05-04 09:47:00.000000000,1683164820000000000,708.0,708.0,707.0,707.0,633,763584,763666
2023-05-04 09:48:00.000000000,1683164880000000000,707.0,708.0,707.0,707.5,1173,763666,763835
2023-05-04 09:49:00.000000000,1683164940000000000,707.5,708.0,706.0,706.0,1540,763835,763876
2023-05-04 09:50:00.000000000,1683165000000000000,706.0,707.5,706.0,707.0,705,763876,763959
2023-05-04 09:51:00.000000000,1683165060000000000,707.0,707.0,706.0,707.0,1309,763959,764292
2023-05-04 09:52:00.000000000,1683165120000000000,707.0,707.5,706.5,706.5,1264,764292,764391
2023-05-04 09:53:00.000000000,1683165180000000000,706.5,707.5,706.0,707.5,1090,764391,764353
2023-05-04 09:54:00.000000000,1683165240000000000,707.5,709.5,707.0,709.0,3503,764353,764271
2023-05-04 09:55:00.000000000,1683165300000000000,709.0,709.5,707.5,708.0,2500,764271,763956
2023-05-04 09:56:00.000000000,1683165360000000000,708.0,708.0,707.5,707.5,966,763956,764085
2023-05-04 09:57:00.000000000,1683165420000000000,707.5,708.0,706.5,706.5,747,764085,764069
2023-05-04 09:58:00.000000000,1683165480000000000,706.5,707.5,706.5,707.0,668,764069,764253
2023-05-04 09:59:00.000000000,1683165540000000000,707.0,707.0,705.0,705.5,2567,764253,764291
2023-05-04 10:00:00.000000000,1683165600000000000,705.5,706.5,705.5,706.0,2455,764291,765121
2023-05-04 10:01:00.000000000,1683165660000000000,706.0,706.0,705.0,705.5,1071,765121,765310
2023-05-04 10:02:00.000000000,1683165720000000000,705.5,705.5,705.0,705.0,580,765310,765487
2023-05-04 10:03:00.000000000,1683165780000000000,705.0,706.0,704.5,705.0,2119,765487,765457
2023-05-04 10:04:00.000000000,1683165840000000000,705.0,705.5,704.0,704.5,1489,765457,765756
2023-05-04 10:05:00.000000000,1683165900000000000,704.5,705.5,704.0,705.5,1259,765756,765908
2023-05-04 10:06:00.000000000,1683165960000000000,705.5,707.0,705.0,706.0,2437,765908,765667
2023-05-04 10:07:00.000000000,1683166020000000000,706.0,707.0,705.5,707.0,1411,765667,765730
2023-05-04 10:08:00.000000000,1683166080000000000,707.0,708.0,706.5,706.5,1267,765730,765749
2023-05-04 10:09:00.000000000,1683166140000000000,706.5,707.5,706.5,707.0,589,765749,766039
2023-05-04 10:10:00.000000000,1683166200000000000,707.0,708.0,707.0,708.0,991,766039,765973
2023-05-04 10:11:00.000000000,1683166260000000000,708.0,708.0,707.0,708.0,692,765973,765856
2023-05-04 10:12:00.000000000,1683166320000000000,708.0,708.0,707.5,708.0,905,765856,765714
2023-05-04 10:13:00.000000000,1683166380000000000,708.0,708.5,707.5,708.0,926,765714,765800
2023-05-04 10:14:00.000000000,1683166440000000000,708.0,709.0,707.5,708.5,2518,765800,765567
2023-05-04 10:30:00.000000000,1683167400000000000,708.5,710.5,707.5,709.5,8105,765567,766045
2023-05-04 10:31:00.000000000,1683167460000000000,709.5,711.0,709.5,710.0,3918,766045,766306
2023-05-04 10:32:00.000000000,1683167520000000000,710.0,710.5,709.5,710.5,3593,766306,766387
2023-05-04 10:33:00.000000000,1683167580000000000,710.5,710.5,709.0,709.0,2350,766387,766429
2023-05-04 10:34:00.000000000,1683167640000000000,709.0,710.0,709.0,709.5,1133,766429,766657
2023-05-04 10:35:00.000000000,1683167700000000000,709.5,711.5,709.5,711.0,4561,766657,767110
2023-05-04 10:36:00.000000000,1683167760000000000,711.0,711.5,710.5,711.5,1437,767110,766975
2023-05-04 10:37:00.000000000,1683167820000000000,711.5,711.5,710.5,710.5,1133,766975,766836
2023-05-04 10:38:00.000000000,1683167880000000000,710.5,711.0,710.5,711.0,1253,766836,766968
