product,contract_role,symbol_or_contract,period,start_date,end_date,evidence_source,provider,data_role,quality_status,manifest_status,manifest_or_db_row_count,db_market_data_file_id,data_quality_report_status,physical_path,physical_exists,duckdb_row_count,duckdb_min_datetime,duckdb_max_datetime,duckdb_error,checksum_status,row_count_status
al,actual_contract,AL2409,15m,2024-07-11,2024-08-15,"db_market_data_file,manifest",rqdata,primary,passed,success,775,52612.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=al/contract=AL2409/AL2409_15m_20240712_20240815.parquet,True,775.0,2024-07-11T21:15:00,2024-08-15T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2409,1m,2024-07-11,2024-08-15,"db_market_data_file,manifest",rqdata,primary,passed,success,11625,52610.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL2409/AL2409_1m_20240712_20240815.parquet,True,11625.0,2024-07-11T21:01:00,2024-08-15T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2409,30m,2024-07-11,2024-08-15,"db_market_data_file,manifest",rqdata,primary,passed,success,400,52613.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=AL2409/AL2409_30m_20240712_20240815.parquet,True,400.0,2024-07-11T21:30:00,2024-08-15T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2409,5m,2024-07-11,2024-08-15,"db_market_data_file,manifest",rqdata,primary,passed,success,2325,52611.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=AL2409/AL2409_5m_20240712_20240815.parquet,True,2325.0,2024-07-11T21:05:00,2024-08-15T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2409,60m,2024-07-11,2024-08-15,"db_market_data_file,manifest",rqdata,primary,passed,success,225,52614.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=al/contract=AL2409/AL2409_60m_20240712_20240815.parquet,True,225.0,2024-07-11T22:00:00,2024-08-15T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2410,15m,2024-08-15,2024-09-12,"db_market_data_file,manifest",rqdata,primary,passed,success,620,52618.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=al/contract=AL2410/AL2410_15m_20240816_20240912.parquet,True,620.0,2024-08-15T21:15:00,2024-09-12T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2410,1m,2024-08-15,2024-09-12,"db_market_data_file,manifest",rqdata,primary,passed,success,9300,52616.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL2410/AL2410_1m_20240816_20240912.parquet,True,9300.0,2024-08-15T21:01:00,2024-09-12T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2410,30m,2024-08-15,2024-09-12,"db_market_data_file,manifest",rqdata,primary,passed,success,320,52619.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=AL2410/AL2410_30m_20240816_20240912.parquet,True,320.0,2024-08-15T21:30:00,2024-09-12T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2410,5m,2024-08-15,2024-09-12,"db_market_data_file,manifest",rqdata,primary,passed,success,1860,52617.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=AL2410/AL2410_5m_20240816_20240912.parquet,True,1860.0,2024-08-15T21:05:00,2024-09-12T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2410,60m,2024-08-15,2024-09-12,"db_market_data_file,manifest",rqdata,primary,passed,success,180,52620.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=al/contract=AL2410/AL2410_60m_20240816_20240912.parquet,True,180.0,2024-08-15T22:00:00,2024-09-12T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2411,15m,2024-09-12,2024-10-14,"db_market_data_file,manifest",rqdata,primary,passed,success,433,52624.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=al/contract=AL2411/AL2411_15m_20240913_20241014.parquet,True,433.0,2024-09-12T21:15:00,2024-10-14T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2411,1m,2024-09-12,2024-10-14,"db_market_data_file,manifest",rqdata,primary,passed,success,6495,52622.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL2411/AL2411_1m_20240913_20241014.parquet,True,6495.0,2024-09-12T21:01:00,2024-10-14T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2411,30m,2024-09-12,2024-10-14,"db_market_data_file,manifest",rqdata,primary,passed,success,224,52625.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=AL2411/AL2411_30m_20240913_20241014.parquet,True,224.0,2024-09-12T21:30:00,2024-10-14T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2411,5m,2024-09-12,2024-10-14,"db_market_data_file,manifest",rqdata,primary,passed,success,1299,52623.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=AL2411/AL2411_5m_20240913_20241014.parquet,True,1299.0,2024-09-12T21:05:00,2024-10-14T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2411,60m,2024-09-12,2024-10-14,"db_market_data_file,manifest",rqdata,primary,passed,success,127,52626.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=al/contract=AL2411/AL2411_60m_20240913_20241014.parquet,True,127.0,2024-09-12T22:00:00,2024-10-14T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2412,15m,2024-10-14,2024-11-12,"db_market_data_file,manifest",rqdata,primary,passed,success,651,52630.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=al/contract=AL2412/AL2412_15m_20241015_20241112.parquet,True,651.0,2024-10-14T21:15:00,2024-11-12T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2412,1m,2024-10-14,2024-11-12,"db_market_data_file,manifest",rqdata,primary,passed,success,9765,52628.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL2412/AL2412_1m_20241015_20241112.parquet,True,9765.0,2024-10-14T21:01:00,2024-11-12T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2412,30m,2024-10-14,2024-11-12,"db_market_data_file,manifest",rqdata,primary,passed,success,336,52631.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=AL2412/AL2412_30m_20241015_20241112.parquet,True,336.0,2024-10-14T21:30:00,2024-11-12T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2412,5m,2024-10-14,2024-11-12,"db_market_data_file,manifest",rqdata,primary,passed,success,1953,52629.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=AL2412/AL2412_5m_20241015_20241112.parquet,True,1953.0,2024-10-14T21:05:00,2024-11-12T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2412,60m,2024-10-14,2024-11-12,"db_market_data_file,manifest",rqdata,primary,passed,success,189,52632.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=al/contract=AL2412/AL2412_60m_20241015_20241112.parquet,True,189.0,2024-10-14T22:00:00,2024-11-12T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2501,15m,2024-11-12,2024-12-06,"db_market_data_file,manifest",rqdata,primary,passed,success,558,52636.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=al/contract=AL2501/AL2501_15m_20241113_20241206.parquet,True,558.0,2024-11-12T21:15:00,2024-12-06T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2501,1m,2024-11-12,2024-12-06,"db_market_data_file,manifest",rqdata,primary,passed,success,8370,52634.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL2501/AL2501_1m_20241113_20241206.parquet,True,8370.0,2024-11-12T21:01:00,2024-12-06T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2501,30m,2024-11-12,2024-12-06,"db_market_data_file,manifest",rqdata,primary,passed,success,288,52637.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=AL2501/AL2501_30m_20241113_20241206.parquet,True,288.0,2024-11-12T21:30:00,2024-12-06T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2501,5m,2024-11-12,2024-12-06,"db_market_data_file,manifest",rqdata,primary,passed,success,1674,52635.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=AL2501/AL2501_5m_20241113_20241206.parquet,True,1674.0,2024-11-12T21:05:00,2024-12-06T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2501,60m,2024-11-12,2024-12-06,"db_market_data_file,manifest",rqdata,primary,passed,success,162,52638.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=al/contract=AL2501/AL2501_60m_20241113_20241206.parquet,True,162.0,2024-11-12T22:00:00,2024-12-06T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2502,15m,2024-12-06,2025-01-08,"db_market_data_file,manifest",rqdata,primary,passed,success,666,52642.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=al/contract=AL2502/AL2502_15m_20241209_20250108.parquet,True,666.0,2024-12-06T21:15:00,2025-01-08T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2502,1m,2024-12-06,2025-01-08,"db_market_data_file,manifest",rqdata,primary,passed,success,9990,52640.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL2502/AL2502_1m_20241209_20250108.parquet,True,9990.0,2024-12-06T21:01:00,2025-01-08T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2502,30m,2024-12-06,2025-01-08,"db_market_data_file,manifest",rqdata,primary,passed,success,344,52643.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=AL2502/AL2502_30m_20241209_20250108.parquet,True,344.0,2024-12-06T21:30:00,2025-01-08T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2502,5m,2024-12-06,2025-01-08,"db_market_data_file,manifest",rqdata,primary,passed,success,1998,52641.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=AL2502/AL2502_5m_20241209_20250108.parquet,True,1998.0,2024-12-06T21:05:00,2025-01-08T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2502,60m,2024-12-06,2025-01-08,"db_market_data_file,manifest",rqdata,primary,passed,success,194,52644.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=al/contract=AL2502/AL2502_60m_20241209_20250108.parquet,True,194.0,2024-12-06T22:00:00,2025-01-08T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2503,15m,2025-01-08,2025-02-12,"db_market_data_file,manifest",rqdata,primary,passed,success,573,52648.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=al/contract=AL2503/AL2503_15m_20250109_20250212.parquet,True,573.0,2025-01-08T21:15:00,2025-02-12T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2503,1m,2025-01-08,2025-02-12,"db_market_data_file,manifest",rqdata,primary,passed,success,8595,52646.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL2503/AL2503_1m_20250109_20250212.parquet,True,8595.0,2025-01-08T21:01:00,2025-02-12T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2503,30m,2025-01-08,2025-02-12,"db_market_data_file,manifest",rqdata,primary,passed,success,296,52649.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=AL2503/AL2503_30m_20250109_20250212.parquet,True,296.0,2025-01-08T21:30:00,2025-02-12T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2503,5m,2025-01-08,2025-02-12,"db_market_data_file,manifest",rqdata,primary,passed,success,1719,52647.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=AL2503/AL2503_5m_20250109_20250212.parquet,True,1719.0,2025-01-08T21:05:00,2025-02-12T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2503,60m,2025-01-08,2025-02-12,"db_market_data_file,manifest",rqdata,primary,passed,success,167,52650.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=al/contract=AL2503/AL2503_60m_20250109_20250212.parquet,True,167.0,2025-01-08T22:00:00,2025-02-12T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2504,15m,2025-02-12,2025-03-11,"db_market_data_file,manifest",rqdata,primary,passed,success,589,52654.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=al/contract=AL2504/AL2504_15m_20250213_20250311.parquet,True,589.0,2025-02-12T21:15:00,2025-03-11T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2504,1m,2025-02-12,2025-03-11,"db_market_data_file,manifest",rqdata,primary,passed,success,8835,52652.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL2504/AL2504_1m_20250213_20250311.parquet,True,8835.0,2025-02-12T21:01:00,2025-03-11T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2504,30m,2025-02-12,2025-03-11,"db_market_data_file,manifest",rqdata,primary,passed,success,304,52655.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=AL2504/AL2504_30m_20250213_20250311.parquet,True,304.0,2025-02-12T21:30:00,2025-03-11T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2504,5m,2025-02-12,2025-03-11,"db_market_data_file,manifest",rqdata,primary,passed,success,1767,52653.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=AL2504/AL2504_5m_20250213_20250311.parquet,True,1767.0,2025-02-12T21:05:00,2025-03-11T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2504,60m,2025-02-12,2025-03-11,"db_market_data_file,manifest",rqdata,primary,passed,success,171,52656.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=al/contract=AL2504/AL2504_60m_20250213_20250311.parquet,True,171.0,2025-02-12T22:00:00,2025-03-11T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2505,15m,2025-03-11,2025-04-09,"db_market_data_file,manifest",rqdata,primary,passed,success,604,52660.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=al/contract=AL2505/AL2505_15m_20250312_20250409.parquet,True,604.0,2025-03-11T21:15:00,2025-04-09T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2505,1m,2025-03-11,2025-04-09,"db_market_data_file,manifest",rqdata,primary,passed,success,9060,52658.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL2505/AL2505_1m_20250312_20250409.parquet,True,9060.0,2025-03-11T21:01:00,2025-04-09T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2505,30m,2025-03-11,2025-04-09,"db_market_data_file,manifest",rqdata,primary,passed,success,312,52661.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=AL2505/AL2505_30m_20250312_20250409.parquet,True,312.0,2025-03-11T21:30:00,2025-04-09T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2505,5m,2025-03-11,2025-04-09,"db_market_data_file,manifest",rqdata,primary,passed,success,1812,52659.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=AL2505/AL2505_5m_20250312_20250409.parquet,True,1812.0,2025-03-11T21:05:00,2025-04-09T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2505,60m,2025-03-11,2025-04-09,"db_market_data_file,manifest",rqdata,primary,passed,success,176,52662.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=al/contract=AL2505/AL2505_60m_20250312_20250409.parquet,True,176.0,2025-03-11T22:00:00,2025-04-09T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2506,15m,2025-04-09,2025-05-13,"db_market_data_file,manifest",rqdata,primary,passed,success,635,52666.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=al/contract=AL2506/AL2506_15m_20250410_20250513.parquet,True,635.0,2025-04-09T21:15:00,2025-05-13T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2506,1m,2025-04-09,2025-05-13,"db_market_data_file,manifest",rqdata,primary,passed,success,9525,52664.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL2506/AL2506_1m_20250410_20250513.parquet,True,9525.0,2025-04-09T21:01:00,2025-05-13T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2506,30m,2025-04-09,2025-05-13,"db_market_data_file,manifest",rqdata,primary,passed,success,328,52667.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=AL2506/AL2506_30m_20250410_20250513.parquet,True,328.0,2025-04-09T21:30:00,2025-05-13T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2506,5m,2025-04-09,2025-05-13,"db_market_data_file,manifest",rqdata,primary,passed,success,1905,52665.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=AL2506/AL2506_5m_20250410_20250513.parquet,True,1905.0,2025-04-09T21:05:00,2025-05-13T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2506,60m,2025-04-09,2025-05-13,"db_market_data_file,manifest",rqdata,primary,passed,success,185,52668.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=al/contract=AL2506/AL2506_60m_20250410_20250513.parquet,True,185.0,2025-04-09T22:00:00,2025-05-13T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2507,15m,2025-05-13,2025-06-19,"db_market_data_file,manifest",rqdata,primary,passed,success,790,52672.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=al/contract=AL2507/AL2507_15m_20250514_20250619.parquet,True,790.0,2025-05-13T21:15:00,2025-06-19T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2507,1m,2025-05-13,2025-06-19,"db_market_data_file,manifest",rqdata,primary,passed,success,11850,52670.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL2507/AL2507_1m_20250514_20250619.parquet,True,11850.0,2025-05-13T21:01:00,2025-06-19T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2507,30m,2025-05-13,2025-06-19,"db_market_data_file,manifest",rqdata,primary,passed,success,408,52673.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=AL2507/AL2507_30m_20250514_20250619.parquet,True,408.0,2025-05-13T21:30:00,2025-06-19T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2507,5m,2025-05-13,2025-06-19,"db_market_data_file,manifest",rqdata,primary,passed,success,2370,52671.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=AL2507/AL2507_5m_20250514_20250619.parquet,True,2370.0,2025-05-13T21:05:00,2025-06-19T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2507,60m,2025-05-13,2025-06-19,"db_market_data_file,manifest",rqdata,primary,passed,success,230,52674.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=al/contract=AL2507/AL2507_60m_20250514_20250619.parquet,True,230.0,2025-05-13T22:00:00,2025-06-19T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2508,15m,2025-06-19,2025-07-15,"db_market_data_file,manifest",rqdata,primary,passed,success,558,52678.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=al/contract=AL2508/AL2508_15m_20250620_20250715.parquet,True,558.0,2025-06-19T21:15:00,2025-07-15T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2508,1m,2025-06-19,2025-07-15,"db_market_data_file,manifest",rqdata,primary,passed,success,8370,52676.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL2508/AL2508_1m_20250620_20250715.parquet,True,8370.0,2025-06-19T21:01:00,2025-07-15T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2508,30m,2025-06-19,2025-07-15,"db_market_data_file,manifest",rqdata,primary,passed,success,288,52679.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=AL2508/AL2508_30m_20250620_20250715.parquet,True,288.0,2025-06-19T21:30:00,2025-07-15T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2508,5m,2025-06-19,2025-07-15,"db_market_data_file,manifest",rqdata,primary,passed,success,1674,52677.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=AL2508/AL2508_5m_20250620_20250715.parquet,True,1674.0,2025-06-19T21:05:00,2025-07-15T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2508,60m,2025-06-19,2025-07-15,"db_market_data_file,manifest",rqdata,primary,passed,success,162,52680.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=al/contract=AL2508/AL2508_60m_20250620_20250715.parquet,True,162.0,2025-06-19T22:00:00,2025-07-15T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2509,15m,2025-07-15,2025-08-15,"db_market_data_file,manifest",rqdata,primary,passed,success,713,52684.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=al/contract=AL2509/AL2509_15m_20250716_20250815.parquet,True,713.0,2025-07-15T21:15:00,2025-08-15T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2509,1m,2025-07-15,2025-08-15,"db_market_data_file,manifest",rqdata,primary,passed,success,10695,52682.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL2509/AL2509_1m_20250716_20250815.parquet,True,10695.0,2025-07-15T21:01:00,2025-08-15T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2509,30m,2025-07-15,2025-08-15,"db_market_data_file,manifest",rqdata,primary,passed,success,368,52685.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=AL2509/AL2509_30m_20250716_20250815.parquet,True,368.0,2025-07-15T21:30:00,2025-08-15T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2509,5m,2025-07-15,2025-08-15,"db_market_data_file,manifest",rqdata,primary,passed,success,2139,52683.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=AL2509/AL2509_5m_20250716_20250815.parquet,True,2139.0,2025-07-15T21:05:00,2025-08-15T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2509,60m,2025-07-15,2025-08-15,"db_market_data_file,manifest",rqdata,primary,passed,success,207,52686.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=al/contract=AL2509/AL2509_60m_20250716_20250815.parquet,True,207.0,2025-07-15T22:00:00,2025-08-15T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2510,15m,2025-08-15,2025-09-12,"db_market_data_file,manifest",rqdata,primary,passed,success,620,52690.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=al/contract=AL2510/AL2510_15m_20250818_20250912.parquet,True,620.0,2025-08-15T21:15:00,2025-09-12T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2510,1m,2025-08-15,2025-09-12,"db_market_data_file,manifest",rqdata,primary,passed,success,9300,52688.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL2510/AL2510_1m_20250818_20250912.parquet,True,9300.0,2025-08-15T21:01:00,2025-09-12T15:00:00,,checksum_unverified,matched
al,actual_contract,AL2510,30m,2025-08-15,2025-09-12,"db_market_data_file,manifest",rqdata,primary,passed,success,320,52691.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=AL2510/AL2510_30m_20250818_20250912.parquet,True,320.0,2025-08-15T21:30:00,2025-09-12T15:00:00,,checksum_unverified,matched
