period,data_version,provider,source,data_role,quality_status,original_quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
1w,rqdata_wr_standard_1w_20090327_20260711_v2,rqdata,rqdata,primary,passed,passed,881,2009-03-27T00:00:00,2026-07-10T00:00:00,0611b5946fa983f9ac888fe4b1cbedebfd0fe46fd3f2e5224fe3caa860bdac15,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=wr.MAIN/wr_MAIN_1w_20090327_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=wr/frequency=1w/version=v2/wr_1w_dominant_raw_20090327_20260711_v2.parquet,79824,78976,success
