period,data_version,provider,source,data_role,quality_status,original_quality_status,row_count,min_datetime,max_datetime,checksum,standard_path,raw_path,market_data_file_id,data_quality_report_id,status
1w,rqdata_pm_standard_1w_20120117_20260711_v2,rqdata,rqdata,primary,warning,failed,741,2012-01-20T00:00:00,2026-07-10T00:00:00,6a5d5dd0c9d5cc90bbc1fd9d9f5aa1859cd3eb302f05bb3bedf9840075c1ccbb,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pm/contract=pm.MAIN/pm_MAIN_1w_20120117_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/raw/rqdata/dominant_contract_bars/product=pm/frequency=1w/version=v2/pm_1w_dominant_raw_20120117_20260711_v2.parquet,79801,78953,success
